event_idx,timestamp,event_type,event_side,event_direction,quality_score,tradeable_score,nearest_displacement_distance,displacement_same_bar,displacement_pm1,displacement_pm2
8944,2020-12-01 02:00:00+00:00,choch,bull,1.0,0.4371281496326245,0.6371281496326245,2.0,0,0,1
8983,2020-12-09 14:00:00+00:00,choch,bear,-1.0,0.6584507610768754,0.8584507610768755,37.0,0,0,0
7006,2020-12-15 06:00:00+00:00,choch,bull,1.0,0.4370407332588282,0.7370407332588282,29.0,0,0,0
7039,2020-12-22 18:00:00+00:00,choch,bear,-1.0,0.4315958118995914,0.6315958118995915,11.0,0,0,0
7152,2021-01-20 18:00:00+00:00,choch,bull,1.0,0.5491236480336004,0.7491236480336004,8.0,0,0,0
7162,2021-01-22 10:00:00+00:00,choch,bear,-1.0,0.6526329972193862,0.9526329972193862,2.0,0,0,1
7168,2021-01-25 10:00:00+00:00,choch,bull,1.0,0.4328220812504213,0.6328220812504214,8.0,0,0,0
7192,2021-01-29 10:00:00+00:00,choch,bull,1.0,0.6150076678787771,0.9150076678787772,2.0,0,0,1
7224,2021-02-05 18:00:00+00:00,choch,bull,1.0,0.2404947245534404,0.44049472455344035,2.0,0,0,1
7355,2021-03-09 14:00:00+00:00,choch,bull,1.0,0.24518843951539654,0.4451884395153965,6.0,0,0,0
7370,2021-03-12 02:00:00+00:00,choch,bear,-1.0,0.38263710112614113,0.6826371011261412,3.0,0,0,0
7382,2021-03-16 01:00:00+00:00,choch,bull,1.0,0.31212877125644717,0.5121287712564472,8.0,0,0,0
7393,2021-03-17 21:00:00+00:00,choch,bull,1.0,0.6361145448291202,0.9861145448291203,11.0,0,0,0
7416,2021-03-23 17:00:00+00:00,choch,bear,-1.0,0.3343899110937719,0.534389911093772,12.0,0,0,0
7456,2021-04-01 09:00:00+00:00,choch,bull,1.0,0.4929301468637193,0.6929301468637193,52.0,0,0,0
7574,2021-05-30 21:00:00+00:00,choch,bull,1.0,0.4728126677663411,0.8228126677663412,3.0,0,0,0
7585,2021-06-01 17:00:00+00:00,choch,bear,-1.0,0.33333790173050626,0.6333379017305063,8.0,0,0,0
7622,2021-06-09 21:00:00+00:00,choch,bear,-1.0,0.20972310447714962,0.5597231044771497,3.0,0,0,0
7782,2021-07-16 13:00:00+00:00,choch,bear,-1.0,0.3937052752203849,0.593705275220385,21.0,0,0,0
7799,2021-07-21 09:00:00+00:00,choch,bear,-1.0,0.44663053796664587,0.6466305379666459,10.0,0,0,0
7846,2021-08-02 05:00:00+00:00,choch,bear,-1.0,0.32633928669271817,0.5263392866927182,24.0,0,0,0
7946,2021-08-24 21:00:00+00:00,choch,bear,-1.0,0.48467818449920375,0.6846781844992038,23.0,0,0,0
7959,2021-08-27 01:00:00+00:00,choch,bull,1.0,0.46901753062657714,0.6690175306265772,13.0,0,0,0
7991,2021-09-03 09:00:00+00:00,choch,bull,1.0,0.6258795988709671,0.8258795988709672,5.0,0,0,0
6003,2021-09-07 05:00:00+00:00,choch,bear,-1.0,0.5866944150704205,0.7866944150704206,5.0,0,0,0
6021,2021-09-10 05:00:00+00:00,choch,bull,1.0,0.3572995286449845,0.6572995286449845,12.0,0,0,0
6064,2021-09-21 09:00:00+00:00,choch,bull,1.0,0.4543438603438946,0.6543438603438947,24.0,0,0,0
6074,2021-09-23 01:00:00+00:00,choch,bear,-1.0,0.30260253800205594,0.752602538002056,14.0,0,0,0
6093,2021-09-28 05:00:00+00:00,choch,bear,-1.0,0.36538541696249793,0.565385416962498,5.0,0,0,0
6107,2021-09-30 13:00:00+00:00,choch,bull,1.0,0.7286089315783384,0.9286089315783385,19.0,0,0,0
6161,2021-10-13 13:00:00+00:00,choch,bull,1.0,0.8307546677111897,1.0,15.0,0,0,0
6177,2021-10-18 05:00:00+00:00,choch,bear,-1.0,0.36804556609461136,0.5680455660946114,1.0,0,1,1
6232,2021-10-29 09:00:00+00:00,choch,bear,-1.0,0.5941004338415947,0.7941004338415948,11.0,0,0,0
6305,2021-11-16 14:00:00+00:00,choch,bear,-1.0,0.6046526727510431,1.0,9.0,0,0,0
6398,2021-12-08 02:00:00+00:00,choch,bull,1.0,0.422676336801157,0.6226763368011571,19.0,0,0,0
6406,2021-12-09 10:00:00+00:00,choch,bear,-1.0,0.34002922183273815,0.5400292218327382,27.0,0,0,0
6424,2021-12-14 10:00:00+00:00,choch,bear,-1.0,0.7262435497498866,1.0,11.0,0,0,0
6449,2021-12-20 14:00:00+00:00,choch,bear,-1.0,0.2186262534798631,0.4186262534798631,2.0,0,0,1
6484,2021-12-29 10:00:00+00:00,choch,bear,-1.0,0.8462865716429115,1.0,2.0,0,0,1
6516,2022-01-05 18:00:00+00:00,choch,bear,-1.0,0.5845432591942415,0.8845432591942416,2.0,0,0,1
6535,2022-01-10 22:00:00+00:00,choch,bull,1.0,0.6057139168103272,0.9057139168103272,17.0,0,0,0
6585,2022-01-21 06:00:00+00:00,choch,bear,-1.0,0.381536257274389,0.681536257274389,8.0,0,0,0
6605,2022-01-26 14:00:00+00:00,choch,bear,-1.0,0.6579522017120588,0.9579522017120589,14.0,0,0,0
6818,2022-03-17 01:00:00+00:00,choch,bull,1.0,0.41043533966637546,0.8604353396663755,3.0,0,0,0
6828,2022-03-18 17:00:00+00:00,choch,bear,-1.0,0.3634439614773964,0.5634439614773964,7.0,0,0,0
6846,2022-03-23 17:00:00+00:00,choch,bull,1.0,0.3952745229779382,0.5952745229779383,11.0,0,0,0
6861,2022-03-28 05:00:00+00:00,choch,bear,-1.0,0.7161982770368044,1.0,26.0,0,0,0
6890,2022-04-04 01:00:00+00:00,choch,bear,-1.0,0.3849708598303617,0.5849708598303618,22.0,0,0,0
6911,2022-04-07 13:00:00+00:00,choch,bull,1.0,0.3236153348057066,0.5236153348057067,1.0,0,1,1
6953,2022-04-19 13:00:00+00:00,choch,bear,-1.0,0.3762443460856202,0.6762443460856202,18.0,0,0,0
5000,2022-04-29 05:00:00+00:00,choch,bull,1.0,0.37160309416734827,0.5716030941673483,24.0,0,0,0
5073,2022-05-17 09:00:00+00:00,choch,bull,1.0,0.290918786028316,0.490918786028316,4.0,0,0,0
5085,2022-05-19 09:00:00+00:00,choch,bull,1.0,0.6746162462059956,0.9746162462059956,7.0,0,0,0
5110,2022-05-25 13:00:00+00:00,choch,bear,-1.0,0.3595178761014417,0.6595178761014417,20.0,0,0,0
5130,2022-05-30 21:00:00+00:00,choch,bear,-1.0,0.5322296936094347,0.7322296936094348,0.0,1,1,1
5158,2022-06-06 13:00:00+00:00,choch,bear,-1.0,0.609436952433269,0.909436952433269,26.0,0,0,0
5222,2022-06-21 05:00:00+00:00,choch,bear,-1.0,0.2915104854826769,0.4915104854826769,6.0,0,0,0
5245,2022-06-27 01:00:00+00:00,choch,bull,1.0,0.4141692065737729,0.8641692065737729,1.0,0,1,1
5357,2022-07-21 17:00:00+00:00,choch,bull,1.0,0.43076732840889453,0.8807673284088946,9.0,0,0,0
5368,2022-07-25 13:00:00+00:00,choch,bear,-1.0,0.3516911147559306,0.5516911147559307,2.0,0,0,1
5382,2022-07-27 21:00:00+00:00,choch,bull,1.0,0.5241014604166948,1.0,16.0,0,0,0
5406,2022-08-02 21:00:00+00:00,choch,bear,-1.0,0.31485039189914693,0.6148503918991469,1.0,0,1,1
5414,2022-08-04 05:00:00+00:00,choch,bull,1.0,0.3735381818821827,0.6735381818821827,7.0,0,0,0
5443,2022-08-11 01:00:00+00:00,choch,bear,-1.0,0.3835881433134851,0.7335881433134852,12.0,0,0,0
5456,2022-08-15 05:00:00+00:00,choch,bear,-1.0,0.5420851590224659,0.842085159022466,25.0,0,0,0
5511,2022-08-26 09:00:00+00:00,choch,bear,-1.0,0.4816518703401935,0.7816518703401936,12.0,0,0,0
5550,2022-09-05 21:00:00+00:00,choch,bull,1.0,0.6923867212832766,0.9923867212832767,4.0,0,0,0
5583,2022-09-13 09:00:00+00:00,choch,bear,-1.0,0.6735879150249836,0.9735879150249837,2.0,0,0,1
5650,2022-09-28 13:00:00+00:00,choch,bull,1.0,0.7489127945242845,1.0,25.0,0,0,0
5752,2022-10-21 13:00:00+00:00,choch,bull,1.0,0.6557881401832719,0.955788140183272,0.0,1,1,1
5780,2022-10-28 05:00:00+00:00,choch,bear,-1.0,0.5879306061715497,0.8879306061715497,1.0,0,1,1
5792,2022-11-01 05:00:00+00:00,choch,bull,1.0,0.4782842454807016,0.6782842454807017,8.0,0,0,0
5891,2022-11-23 18:00:00+00:00,choch,bull,1.0,0.3666067182473138,0.8166067182473138,41.0,0,0,0
5908,2022-11-28 14:00:00+00:00,choch,bear,-1.0,0.5775016973041337,0.7775016973041338,24.0,0,0,0
5918,2022-11-30 06:00:00+00:00,choch,bull,1.0,0.5327938040372927,0.7327938040372928,14.0,0,0,0
5938,2022-12-05 14:00:00+00:00,choch,bear,-1.0,0.6370010592567223,0.9370010592567224,6.0,0,0,0
5966,2022-12-12 14:00:00+00:00,choch,bear,-1.0,0.32305394153161804,0.5230539415316181,32.0,0,0,0
5980,2022-12-14 22:00:00+00:00,choch,bear,-1.0,0.4731124260303907,0.6731124260303908,18.0,0,0,0
4014,2022-12-22 10:00:00+00:00,choch,bear,-1.0,0.5155920359361424,0.8155920359361425,47.0,0,0,0
4031,2022-12-28 06:00:00+00:00,choch,bear,-1.0,0.5455969775688262,0.7455969775688263,49.0,0,0,0
4069,2023-01-06 14:00:00+00:00,choch,bull,1.0,0.5917922093134848,0.8917922093134848,11.0,0,0,0
4109,2023-01-17 06:00:00+00:00,choch,bear,-1.0,0.3807920031868911,0.5807920031868912,0.0,1,1,1
4116,2023-01-18 10:00:00+00:00,choch,bull,1.0,0.36389117345150085,0.6638911734515008,4.0,0,0,0
4139,2023-01-24 06:00:00+00:00,choch,bull,1.0,0.20775157428661567,0.4077515742866156,1.0,0,1,1
4213,2023-02-09 14:00:00+00:00,choch,bear,-1.0,0.5746693318375199,0.77466933183752,7.0,0,0,0
4268,2023-02-22 18:00:00+00:00,choch,bear,-1.0,0.4902537919895036,0.8402537919895037,19.0,0,0,0
4291,2023-02-28 14:00:00+00:00,choch,bull,1.0,0.7106066076675003,1.0,3.0,0,0,0
4320,2023-03-07 10:00:00+00:00,choch,bear,-1.0,0.6269513013404793,0.9269513013404793,2.0,0,0,1
4355,2023-03-15 05:00:00+00:00,choch,bear,-1.0,0.6030595906734143,0.8030595906734144,12.0,0,0,0
4411,2023-03-28 13:00:00+00:00,choch,bull,1.0,0.27914725189200185,0.47914725189200186,57.0,0,0,0
4430,2023-03-31 17:00:00+00:00,choch,bear,-1.0,0.43669692893403966,0.8866969289340397,38.0,0,0,0
4468,2023-04-12 01:00:00+00:00,choch,bull,1.0,0.7110561017902683,0.9610561017902683,0.0,1,1,1
4483,2023-04-14 13:00:00+00:00,choch,bear,-1.0,0.5709604598195412,0.8709604598195413,8.0,0,0,0
4585,2023-05-09 13:00:00+00:00,choch,bull,1.0,0.2745463152592578,0.4745463152592578,22.0,0,0,0
4597,2023-05-11 13:00:00+00:00,choch,bear,-1.0,0.6218230570466672,0.9218230570466672,23.0,0,0,0
4635,2023-05-21 21:00:00+00:00,choch,bull,1.0,0.4820369177655238,0.6820369177655239,15.0,0,0,0
4652,2023-05-24 17:00:00+00:00,choch,bear,-1.0,0.3706928097884836,0.8206928097884837,32.0,0,0,0
4675,2023-05-30 13:00:00+00:00,choch,bull,1.0,0.35280711537596177,0.7028071153759619,43.0,0,0,0
4693,2023-06-02 13:00:00+00:00,choch,bear,-1.0,0.5793768759947774,0.7793768759947775,25.0,0,0,0
4713,2023-06-07 21:00:00+00:00,choch,bear,-1.0,0.4356713844137784,0.7856713844137785,5.0,0,0,0
4725,2023-06-11 21:00:00+00:00,choch,bear,-1.0,0.31987022350696426,0.7698702235069643,7.0,0,0,0
4751,2023-06-16 05:00:00+00:00,choch,bull,1.0,0.4444508937017667,0.6444508937017668,17.0,0,0,0
4758,2023-06-19 09:00:00+00:00,choch,bear,-1.0,0.3067523323748246,0.5067523323748246,10.0,0,0,0
4833,2023-07-05 21:00:00+00:00,choch,bear,-1.0,0.3039646166266268,0.7539646166266268,1.0,0,1,1
4876,2023-07-17 01:00:00+00:00,choch,bear,-1.0,0.2000461812392945,0.4000461812392945,23.0,0,0,0
4883,2023-07-18 05:00:00+00:00,choch,bull,1.0,0.24208707285718967,0.4420870728571897,16.0,0,0,0
4897,2023-07-20 13:00:00+00:00,choch,bear,-1.0,0.3372659353661789,0.537265935366179,2.0,0,0,1
4916,2023-07-25 17:00:00+00:00,choch,bull,1.0,0.2727956369789435,0.7227956369789436,11.0,0,0,0
4938,2023-07-31 09:00:00+00:00,choch,bull,1.0,0.5597396385903025,0.8597396385903026,33.0,0,0,0
4944,2023-08-01 09:00:00+00:00,choch,bear,-1.0,0.5106913592218058,0.7106913592218058,39.0,0,0,0
3029,2023-08-21 09:00:00+00:00,choch,bull,1.0,0.6636960462637053,1.0,8.0,0,0,0
3125,2023-09-12 09:00:00+00:00,choch,bear,-1.0,0.7265420977964472,1.0,12.0,0,0,0
3141,2023-09-15 01:00:00+00:00,choch,bull,1.0,0.41069591736311306,0.7606959173631131,4.0,0,0,0
3160,2023-09-20 05:00:00+00:00,choch,bear,-1.0,0.197970644742369,0.497970644742369,23.0,0,0,0
3234,2023-10-06 13:00:00+00:00,choch,bull,1.0,0.5817425669836459,0.931742566983646,32.0,0,0,0
3314,2023-10-25 21:00:00+00:00,choch,bull,1.0,0.2742598416503015,0.6242598416503016,27.0,0,0,0
3337,2023-10-31 17:00:00+00:00,choch,bear,-1.0,0.3945107213076445,0.5945107213076445,50.0,0,0,0
3361,2023-11-06 18:00:00+00:00,choch,bear,-1.0,0.4604142444753977,0.6604142444753978,43.0,0,0,0
3396,2023-11-14 14:00:00+00:00,choch,bull,1.0,0.514997387762673,0.7149973877626731,8.0,0,0,0
3419,2023-11-20 10:00:00+00:00,choch,bear,-1.0,0.5906893745877382,0.8906893745877382,4.0,0,0,0
3480,2023-12-04 14:00:00+00:00,choch,bear,-1.0,0.6333318537693531,0.9333318537693531,13.0,0,0,0
3497,2023-12-07 10:00:00+00:00,choch,bull,1.0,0.22933331299993195,0.42933331299993194,4.0,0,0,0
3503,2023-12-08 10:00:00+00:00,choch,bear,-1.0,0.3817959500736373,0.5817959500736374,9.0,0,0,0
3524,2023-12-13 22:00:00+00:00,choch,bull,1.0,0.5395321136778627,0.9395321136778627,1.0,0,1,1
3587,2023-12-29 10:00:00+00:00,choch,bear,-1.0,0.42679014081828925,0.6267901408182893,1.0,0,1,1
3755,2024-02-08 10:00:00+00:00,choch,bear,-1.0,0.7095658421172948,1.0,2.0,0,0,1
3785,2024-02-15 10:00:00+00:00,choch,bull,1.0,0.6114554857296285,0.8114554857296286,32.0,0,0,0
3822,2024-02-23 14:00:00+00:00,choch,bull,1.0,0.742414917680343,1.0,8.0,0,0,0
3846,2024-02-29 14:00:00+00:00,choch,bull,1.0,0.3535106096662378,0.5535106096662379,16.0,0,0,0
3893,2024-03-12 09:00:00+00:00,choch,bear,-1.0,0.34030815131490116,0.49030815131490113,6.0,0,0,0
3993,2024-04-05 01:00:00+00:00,choch,bear,-1.0,0.2618245967786374,0.5618245967786374,26.0,0,0,0
2039,2024-04-16 13:00:00+00:00,choch,bull,1.0,0.42860465286626026,0.5786046528662603,19.0,0,0,0
2046,2024-04-17 17:00:00+00:00,choch,bear,-1.0,0.3439712250687944,0.49397122506879443,26.0,0,0,0
2122,2024-05-06 09:00:00+00:00,choch,bull,1.0,0.24761552465168546,0.44761552465168547,1.0,0,1,1
2133,2024-05-08 05:00:00+00:00,choch,bear,-1.0,0.42178932655410917,0.6217893265541092,12.0,0,0,0
2140,2024-05-09 09:00:00+00:00,choch,bull,1.0,0.5372121766024197,0.7372121766024198,5.0,0,0,0
2224,2024-05-29 09:00:00+00:00,choch,bear,-1.0,0.35415957764532013,0.5541595776453202,4.0,0,0,0
2239,2024-06-02 21:00:00+00:00,choch,bear,-1.0,0.29748874113264573,0.5974887411326457,11.0,0,0,0
2265,2024-06-07 05:00:00+00:00,choch,bear,-1.0,0.6397892993463307,1.0,37.0,0,0,0
2278,2024-06-11 09:00:00+00:00,choch,bull,1.0,0.4106980110173615,0.6106980110173615,50.0,0,0,0
2291,2024-06-13 13:00:00+00:00,choch,bear,-1.0,0.6119506038277429,0.911950603827743,51.0,0,0,0
2296,2024-06-14 09:00:00+00:00,choch,bull,1.0,0.39442269784855877,0.5944226978485588,46.0,0,0,0
2328,2024-06-21 17:00:00+00:00,choch,bear,-1.0,0.2312197270406646,0.6812197270406646,14.0,0,0,0
2340,2024-06-25 17:00:00+00:00,choch,bear,-1.0,0.2546247467791005,0.6046247467791006,2.0,0,0,1
2403,2024-07-10 05:00:00+00:00,choch,bull,1.0,0.31834192543698425,0.5183419254369843,3.0,0,0,0
2468,2024-07-25 01:00:00+00:00,choch,bear,-1.0,0.5331181452235911,0.8331181452235912,22.0,0,0,0
2566,2024-08-16 09:00:00+00:00,choch,bull,1.0,0.771739196953459,1.0,11.0,0,0,0
2601,2024-08-26 05:00:00+00:00,choch,bull,1.0,0.5644661131653453,0.7144661131653454,2.0,0,0,1
2614,2024-08-28 09:00:00+00:00,choch,bear,-1.0,0.3171791280984372,0.4671791280984372,1.0,0,1,1
2649,2024-09-05 05:00:00+00:00,choch,bull,1.0,0.652962928230592,0.952962928230592,4.0,0,0,0
2715,2024-09-20 05:00:00+00:00,choch,bull,1.0,0.5953716817150334,0.7453716817150334,2.0,0,0,1
2747,2024-09-27 13:00:00+00:00,choch,bear,-1.0,0.4905113836936703,0.6405113836936703,4.0,0,0,0
2774,2024-10-04 01:00:00+00:00,choch,bull,1.0,0.33618074081482674,0.5361807408148268,7.0,0,0,0
2802,2024-10-10 17:00:00+00:00,choch,bull,1.0,0.4349988933450606,0.7349988933450606,4.0,0,0,0
2891,2024-10-31 13:00:00+00:00,choch,bear,-1.0,0.8280623082369599,1.0,1.0,0,1,1
2993,2024-11-25 14:00:00+00:00,choch,bear,-1.0,0.782247738031374,1.0,10.0,0,0,0
1004,2024-11-27 06:00:00+00:00,choch,bull,1.0,0.29151151455781726,0.4915115145578172,1.0,0,1,1
1021,2024-12-02 02:00:00+00:00,choch,bear,-1.0,0.49507131045103914,0.6950713104510392,11.0,0,0,0
1029,2024-12-03 10:00:00+00:00,choch,bull,1.0,0.32788150074957806,0.5278815007495781,6.0,0,0,0
1042,2024-12-05 14:00:00+00:00,choch,bear,-1.0,0.5781293261132113,0.8781293261132114,7.0,0,0,0
1050,2024-12-08 22:00:00+00:00,choch,bull,1.0,0.20250538504720345,0.4025053850472034,15.0,0,0,0
1146,2025-01-01 22:00:00+00:00,choch,bull,1.0,0.4038499139478202,0.7038499139478203,23.0,0,0,0
1160,2025-01-06 06:00:00+00:00,choch,bear,-1.0,0.21934466657926366,0.41934466657926367,28.0,0,0,0
1167,2025-01-07 10:00:00+00:00,choch,bull,1.0,0.6907052654175895,0.9907052654175895,21.0,0,0,0
1192,2025-01-13 14:00:00+00:00,choch,bear,-1.0,0.35968659017341176,0.5596865901734118,4.0,0,0,0
1199,2025-01-14 18:00:00+00:00,choch,bull,1.0,0.39053485749072525,0.5905348574907253,11.0,0,0,0
1224,2025-01-20 22:00:00+00:00,choch,bull,1.0,0.41822054844333556,0.6182205484433356,19.0,0,0,0
1253,2025-01-27 18:00:00+00:00,choch,bear,-1.0,0.34808287976567587,0.6480828797656759,10.0,0,0,0
1278,2025-02-02 22:00:00+00:00,choch,bear,-1.0,0.6260591312696004,0.9260591312696005,1.0,0,1,1
1331,2025-02-13 18:00:00+00:00,choch,bull,1.0,0.36252709955617035,0.5125270995561704,5.0,0,0,0
1378,2025-02-25 14:00:00+00:00,choch,bear,-1.0,0.5393558097836554,0.7393558097836554,10.0,0,0,0
1402,2025-03-03 14:00:00+00:00,choch,bull,1.0,0.5624642571131683,0.7624642571131683,12.0,0,0,0
1430,2025-03-10 05:00:00+00:00,choch,bear,-1.0,0.42281571564132225,0.6228157156413223,2.0,0,0,1
1446,2025-03-12 21:00:00+00:00,choch,bull,1.0,0.5530809440180964,0.8530809440180964,6.0,0,0,0
1507,2025-03-27 01:00:00+00:00,choch,bull,1.0,0.3382674565342799,0.53826745653428,8.0,0,0,0
1539,2025-04-03 09:00:00+00:00,choch,bear,-1.0,0.7184549367856906,1.0,10.0,0,0,0
1617,2025-04-23 09:00:00+00:00,choch,bear,-1.0,0.24284848061207726,0.3928484806120772,23.0,0,0,0
1628,2025-04-25 05:00:00+00:00,choch,bear,-1.0,0.29357036891227295,0.49357036891227296,14.0,0,0,0
1636,2025-04-28 13:00:00+00:00,choch,bull,1.0,0.4880125817948564,0.6880125817948565,6.0,0,0,0
1646,2025-04-30 05:00:00+00:00,choch,bear,-1.0,0.43674865527587303,0.586748655275873,4.0,0,0,0
1683,2025-05-08 09:00:00+00:00,choch,bear,-1.0,0.44600641053563816,0.8960064105356382,10.0,0,0,0
1850,2025-06-17 05:00:00+00:00,choch,bear,-1.0,0.40818820097101194,0.608188200971012,19.0,0,0,0
1907,2025-06-30 17:00:00+00:00,choch,bull,1.0,0.2614743857403684,0.4614743857403684,3.0,0,0,0
1923,2025-07-03 09:00:00+00:00,choch,bear,-1.0,0.5485186073717386,0.8985186073717387,12.0,0,0,0
1971,2025-07-15 13:00:00+00:00,choch,bear,-1.0,0.49940087644021924,0.7994008764402193,0.0,1,1,1
96,2025-08-13 05:00:00+00:00,choch,bull,1.0,0.28628055869236657,0.4862805586923666,16.0,0,0,0
113,2025-08-18 01:00:00+00:00,choch,bull,1.0,0.5793820080902606,0.9293820080902607,33.0,0,0,0
122,2025-08-19 13:00:00+00:00,choch,bear,-1.0,0.5790761941387635,0.7790761941387636,38.0,0,0,0
129,2025-08-20 17:00:00+00:00,choch,bull,1.0,0.2888811207078492,0.5888811207078493,31.0,0,0,0
149,2025-08-26 01:00:00+00:00,choch,bull,1.0,0.24811776827572782,0.4481177682757278,11.0,0,0,0
261,2025-09-19 17:00:00+00:00,choch,bull,1.0,0.6001184625986206,0.8501184625986206,35.0,0,0,0
278,2025-09-24 13:00:00+00:00,choch,bear,-1.0,0.6256407249487818,0.8756407249487818,19.0,0,0,0
314,2025-10-02 13:00:00+00:00,choch,bear,-1.0,0.4579944745845983,0.6079944745845983,17.0,0,0,0
344,2025-10-09 13:00:00+00:00,choch,bear,-1.0,0.7187325646747927,0.9687325646747927,21.0,0,0,0
354,2025-10-13 05:00:00+00:00,choch,bull,1.0,0.4497744338117545,0.5997744338117545,11.0,0,0,0
392,2025-10-21 13:00:00+00:00,choch,bear,-1.0,0.6483337285136443,0.7983337285136444,27.0,0,0,0
452,2025-11-04 14:00:00+00:00,choch,bear,-1.0,0.2858035765996354,0.4858035765996354,2.0,0,0,1
462,2025-11-06 06:00:00+00:00,choch,bull,1.0,0.43833944489361154,0.6383394448936116,6.0,0,0,0
499,2025-11-14 10:00:00+00:00,choch,bear,-1.0,0.8374451036289391,1.0,31.0,0,0,0
577,2025-12-03 10:00:00+00:00,choch,bull,1.0,0.5108658504405666,0.7108658504405667,6.0,0,0,0
581,2025-12-04 02:00:00+00:00,choch,bear,-1.0,0.485493001007977,0.685493001007977,5.0,0,0,0
588,2025-12-05 06:00:00+00:00,choch,bull,1.0,0.2004361697204543,0.4004361697204543,2.0,0,0,1
597,2025-12-08 18:00:00+00:00,choch,bear,-1.0,0.2165936954236335,0.4165936954236335,11.0,0,0,0
679,2025-12-29 10:00:00+00:00,choch,bear,-1.0,0.6620299576246261,0.8120299576246262,2.0,0,0,1
749,2026-01-15 02:00:00+00:00,choch,bear,-1.0,0.1936507430111302,0.44365074301113017,7.0,0,0,0
760,2026-01-18 22:00:00+00:00,choch,bull,1.0,0.29904408106718583,0.5990440810671859,18.0,0,0,0
816,2026-01-30 06:00:00+00:00,choch,bear,-1.0,0.532987526911692,0.6829875269116921,31.0,0,0,0
872,2026-02-12 14:00:00+00:00,choch,bear,-1.0,0.6859290320978044,0.8859290320978045,10.0,0,0,0
949,2026-03-03 10:00:00+00:00,choch,bear,-1.0,0.6331424861623529,0.833142486162353,6.0,0,0,0
978,2026-03-10 05:00:00+00:00,choch,bull,1.0,0.2642653823655312,0.4642653823655312,2.0,0,0,1
