row_idx,timestamp,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,top_active_distance_atr,top_fresh_distance_atr,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
10893,2020-11-23 19:00:00+00:00,3.4358010763802547,3.4358010763802547,3.4358010763802547,,0,0,0,0,0,0
10894,2020-11-23 23:00:00+00:00,4.689876629682077,4.689876629682077,4.689876629682077,,0,0,0,0,0,0
10895,2020-11-24 03:00:00+00:00,4.187353690357538,4.187353690357538,4.187353690357538,,0,0,0,0,0,0
10896,2020-11-24 07:00:00+00:00,5.291431665027654,5.291431665027654,5.291431665027654,,0,0,0,0,0,0
10897,2020-11-24 11:00:00+00:00,5.860308725107608,5.860308725107608,5.860308725107608,,0,0,0,0,0,0
10898,2020-11-24 15:00:00+00:00,5.920124453454665,5.920124453454665,5.920124453454665,,0,0,0,0,0,0
10899,2020-11-24 19:00:00+00:00,6.01531134617526,6.01531134617526,6.01531134617526,,0,0,0,0,0,0
10900,2020-11-24 23:00:00+00:00,5.9972507918349915,5.9972507918349915,5.9972507918349915,,0,0,0,0,0,0
10901,2020-11-25 03:00:00+00:00,6.45043515871455,6.45043515871455,6.45043515871455,,0,0,0,0,0,0
10902,2020-11-25 07:00:00+00:00,6.162645205082919,6.162645205082919,6.162645205082919,,0,0,0,0,0,0
10903,2020-11-25 11:00:00+00:00,5.692094743803025,5.692094743803025,5.692094743803025,,0,0,0,0,0,0
10904,2020-11-25 15:00:00+00:00,6.482154234162482,6.482154234162482,6.482154234162482,,0,0,0,0,0,0
10905,2020-11-25 19:00:00+00:00,6.58084695287337,6.58084695287337,6.58084695287337,,0,0,0,0,0,0
10906,2020-11-25 23:00:00+00:00,6.369432980361413,6.369432980361413,6.369432980361413,,0,0,0,0,0,0
10907,2020-11-26 03:00:00+00:00,6.422761094079638,6.422761094079638,6.422761094079638,,0,0,0,0,0,0
10908,2020-11-26 07:00:00+00:00,6.24302779221396,6.24302779221396,6.24302779221396,,0,0,0,0,0,0
10909,2020-11-26 11:00:00+00:00,7.000496203227328,7.000496203227328,7.000496203227328,,0,0,0,0,0,0
10910,2020-11-26 15:00:00+00:00,6.902087316704137,6.902087316704137,6.902087316704137,,0,0,0,0,0,0
10911,2020-11-26 23:00:00+00:00,7.222899123706731,7.222899123706731,7.222899123706731,,0,0,0,0,0,0
10912,2020-11-27 03:00:00+00:00,7.149820894732503,7.149820894732503,7.149820894732503,,0,0,0,0,0,0
10913,2020-11-27 07:00:00+00:00,7.591442610091332,7.591442610091332,7.591442610091332,,0,0,0,0,0,0
10914,2020-11-27 11:00:00+00:00,9.011144311238859,9.011144311238859,9.011144311238859,,0,0,0,0,0,0
10915,2020-11-27 15:00:00+00:00,8.247396735717244,8.247396735717244,8.247396735717244,,0,0,0,0,0,0
10916,2020-11-29 23:00:00+00:00,9.198015204943253,9.198015204943253,9.198015204943253,,0,0,0,0,0,0
10917,2020-11-30 03:00:00+00:00,8.56686279438388,8.56686279438388,8.56686279438388,,0,0,0,0,0,0
10918,2020-11-30 07:00:00+00:00,8.703282715298048,8.703282715298048,8.703282715298048,,0,0,0,0,0,0
10919,2020-11-30 11:00:00+00:00,7.788673541857057,7.788673541857057,7.788673541857057,,0,0,0,0,0,0
10920,2020-11-30 15:00:00+00:00,7.5916199270374936,7.5916199270374936,7.5916199270374936,,0,0,0,0,0,0
10921,2020-11-30 19:00:00+00:00,8.1022484762945,8.1022484762945,8.1022484762945,,0,0,0,0,0,0
10922,2020-11-30 23:00:00+00:00,7.687444651208689,7.687444651208689,7.687444651208689,,0,0,0,0,0,0
10923,2020-12-01 03:00:00+00:00,7.70428847427097,7.70428847427097,7.70428847427097,,0,0,0,0,0,0
10924,2020-12-01 07:00:00+00:00,6.442950119092641,6.442950119092641,6.442950119092641,,0,0,0,0,0,0
10925,2020-12-01 11:00:00+00:00,5.434907614051771,5.434907614051771,5.434907614051771,,0,0,0,0,0,0
10926,2020-12-01 15:00:00+00:00,4.936062480031596,4.936062480031596,4.936062480031596,,0,0,0,0,0,0
10927,2020-12-01 19:00:00+00:00,5.185599658658934,5.185599658658934,5.185599658658934,,0,0,0,0,0,0
10928,2020-12-01 23:00:00+00:00,5.897974332144943,5.897974332144943,5.897974332144943,,0,0,0,0,0,0
10929,2020-12-02 03:00:00+00:00,5.667720224624065,5.667720224624065,5.667720224624065,,0,0,0,0,0,0
10930,2020-12-02 07:00:00+00:00,3.7725648590155014,3.7725648590155014,3.7725648590155014,,0,0,0,0,0,0
10931,2020-12-02 11:00:00+00:00,4.602313319351919,4.602313319351919,4.602313319351919,,0,0,0,0,0,0
10932,2020-12-02 15:00:00+00:00,3.6970233164225608,3.6970233164225608,3.6970233164225608,,0,0,0,0,0,0
10933,2020-12-02 19:00:00+00:00,3.765955884239202,3.765955884239202,3.765955884239202,,0,0,0,0,0,0
10934,2020-12-02 23:00:00+00:00,4.011339510914846,4.011339510914846,4.011339510914846,,0,0,0,0,0,0
10935,2020-12-03 03:00:00+00:00,3.723901814313253,3.723901814313253,3.723901814313253,,0,0,0,0,0,0
10936,2020-12-03 07:00:00+00:00,3.1493039133011913,3.1493039133011913,3.1493039133011913,,0,0,0,0,0,0
10937,2020-12-03 11:00:00+00:00,3.7964587208153455,3.7964587208153455,3.7964587208153455,,0,0,0,0,0,0
10938,2020-12-03 15:00:00+00:00,3.1465409573324274,3.1465409573324274,3.1465409573324274,,0,0,0,0,0,0
10939,2020-12-03 19:00:00+00:00,2.993731481375815,2.993731481375815,2.993731481375815,,0,0,0,0,0,0
10940,2020-12-03 23:00:00+00:00,0.05111390446864094,0.05111390446864094,0.05111390446864094,0.05111390446864094,1,1,1,1,1,1
10941,2020-12-04 03:00:00+00:00,0.0,2.867663167242866,0.0,,1,1,1,0,0,0
10942,2020-12-04 07:00:00+00:00,0.0,3.334747868590115,0.0,,1,1,1,0,0,0
10943,2020-12-04 11:00:00+00:00,0.0,2.8864188067216836,0.0,,1,1,1,0,0,0
10944,2020-12-04 15:00:00+00:00,3.5109252497199974,3.5109252497199974,3.5109252497199974,,0,0,0,0,0,0
10945,2020-12-04 19:00:00+00:00,3.3674151137927857,3.3674151137927857,3.3674151137927857,,0,0,0,0,0,0
10946,2020-12-06 23:00:00+00:00,3.387724916792019,3.387724916792019,3.387724916792019,,0,0,0,0,0,0
10947,2020-12-07 03:00:00+00:00,3.456292123150237,3.456292123150237,3.456292123150237,,0,0,0,0,0,0
10948,2020-12-07 07:00:00+00:00,3.9446720299964024,3.9446720299964024,3.9446720299964024,,0,0,0,0,0,0
10949,2020-12-07 11:00:00+00:00,1.2644550032980015,1.2644550032980015,1.2644550032980015,1.2644550032980015,0,0,1,0,0,1
10950,2020-12-07 15:00:00+00:00,0.8918136409662257,0.8918136409662257,1.7251099971813812,1.7251099971813812,0,1,1,0,1,1
10951,2020-12-07 19:00:00+00:00,1.1357143739253546,1.1357143739253546,1.1357143739253546,1.1357143739253546,0,0,1,0,0,1
10952,2020-12-07 23:00:00+00:00,0.417887891100701,0.417887891100701,0.417887891100701,0.417887891100701,1,1,1,1,1,1
10953,2020-12-08 03:00:00+00:00,0.46691792494813095,0.46691792494813095,0.46691792494813095,0.46691792494813095,1,1,1,1,1,1
10954,2020-12-08 07:00:00+00:00,0.8233364023344898,0.8233364023344898,1.961576543710038,1.961576543710038,0,1,1,0,1,1
10955,2020-12-08 11:00:00+00:00,0.22227236675486853,2.4929856546405964,0.22227236675486853,,1,1,1,0,0,0
10956,2020-12-08 15:00:00+00:00,0.06254878415852337,2.6516973962116714,0.06254878415852337,,1,1,1,0,0,0
10957,2020-12-08 19:00:00+00:00,0.2027133400779172,2.598888975357698,0.2027133400779172,,1,1,1,0,0,0
10958,2020-12-08 23:00:00+00:00,0.5956646414402067,2.3055092296707,2.3055092296707,,0,1,1,0,0,0
10959,2020-12-09 03:00:00+00:00,1.1670275822228897,1.729844713861261,1.729844713861261,1.729844713861261,0,0,1,0,0,1
10960,2020-12-09 07:00:00+00:00,1.3380675618167277,1.5653472062950926,1.5653472062950926,1.5653472062950926,0,0,1,0,0,1
10961,2020-12-09 11:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10962,2020-12-09 15:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10963,2020-12-09 19:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10964,2020-12-09 23:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10965,2020-12-10 03:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10966,2020-12-10 07:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10967,2020-12-10 11:00:00+00:00,0.4709101083991443,,0.4709101083991443,,1,1,1,0,0,0
10968,2020-12-10 15:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10969,2020-12-10 19:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10970,2020-12-10 23:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10971,2020-12-11 03:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10972,2020-12-11 07:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10973,2020-12-11 11:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10974,2020-12-11 15:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10975,2020-12-11 19:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10976,2020-12-13 23:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10977,2020-12-14 03:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
10978,2020-12-14 07:00:00+00:00,4.51318702709559,,4.51318702709559,,0,0,0,0,0,0
10979,2020-12-14 11:00:00+00:00,3.5402773511369943,,3.5402773511369943,,0,0,0,0,0,0
10980,2020-12-14 15:00:00+00:00,4.008438089214702,,4.008438089214702,,0,0,0,0,0,0
10981,2020-12-14 19:00:00+00:00,4.255640371993329,,4.255640371993329,,0,0,0,0,0,0
10982,2020-12-14 23:00:00+00:00,3.818725084646081,,3.818725084646081,,0,0,0,0,0,0
10983,2020-12-15 03:00:00+00:00,3.0983033067549823,,3.0983033067549823,,0,0,0,0,0,0
10984,2020-12-15 07:00:00+00:00,2.5432447545476253,,2.5432447545476253,,0,0,0,0,0,0
10985,2020-12-15 11:00:00+00:00,2.0565101598874427,,2.0565101598874427,,0,0,0,0,0,0
10986,2020-12-15 15:00:00+00:00,1.9697607903291376,,1.9697607903291376,,0,0,1,0,0,0
10987,2020-12-15 19:00:00+00:00,,,,,0,0,0,0,0,0
10988,2020-12-15 23:00:00+00:00,,,,,0,0,0,0,0,0
10989,2020-12-16 03:00:00+00:00,,,,,0,0,0,0,0,0
10990,2020-12-16 07:00:00+00:00,,,,,0,0,0,0,0,0
10991,2020-12-16 11:00:00+00:00,,,,,0,0,0,0,0,0
10992,2020-12-16 15:00:00+00:00,,,,,0,0,0,0,0,0
10993,2020-12-16 19:00:00+00:00,,,,,0,0,0,0,0,0
10994,2020-12-16 23:00:00+00:00,,,,,0,0,0,0,0,0
10995,2020-12-17 03:00:00+00:00,,,,,0,0,0,0,0,0
10996,2020-12-17 07:00:00+00:00,,,,,0,0,0,0,0,0
10997,2020-12-17 11:00:00+00:00,,,,,0,0,0,0,0,0
10998,2020-12-17 15:00:00+00:00,,,,,0,0,0,0,0,0
10999,2020-12-17 19:00:00+00:00,,,,,0,0,0,0,0,0
11000,2020-12-17 23:00:00+00:00,,,,,0,0,0,0,0,0
11001,2020-12-18 03:00:00+00:00,,,,,0,0,0,0,0,0
11002,2020-12-18 07:00:00+00:00,,,,,0,0,0,0,0,0
11003,2020-12-18 11:00:00+00:00,,,,,0,0,0,0,0,0
11004,2020-12-18 15:00:00+00:00,,,,,0,0,0,0,0,0
11005,2020-12-18 19:00:00+00:00,,,,,0,0,0,0,0,0
11006,2020-12-20 23:00:00+00:00,,,,,0,0,0,0,0,0
11007,2020-12-21 03:00:00+00:00,,,,,0,0,0,0,0,0
11008,2020-12-21 07:00:00+00:00,,,,,0,0,0,0,0,0
11009,2020-12-21 11:00:00+00:00,,,,,0,0,0,0,0,0
11010,2020-12-21 15:00:00+00:00,,,,,0,0,0,0,0,0
11011,2020-12-21 19:00:00+00:00,,,,,0,0,0,0,0,0
11012,2020-12-21 23:00:00+00:00,,,,,0,0,0,0,0,0
11013,2020-12-22 03:00:00+00:00,,,,,0,0,0,0,0,0
11014,2020-12-22 07:00:00+00:00,,,,,0,0,0,0,0,0
11015,2020-12-22 11:00:00+00:00,,,,,0,0,0,0,0,0
11016,2020-12-22 15:00:00+00:00,,,,,0,0,0,0,0,0
11017,2020-12-22 19:00:00+00:00,,,,,0,0,0,0,0,0
11018,2020-12-22 23:00:00+00:00,,,,,0,0,0,0,0,0
11019,2020-12-23 03:00:00+00:00,,,,,0,0,0,0,0,0
11020,2020-12-23 07:00:00+00:00,,,,,0,0,0,0,0,0
11021,2020-12-23 11:00:00+00:00,,,,,0,0,0,0,0,0
11022,2020-12-23 15:00:00+00:00,,,,,0,0,0,0,0,0
11023,2020-12-23 19:00:00+00:00,,,,,0,0,0,0,0,0
11024,2020-12-23 23:00:00+00:00,,,,,0,0,0,0,0,0
11025,2020-12-24 03:00:00+00:00,,,,,0,0,0,0,0,0
11026,2020-12-24 07:00:00+00:00,,,,,0,0,0,0,0,0
11027,2020-12-24 11:00:00+00:00,,,,,0,0,0,0,0,0
11028,2020-12-24 15:00:00+00:00,,,,,0,0,0,0,0,0
11029,2020-12-27 23:00:00+00:00,,,,,0,0,0,0,0,0
11030,2020-12-28 03:00:00+00:00,,,,,0,0,0,0,0,0
11031,2020-12-28 07:00:00+00:00,,,,,0,0,0,0,0,0
11032,2020-12-28 11:00:00+00:00,,,,,0,0,0,0,0,0
11033,2020-12-28 15:00:00+00:00,,,,,0,0,0,0,0,0
11034,2020-12-28 19:00:00+00:00,,,,,0,0,0,0,0,0
11035,2020-12-28 23:00:00+00:00,,,,,0,0,0,0,0,0
11036,2020-12-29 03:00:00+00:00,,,,,0,0,0,0,0,0
11037,2020-12-29 07:00:00+00:00,,,,,0,0,0,0,0,0
11038,2020-12-29 11:00:00+00:00,,,,,0,0,0,0,0,0
11039,2020-12-29 15:00:00+00:00,,,,,0,0,0,0,0,0
11040,2020-12-29 19:00:00+00:00,,,,,0,0,0,0,0,0
11041,2020-12-29 23:00:00+00:00,,,,,0,0,0,0,0,0
11042,2020-12-30 03:00:00+00:00,,,,,0,0,0,0,0,0
11043,2020-12-30 07:00:00+00:00,,,,,0,0,0,0,0,0
11044,2020-12-30 11:00:00+00:00,0.4751928564424998,0.4751928564424998,0.4751928564424998,0.4751928564424998,1,1,1,1,1,1
11045,2020-12-30 15:00:00+00:00,0.8022685898568412,0.8022685898568412,0.8022685898568412,0.8022685898568412,0,1,1,0,1,1
11046,2020-12-30 19:00:00+00:00,1.1987109846979023,1.1987109846979023,1.1987109846979023,1.1987109846979023,0,0,1,0,0,1
11047,2020-12-30 23:00:00+00:00,0.8911463922820543,0.8911463922820543,0.8911463922820543,0.8911463922820543,0,1,1,0,1,1
11048,2020-12-31 03:00:00+00:00,0.5098247375675448,0.5098247375675448,0.5098247375675448,0.5098247375675448,0,1,1,0,1,1
11049,2020-12-31 07:00:00+00:00,1.0971768921794913,1.0971768921794913,1.0971768921794913,1.0971768921794913,0,0,1,0,0,1
11050,2020-12-31 11:00:00+00:00,1.1082042104625176,1.1082042104625176,1.1082042104625176,1.1082042104625176,0,0,1,0,0,1
11051,2020-12-31 15:00:00+00:00,1.1808699524436044,1.1808699524436044,1.1808699524436044,1.1808699524436044,0,0,1,0,0,1
11052,2020-12-31 19:00:00+00:00,1.6469852172918626,1.6469852172918626,1.6469852172918626,1.6469852172918626,0,0,1,0,0,1
11053,2021-01-03 23:00:00+00:00,2.1109499836966363,2.1109499836966363,2.1109499836966363,,0,0,0,0,0,0
11054,2021-01-04 03:00:00+00:00,2.29531125597142,2.29531125597142,2.29531125597142,,0,0,0,0,0,0
11055,2021-01-04 07:00:00+00:00,3.2767853635042434,3.2767853635042434,3.2767853635042434,,0,0,0,0,0,0
11056,2021-01-04 11:00:00+00:00,3.9365392195924134,3.9365392195924134,3.9365392195924134,,0,0,0,0,0,0
11057,2021-01-04 15:00:00+00:00,4.027471365630026,4.027471365630026,4.027471365630026,,0,0,0,0,0,0
11058,2021-01-04 19:00:00+00:00,4.084944616015454,4.084944616015454,4.084944616015454,,0,0,0,0,0,0
11059,2021-01-04 23:00:00+00:00,3.7649536057766655,3.7649536057766655,3.7649536057766655,,0,0,0,0,0,0
11060,2021-01-05 03:00:00+00:00,3.959903392957759,3.959903392957759,3.959903392957759,,0,0,0,0,0,0
11061,2021-01-05 07:00:00+00:00,0.1278438869130926,0.1278438869130926,0.1278438869130926,0.1278438869130926,1,1,1,1,1,1
11062,2021-01-05 11:00:00+00:00,0.0,4.426549452603433,0.0,,1,1,1,0,0,0
11063,2021-01-05 15:00:00+00:00,0.5374538242037137,4.9008999477716015,0.5374538242037137,,0,1,1,0,0,0
11064,2021-01-05 19:00:00+00:00,0.4159556515039604,4.942092141278748,0.4159556515039604,,1,1,1,0,0,0
11065,2021-01-05 23:00:00+00:00,0.0,4.27992305375353,0.0,,1,1,1,0,0,0
11066,2021-01-06 03:00:00+00:00,0.0,4.478605735976234,0.0,,1,1,1,0,0,0
11067,2021-01-06 07:00:00+00:00,1.0431442032118345,5.394732164339499,5.394732164339499,,0,0,1,0,0,0
11068,2021-01-06 11:00:00+00:00,2.671587601682719,2.671587601682719,2.671587601682719,,0,0,0,0,0,0
11069,2021-01-06 15:00:00+00:00,0.8383347075008626,0.8383347075008626,0.8383347075008626,0.8383347075008626,0,1,1,0,1,1
11070,2021-01-06 19:00:00+00:00,1.3766674284241358,1.3766674284241358,1.3766674284241358,1.3766674284241358,0,0,1,0,0,1
11071,2021-01-06 23:00:00+00:00,1.2212107274737949,1.2212107274737949,1.2212107274737949,1.2212107274737949,0,0,1,0,0,1
11072,2021-01-07 03:00:00+00:00,1.9830850231630692,1.9830850231630692,1.9830850231630692,1.9830850231630692,0,0,1,0,0,1
11073,2021-01-07 07:00:00+00:00,0.8911563556737923,0.8911563556737923,0.8911563556737923,0.8911563556737923,0,1,1,0,1,1
11074,2021-01-07 11:00:00+00:00,0.7431125333337907,0.7431125333337907,0.7431125333337907,0.7431125333337907,0,1,1,0,1,1
11075,2021-01-07 15:00:00+00:00,1.1649320822610478,1.1649320822610478,1.1649320822610478,1.1649320822610478,0,0,1,0,0,1
11076,2021-01-07 19:00:00+00:00,1.0540148183579094,1.0540148183579094,1.0540148183579094,1.0540148183579094,0,0,1,0,0,1
11077,2021-01-07 23:00:00+00:00,0.9931919067260879,0.9931919067260879,0.9931919067260879,0.9931919067260879,0,1,1,0,1,1
11078,2021-01-08 03:00:00+00:00,0.6340193690795649,0.6340193690795649,0.6340193690795649,0.6340193690795649,0,1,1,0,1,1
11079,2021-01-08 07:00:00+00:00,,,,,0,0,0,0,0,0
11080,2021-01-08 11:00:00+00:00,,,,,0,0,0,0,0,0
11081,2021-01-08 15:00:00+00:00,,,,,0,0,0,0,0,0
11082,2021-01-08 19:00:00+00:00,,,,,0,0,0,0,0,0
11083,2021-01-10 23:00:00+00:00,,,,,0,0,0,0,0,0
11084,2021-01-11 03:00:00+00:00,,,,,0,0,0,0,0,0
11085,2021-01-11 07:00:00+00:00,,,,,0,0,0,0,0,0
11086,2021-01-11 11:00:00+00:00,,,,,0,0,0,0,0,0
11087,2021-01-11 15:00:00+00:00,,,,,0,0,0,0,0,0
11088,2021-01-11 19:00:00+00:00,,,,,0,0,0,0,0,0
11089,2021-01-11 23:00:00+00:00,,,,,0,0,0,0,0,0
11090,2021-01-12 03:00:00+00:00,,,,,0,0,0,0,0,0
11091,2021-01-12 07:00:00+00:00,,,,,0,0,0,0,0,0
11092,2021-01-12 11:00:00+00:00,,,,,0,0,0,0,0,0
11093,2021-01-12 15:00:00+00:00,,,,,0,0,0,0,0,0
11094,2021-01-12 19:00:00+00:00,,,,,0,0,0,0,0,0
11095,2021-01-12 23:00:00+00:00,,,,,0,0,0,0,0,0
11096,2021-01-13 03:00:00+00:00,,,,,0,0,0,0,0,0
11097,2021-01-13 07:00:00+00:00,,,,,0,0,0,0,0,0
11098,2021-01-13 11:00:00+00:00,,,,,0,0,0,0,0,0
11099,2021-01-13 15:00:00+00:00,,,,,0,0,0,0,0,0
11100,2021-01-13 19:00:00+00:00,,,,,0,0,0,0,0,0
11101,2021-01-13 23:00:00+00:00,,,,,0,0,0,0,0,0
11102,2021-01-14 03:00:00+00:00,,,,,0,0,0,0,0,0
11103,2021-01-14 07:00:00+00:00,,,,,0,0,0,0,0,0
11104,2021-01-14 11:00:00+00:00,,,,,0,0,0,0,0,0
11105,2021-01-14 15:00:00+00:00,,,,,0,0,0,0,0,0
11106,2021-01-14 19:00:00+00:00,,,,,0,0,0,0,0,0
11107,2021-01-14 23:00:00+00:00,,,,,0,0,0,0,0,0
11108,2021-01-15 03:00:00+00:00,,,,,0,0,0,0,0,0
11109,2021-01-15 07:00:00+00:00,,,,,0,0,0,0,0,0
11110,2021-01-15 11:00:00+00:00,,,,,0,0,0,0,0,0
11111,2021-01-15 15:00:00+00:00,,,,,0,0,0,0,0,0
11112,2021-01-15 19:00:00+00:00,,,,,0,0,0,0,0,0
11113,2021-01-17 23:00:00+00:00,,,,,0,0,0,0,0,0
11114,2021-01-18 03:00:00+00:00,,,,,0,0,0,0,0,0
11115,2021-01-18 07:00:00+00:00,,,,,0,0,0,0,0,0
11116,2021-01-18 11:00:00+00:00,,,,,0,0,0,0,0,0
11117,2021-01-18 15:00:00+00:00,,,,,0,0,0,0,0,0
11118,2021-01-18 23:00:00+00:00,,,,,0,0,0,0,0,0
11119,2021-01-19 03:00:00+00:00,,,,,0,0,0,0,0,0
11120,2021-01-19 07:00:00+00:00,,,,,0,0,0,0,0,0
11121,2021-01-19 11:00:00+00:00,,,,,0,0,0,0,0,0
11122,2021-01-19 15:00:00+00:00,,,,,0,0,0,0,0,0
11123,2021-01-19 19:00:00+00:00,,,,,0,0,0,0,0,0
11124,2021-01-19 23:00:00+00:00,,,,,0,0,0,0,0,0
11125,2021-01-20 03:00:00+00:00,,,,,0,0,0,0,0,0
11126,2021-01-20 07:00:00+00:00,,,,,0,0,0,0,0,0
11127,2021-01-20 11:00:00+00:00,,,,,0,0,0,0,0,0
11128,2021-01-20 15:00:00+00:00,,,,,0,0,0,0,0,0
11129,2021-01-20 19:00:00+00:00,,,,,0,0,0,0,0,0
11130,2021-01-20 23:00:00+00:00,,,,,0,0,0,0,0,0
11131,2021-01-21 03:00:00+00:00,,,,,0,0,0,0,0,0
11132,2021-01-21 07:00:00+00:00,,,,,0,0,0,0,0,0
11133,2021-01-21 11:00:00+00:00,,,,,0,0,0,0,0,0
11134,2021-01-21 15:00:00+00:00,,,,,0,0,0,0,0,0
11135,2021-01-21 19:00:00+00:00,,,,,0,0,0,0,0,0
11136,2021-01-21 23:00:00+00:00,,,,,0,0,0,0,0,0
11137,2021-01-22 03:00:00+00:00,,,,,0,0,0,0,0,0
11138,2021-01-22 07:00:00+00:00,,,,,0,0,0,0,0,0
11139,2021-01-22 11:00:00+00:00,,,,,0,0,0,0,0,0
11140,2021-01-22 15:00:00+00:00,,,,,0,0,0,0,0,0
11141,2021-01-22 19:00:00+00:00,,,,,0,0,0,0,0,0
11142,2021-01-24 23:00:00+00:00,,,,,0,0,0,0,0,0
11143,2021-01-25 03:00:00+00:00,,,,,0,0,0,0,0,0
11144,2021-01-25 07:00:00+00:00,,,,,0,0,0,0,0,0
11145,2021-01-25 11:00:00+00:00,,,,,0,0,0,0,0,0
11146,2021-01-25 15:00:00+00:00,,,,,0,0,0,0,0,0
11147,2021-01-25 19:00:00+00:00,,,,,0,0,0,0,0,0
11148,2021-01-25 23:00:00+00:00,,,,,0,0,0,0,0,0
11149,2021-01-26 03:00:00+00:00,,,,,0,0,0,0,0,0
11150,2021-01-26 07:00:00+00:00,,,,,0,0,0,0,0,0
11151,2021-01-26 11:00:00+00:00,,,,,0,0,0,0,0,0
11152,2021-01-26 15:00:00+00:00,,,,,0,0,0,0,0,0
11153,2021-01-26 19:00:00+00:00,,,,,0,0,0,0,0,0
11154,2021-01-26 23:00:00+00:00,,,,,0,0,0,0,0,0
11155,2021-01-27 03:00:00+00:00,,,,,0,0,0,0,0,0
11156,2021-01-27 07:00:00+00:00,,,,,0,0,0,0,0,0
11157,2021-01-27 11:00:00+00:00,0.8703313573930875,0.8703313573930875,0.8703313573930875,0.8703313573930875,0,1,1,0,1,1
11158,2021-01-27 15:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
11159,2021-01-27 19:00:00+00:00,0.11170529244782335,,0.11170529244782335,,1,1,1,0,0,0
11160,2021-01-27 23:00:00+00:00,0.7675438106584137,,0.7675438106584137,,0,1,1,0,0,0
11161,2021-01-28 03:00:00+00:00,0.8450713595056536,,0.8450713595056536,,0,1,1,0,0,0
11162,2021-01-28 07:00:00+00:00,0.36684704862007633,,0.36684704862007633,,1,1,1,0,0,0
11163,2021-01-28 11:00:00+00:00,,,,,0,0,0,0,0,0
11164,2021-01-28 15:00:00+00:00,,,,,0,0,0,0,0,0
11165,2021-01-28 19:00:00+00:00,,,,,0,0,0,0,0,0
11166,2021-01-28 23:00:00+00:00,,,,,0,0,0,0,0,0
11167,2021-01-29 03:00:00+00:00,,,,,0,0,0,0,0,0
11168,2021-01-29 07:00:00+00:00,,,,,0,0,0,0,0,0
11169,2021-01-29 11:00:00+00:00,,,,,0,0,0,0,0,0
11170,2021-01-29 15:00:00+00:00,,,,,0,0,0,0,0,0
11171,2021-01-29 19:00:00+00:00,,,,,0,0,0,0,0,0
11172,2021-01-31 23:00:00+00:00,,,,,0,0,0,0,0,0
11173,2021-02-01 03:00:00+00:00,,,,,0,0,0,0,0,0
11174,2021-02-01 07:00:00+00:00,,,,,0,0,0,0,0,0
11175,2021-02-01 11:00:00+00:00,,,,,0,0,0,0,0,0
11176,2021-02-01 15:00:00+00:00,,,,,0,0,0,0,0,0
11177,2021-02-01 19:00:00+00:00,,,,,0,0,0,0,0,0
11178,2021-02-01 23:00:00+00:00,,,,,0,0,0,0,0,0
11179,2021-02-02 03:00:00+00:00,,,,,0,0,0,0,0,0
11180,2021-02-02 07:00:00+00:00,,,,,0,0,0,0,0,0
11181,2021-02-02 11:00:00+00:00,,,,,0,0,0,0,0,0
11182,2021-02-02 15:00:00+00:00,,,,,0,0,0,0,0,0
11183,2021-02-02 19:00:00+00:00,,,,,0,0,0,0,0,0
11184,2021-02-02 23:00:00+00:00,,,,,0,0,0,0,0,0
11185,2021-02-03 03:00:00+00:00,,,,,0,0,0,0,0,0
11186,2021-02-03 07:00:00+00:00,,,,,0,0,0,0,0,0
11187,2021-02-03 11:00:00+00:00,,,,,0,0,0,0,0,0
11188,2021-02-03 15:00:00+00:00,,,,,0,0,0,0,0,0
11189,2021-02-03 19:00:00+00:00,,,,,0,0,0,0,0,0
11190,2021-02-03 23:00:00+00:00,0.8991275495231599,0.8991275495231599,0.8991275495231599,0.8991275495231599,0,1,1,0,1,1
11191,2021-02-04 03:00:00+00:00,0.8212335855158915,0.8212335855158915,0.8212335855158915,0.8212335855158915,0,1,1,0,1,1
11192,2021-02-04 07:00:00+00:00,1.9020890452800692,1.9020890452800692,1.9020890452800692,1.9020890452800692,0,0,1,0,0,1
11193,2021-02-04 11:00:00+00:00,3.768441377378879,3.768441377378879,3.768441377378879,,0,0,0,0,0,0
