count,top_quartile_avg_r,top_decile_avg_r,bottom_decile_avg_r,top_quartile_win_rate,top_decile_win_rate,bottom_decile_win_rate,eqh_top_quartile_avg_r,eql_top_quartile_avg_r,eqh_top_quartile_win_rate,eql_top_quartile_win_rate,rank_corr,eqh_rank_corr,eql_rank_corr,win_rate_gap,touch_component,width_component,formation_delay_component,structural_component,active_age_component,accepted
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.047619047619047616,0.0,0.28571428571428575,0.6666666666666667,0.0,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.047619047619047616,0.0,0.28571428571428575,0.6666666666666667,0.0,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.047619047619047616,0.0,0.28571428571428575,0.6666666666666667,0.0,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.045454545454545456,0.0,0.27272727272727276,0.6363636363636364,0.045454545454545456,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.043478260869565216,0.0,0.2608695652173913,0.6086956521739131,0.08695652173913043,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.047619047619047616,0.0,0.28571428571428575,0.6666666666666667,0.0,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.047619047619047616,0.0,0.28571428571428575,0.6666666666666667,0.0,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.047619047619047616,0.0,0.28571428571428575,0.6666666666666667,0.0,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.045454545454545456,0.0,0.27272727272727276,0.6363636363636364,0.045454545454545456,True
466,0.3273418392314791,0.8646309657350428,0.19021271639946186,0.5641025641025641,0.8085106382978723,0.425531914893617,0.2630485074378937,0.3884205044353853,0.5789473684210527,0.55,0.10784898942251901,0.1089295944316691,0.11196773784098747,0.13857064920894707,0.043478260869565216,0.0,0.2608695652173913,0.6086956521739131,0.08695652173913043,True
