eqhl_event_id,detect_idx,side,direction,structural_score,tradeable_live_score,realized_r,exit_reason,exit_idx,timestamp,cluster_id,level,width_atr,touch_count,width_component,formation_delay_component,structural_score_detect,tradeable_live_score_detect,score,formation_delay,last_member_origin_idx,distance_atr_at_detect,trend_aligned,prior_bos_distance_atr,prior_choch_distance_atr,swing_magnitude_atr,wick_ratio,atr_percentile,same_side_clusters_nearby_at_detect,touch_bucket,formation_delay_bucket,wick_ratio_component,atr_percentile_component,distance_at_detect_component,structural_score_quartile,subperiod
454,17372,eqh,-1,0.6874349780363463,0.3316746371057657,5.30036186719704,time,17377,2025-10-21 01:00:00+00:00,3030.0,4380.9875,0.020547885731321318,2.0,0.7953392507968051,0.18333333333333332,0.6874349780363463,0.3011831155513904,0.3011831155513904,11.0,17370.0,0.7630511962158977,0.0,21.424645155101608,10.484633143269525,0.4817294524873279,0.5679430701444335,0.82,1.0,2-touch,11_25,0.5679430701444335,0.82,0.15261023924317954,Q4,second_half
317,11763,eqh,-1,0.6827519894306867,0.1551679127482525,-1.0,stop,11766,2022-03-07 18:00:00+00:00,2069.0,2001.725,0.0829133509488556,2.0,0.17416766152859886,0.05,0.6827519894306867,0.09584110357886637,0.09584110357886637,3.0,11761.0,0.1973337752582728,0.0,12.959909508979113,9.582295969159244,0.05924424872094364,0.10606060606034766,0.98,1.0,2-touch,0_10,0.10606060606034766,0.98,0.03946675505165456,Q4,second_half
260,9886,eql,1,0.6807187057818146,0.5057544626599565,-1.0,stop,9888,2020-11-18 18:00:00+00:00,1747.0,1862.509,0.06130215703030905,2.0,0.38941915729700805,0.2,0.6807187057818146,0.44458314301038165,0.44458314301038165,12.0,9884.0,0.944254208945346,1.0,9.053725621338382,2.7167910051754447,1.2579450167238908,0.7663881369850133,0.06,1.0,2-touch,11_25,0.7663881369850133,0.06,0.1888508417890692,Q4,second_half
338,12604,eql,1,0.6799180772052941,0.38904700779986706,-1.0,stop,12609,2022-09-20 21:00:00+00:00,2211.0,1660.0700000000002,0.04874764910228774,2.0,0.5144643824857831,0.2833333333333333,0.6799180772052941,0.3470372558647174,0.3470372558647174,17.0,12602.0,0.4543530884276154,0.0,8.667706992300682,7.225901524621868,0.6115876710547132,0.45286195285687525,0.02,1.0,2-touch,11_25,0.45286195285687525,0.02,0.09087061768552308,Q4,second_half
251,9542,eqh,-1,0.6791015487539687,0.26820458601010994,-1.0,stop,9547,2020-08-31 05:00:00+00:00,1684.0,1976.321,0.003855527822608017,2.0,0.9615982284957948,0.15,0.6791015487539687,0.2492286529763019,0.2492286529763019,9.0,9540.0,0.7558119708230778,0.0,18.50145710349875,3.3861173101957345,0.16308968923468,0.3840791738349053,0.14,1.0,2-touch,0_10,0.3840791738349053,0.14,0.15116239416461558,Q4,second_half
420,15886,eql,1,0.678316968299692,0.16589893231168845,-1.0,stop,15891,2024-11-04 06:00:00+00:00,2782.0,2732.11,0.07641616394495769,2.0,0.2388808479516723,0.13333333333333333,0.678316968299692,0.09512877679156123,0.09512877679156123,8.0,15884.0,0.9098561937843427,0.0,2.1543480066023997,17.94268324189201,0.05650719103910951,0.0,0.7,1.0,2-touch,0_10,0.0,0.7,0.18197123875686855,Q4,second_half
294,10791,eql,1,0.6772415753954737,0.30123154662293855,-1.0,stop,10794,2021-07-21 17:00:00+00:00,1894.0,1794.7150000000001,0.04796743265517607,2.0,0.5222354828653772,0.2,0.6772415753954737,0.24745332373273718,0.24745332373273718,12.0,10789.0,1.002519342493537,0.0,0.031178831225846724,2.9140215338029347,0.9977810369811484,0.30651872399231905,0.28,1.0,2-touch,11_25,0.30651872399231905,0.28,0.2005038684987074,Q4,second_half
367,13679,eqh,-1,0.6765095887604977,0.27664373840575635,3.2588792432308553,time,13684,2023-06-02 09:00:00+00:00,2399.0,1983.2875,0.0370327186730829,2.0,0.6311472602209706,0.05,0.6765095887604977,0.2216357185802113,0.2216357185802113,3.0,13677.0,1.3850236783731038,0.0,0.9414856554963014,3.3104401823064333,0.03777521860551975,0.39255319148518764,0.36,2.0,2-touch,0_10,0.39255319148518764,0.36,0.27700473567462075,Q4,second_half
374,13832,eqh,-1,0.6756793229857212,0.29713602374281556,-0.13459687274789708,time,13837,2023-07-09 21:00:00+00:00,2423.0,1934.9625,0.01385556042993323,2.0,0.8619960508200699,0.2,0.6756793229857212,0.25680200793444435,0.25680200793444435,12.0,13830.0,1.4093084323015443,1.0,4.241450963038608,1.8648924550095212,0.8191596961672843,0.4126738794414575,0.58,1.0,2-touch,11_25,0.4126738794414575,0.58,0.28186168646030885,Q4,second_half
442,16963,eql,1,0.6750070097632245,0.20238474504005788,-1.0,stop,16966,2025-07-16 21:00:00+00:00,2961.0,3320.0,0.033367442262962926,2.0,0.6676540924050969,0.1,0.6750070097632245,0.15312625144906178,0.15312625144906178,6.0,16961.0,1.2229763436550223,0.0,4.70898028935729,0.618489376230913,0.296574294284201,0.2584347225813181,0.92,1.0,2-touch,0_10,0.2584347225813181,0.92,0.24459526873100446,Q4,second_half
