count,top_quartile_avg_r,top_decile_avg_r,bottom_decile_avg_r,top_quartile_win_rate,top_decile_win_rate,bottom_decile_win_rate,eqh_top_quartile_avg_r,eql_top_quartile_avg_r,eqh_top_quartile_win_rate,eql_top_quartile_win_rate,rank_corr,eqh_rank_corr,eql_rank_corr,win_rate_gap,width_component,formation_delay_component,wick_ratio_component,atr_percentile_component,distance_at_detect_component,accepted,temporally_stable,first_half_rank_corr,second_half_rank_corr,first_half_top_q_avg_r,second_half_top_q_avg_r,first_half_win_rate_gap,second_half_win_rate_gap
466,0.3296176687824356,0.8055692067844604,-0.08604725725897419,0.5384615384615384,0.7021276595744681,0.425531914893617,0.37681685560187744,0.2764113127314283,0.5967741935483871,0.4727272727272727,0.12098485079556859,0.17239516179999909,0.06861389274457748,0.11292962356792141,0.13636363636363638,0.36363636363636365,0.3181818181818182,0.13636363636363638,0.045454545454545456,True,True,0.18719623304855934,0.0546528557808578,0.5240016338871778,0.13846792711754724,0.23516949152542377,0.057909604519774005
466,0.37614700041100907,0.8042208526867474,-0.10088340402744876,0.5555555555555556,0.7021276595744681,0.425531914893617,0.44168176734747133,0.3117229922361817,0.6206896551724138,0.4915254237288136,0.12937988328551026,0.1755577557294647,0.08305803095267454,0.13002364066193856,0.11764705882352941,0.35294117647058826,0.35294117647058826,0.11764705882352941,0.058823529411764705,True,True,0.1971334778512562,0.059633421986055625,0.5240016338871779,0.243443622005268,0.23516949152542377,0.13347457627118642
466,0.3667826513146821,0.8042208526867474,-0.07204446299588214,0.5470085470085471,0.7021276595744681,0.40425531914893614,0.44775287126110663,0.28986094236557863,0.6140350877192983,0.48333333333333334,0.13214353688918734,0.17744169563936477,0.08206674702141013,0.14275322785961092,0.1111111111111111,0.3333333333333333,0.3888888888888889,0.1111111111111111,0.05555555555555555,True,True,0.19621380495485277,0.0686898112548596,0.49736259935485294,0.2130368956251099,0.21822033898305082,0.03319209039548027
466,0.3489877459375406,0.8042208526867473,-0.18997087183852576,0.5384615384615384,0.7021276595744681,0.40425531914893614,0.4341929732392391,0.26231346299270925,0.6101694915254238,0.46551724137931033,0.129936756967283,0.1703507068305111,0.09003439720196522,0.1342062193126023,0.14285714285714288,0.33333333333333337,0.38095238095238093,0.09523809523809523,0.047619047619047616,True,True,0.19139945668655903,0.07335287134106097,0.4963349926214421,0.176702665740556,0.21822033898305082,0.057909604519774005
466,0.3936641649149064,0.8034983564378477,-0.02795010369250005,0.5470085470085471,0.7021276595744681,0.425531914893617,0.474974328108632,0.31641950988086703,0.6140350877192983,0.48333333333333334,0.13669749707926068,0.18502516254125748,0.08879691203287043,0.12147663211493004,0.1,0.30000000000000004,0.4,0.1,0.1,True,True,0.2010341251250712,0.07107160480582649,0.576803623490947,0.18690327981488428,0.19350282485875708,0.016242937853107375
466,0.36504160121680784,0.8023888108533404,-0.20825379546517142,0.5384615384615384,0.7021276595744681,0.3829787234042553,0.46602858455575197,0.2623134629927092,0.6101694915254238,0.46551724137931033,0.1246323360872067,0.17146337933335107,0.0798020943398287,0.15548281505728312,0.15789473684210528,0.31578947368421056,0.368421052631579,0.10526315789473684,0.05263157894736842,True,True,0.18363897013541444,0.0720649311593012,0.5281706039379551,0.176702665740556,0.21822033898305082,0.09957627118644069
466,0.35629390203064376,0.8012118497283057,-0.12997634143478265,0.5384615384615384,0.723404255319149,0.40425531914893614,0.39418871018336266,0.31357611829485144,0.5967741935483871,0.4727272727272727,0.12443682067368884,0.1620526248955305,0.08445898576955953,0.1342062193126023,0.15789473684210528,0.368421052631579,0.368421052631579,0.10526315789473684,0.0,True,True,0.18687773161257548,0.06940544416883584,0.5035251992291355,0.18607457259434435,0.21822033898305082,0.09957627118644069
466,0.3178642904494657,0.8012118497283057,-0.14310556986983924,0.5299145299145299,0.723404255319149,0.425531914893617,0.3331087882100274,0.30007904306214356,0.5873015873015873,0.46296296296296297,0.12643128939408624,0.15893773822835727,0.0939332479783762,0.1043826150209129,0.17391304347826086,0.34782608695652173,0.3913043478260869,0.08695652173913043,0.0,True,True,0.1842680104714826,0.07798507660065145,0.46890794192640545,0.18607457259434435,0.20127118644067798,0.14124293785310738
466,0.3428350004287367,0.8011236322720683,-0.24688834447429955,0.5384615384615384,0.723404255319149,0.3617021276595745,0.3299304637085789,0.35789029326892075,0.5714285714285714,0.5,0.13020181938440023,0.16180762822563316,0.09614208175583415,0.17675941080196395,0.14285714285714288,0.38095238095238093,0.38095238095238093,0.09523809523809523,0.0,True,True,0.1937603485807895,0.0721555050051591,0.47018352834329336,0.17670266574055601,0.17655367231638414,0.09957627118644069
466,0.307816463269806,0.8011236322720683,-0.15936344077221098,0.5299145299145299,0.723404255319149,0.3829787234042553,0.37891134796657844,0.23549580469895115,0.5932203389830508,0.46551724137931033,0.12320077509093368,0.16731483531650965,0.07819779922935101,0.1469358065102746,0.125,0.37500000000000006,0.37500000000000006,0.125,0.0,True,True,0.18754757994512905,0.06200526236714803,0.4697037722062314,0.1545320728081632,0.21822033898305082,0.09957627118644069
466,0.28668712661566825,0.8007543338981508,-0.07188587830742266,0.5213675213675214,0.6808510638297872,0.425531914893617,0.290006741092134,0.28281424305979136,0.5714285714285714,0.46296296296296297,0.13608892969445474,0.1659114466840755,0.1114110439489702,0.09583560647390438,0.19047619047619047,0.33333333333333337,0.33333333333333337,0.047619047619047616,0.09523809523809523,True,True,0.18772076510094526,0.08190961148216525,0.4464167747089225,0.08382596408927978,0.11793785310734467,0.02401129943502822
