eqhl_event_id,eqhl_r_detect_idx,eqhl_r_detect_ts,eqhl_r_side,eqhl_r_direction,eqhl_r_cluster_id,eqhl_r_origin_idx,eqhl_r_first_member_detect_idx,eqhl_r_last_member_detect_idx,eqhl_r_level,eqhl_r_low,eqhl_r_high,eqhl_r_width,eqhl_r_width_atr,eqhl_r_touch_count,eqhl_r_structural_score,eqhl_r_tradeable_live_score_on_detect,eqhl_r_score,eqhl_r_span,eqhl_r_formation_delay,eqhl_r_age_on_detect,eqhl_r_state_on_detect,eqhl_r_trend_state_on_event,eqhl_r_trend_bias_state_on_event,eqhl_r_bos_direction_on_event,eqhl_r_choch_direction_on_event,eqhl_r_session_on_event,eqhl_r_regime_on_event,eqhl_r_volume_ratio_on_event,eqhl_r_adx_on_event,eqhl_r_rsi_on_event,eqhl_r_hold_1,eqhl_r_hold_2,eqhl_r_hold_3,eqhl_r_hold_5,eqhl_r_hold_10,eqhl_r_failed_1,eqhl_r_failed_2,eqhl_r_failed_3,eqhl_r_failed_5,eqhl_r_failed_10,eqhl_r_swept_1,eqhl_r_swept_2,eqhl_r_swept_3,eqhl_r_swept_5,eqhl_r_swept_10,eqhl_r_mfe_1_atr,eqhl_r_mfe_2_atr,eqhl_r_mfe_3_atr,eqhl_r_mfe_5_atr,eqhl_r_mfe_10_atr,eqhl_r_mfe_20_atr,eqhl_r_mae_1_atr,eqhl_r_mae_2_atr,eqhl_r_mae_3_atr,eqhl_r_mae_5_atr,eqhl_r_mae_10_atr,eqhl_r_mae_20_atr,eqhl_r_excursion_ratio_1,eqhl_r_excursion_ratio_2,eqhl_r_excursion_ratio_3,eqhl_r_excursion_ratio_5,eqhl_r_excursion_ratio_10,eqhl_r_excursion_ratio_20,eqhl_r_continuation_1_0.5atr,eqhl_r_continuation_1_1.0atr,eqhl_r_continuation_3_0.5atr,eqhl_r_continuation_3_1.0atr,eqhl_r_continuation_3_1.5atr,eqhl_r_continuation_5_0.5atr,eqhl_r_continuation_5_1.0atr,eqhl_r_continuation_5_1.5atr,eqhl_r_continuation_10_1.0atr,eqhl_r_continuation_10_1.5atr,eqhl_r_continuation_10_2.0atr,eqhl_r_retest_ever_3,eqhl_r_retest_ever_5,eqhl_r_retest_ever_10,eqhl_r_first_retest_idx,eqhl_r_first_retest_delay,eqhl_r_retest_count_3,eqhl_r_retest_count_5,eqhl_r_retest_count_10,eqhl_r_mfe_from_retest_3_atr,eqhl_r_mfe_from_retest_5_atr,eqhl_r_mfe_from_retest_10_atr,eqhl_r_mae_from_retest_3_atr,eqhl_r_mae_from_retest_5_atr,eqhl_r_mae_from_retest_10_atr,eqhl_r_hold_after_retest_3,eqhl_r_hold_after_retest_5,eqhl_r_hold_after_retest_10,eqhl_r_final_outcome_3,eqhl_r_final_outcome_5,eqhl_r_final_outcome_10,eqhl_r_final_outcome_20,eqhl_r_retest_reaction_score,eqhl_r_quality_score,eqhl_r_follow_through_score,eqhl_r_tradeable_score,eqhl_r_failure_severity_score
198,7589,2019-05-27 09:00:00+00:00,eqh,-1,1354,7578.0,7580.0,7589.0,1287.268,1287.21,1287.326,0.11599999999998545,0.04060261335060307,2.0,0.6662542373315223,0.1344548316768277,0.1344548316768277,9,9,9,2.0,1.0,1.0,0.0,0.0,unknown,2.0,0.5217286297076072,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.23626520699705744,1.016465423880741,1.1249724078349332,3.052196451873313,3.3031626050835716,3.692387657203143,0.07280468600801633,0.3475723711823396,0.3475723711823396,0.3475723711823396,0.3475723711823396,2.5457138525773235,3.245192307690784,2.924471299093834,3.2366565961733555,8.781470292044885,9.50352467270968,1.4504331087584363,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,,,0,0.0,0.0,,,,,,,,,,clean_reaction,clean_reaction,clean_reaction,failed,,0.7588501941286537,0.9420712714696101,0.8390094154653222,0.05792872853038993
403,15355,2024-07-02 17:00:00+00:00,eql,1,2701,15346.0,15348.0,15355.0,2318.8199999999997,2318.595,2319.045,0.45000000000027285,0.044818998088705125,2.0,0.5730848767203588,0.3428726525595072,0.3428726525595072,7,7,7,2.0,1.0,1.0,0.0,0.0,unknown,0.0,0.42621441362259826,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.2714039328703185,0.5826469751528043,1.805707634106035,3.53970487127025,3.53970487127025,6.326450574650717,0.0,0.2579582334437387,0.2579582334437387,0.2579582334437387,0.2579582334437387,0.2579582334437387,271403932870.3185,2.2586872586870967,6.999999999999473,13.722007722006936,13.722007722006936,24.52509652509514,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,,,0,0.0,0.0,,,,,,,,,,clean_reaction,clean_reaction,clean_reaction,clean_reaction,,0.7423288924885623,0.9570069610927103,0.836250547502877,0.04299303890728978
258,9789,2020-10-27 13:00:00+00:00,eqh,-1,1725,9743.0,9745.0,9789.0,1910.2939999999999,1910.281,1910.307,0.026000000000067303,0.003188650947393761,2.0,0.5230141325412125,0.38162147530635737,0.38162147530635737,44,44,44,2.0,1.0,1.0,0.0,0.0,unknown,0.0,1.0395225822084049,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,0.2906577978962809,0.775087461056777,0.775087461056777,4.377281908233982,4.850060731394413,5.990248725926841,0.14459305642183812,0.14459305642183812,0.14459305642183812,0.2457714037908069,0.2457714037908069,0.2457714037908069,2.0101781170481043,5.360474978795138,5.360474978795138,17.81037924151579,19.73403193612645,24.37325349301238,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,9793.0,4.0,0,1.0,1.0,3.77303255370444,3.77303255370444,4.913220548236868,0.11172542357955316,0.11172542357955316,0.11172542357955316,1.0,1.0,1.0,weak_reaction,swept,swept,swept,0.9608961017471565,0.6841389971047274,0.9590380993681988,0.8357051038254282,0.19096190063180113
140,5471,2018-01-10 06:00:00+00:00,eql,1,979,5467.0,5469.0,5471.0,1308.4325,1308.162,1308.703,0.54099999999994,0.11595392637022217,2.0,0.5510707485247859,0.35382435186962036,0.35382435186962036,2,2,2,2.0,0.0,0.0,0.0,0.0,unknown,2.0,1.2687033462789952,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2.8103288032653073,2.8103288032653073,2.8103288032653073,2.8103288032653073,2.8103288032653073,6.4580550008531645,0.09537799858548468,0.09537799858548468,0.09537799858548468,0.09537799858548468,0.09537799858548468,0.09537799858548468,29.46516853933024,29.46516853933024,29.46516853933024,29.46516853933024,29.46516853933024,67.71011235956044,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,5597.0,126.0,0,0.0,0.0,1.6642924921716944,1.6642924921716944,2.4028825666112876,0.5557643827689983,0.5557643827689983,0.8211081181596289,1.0,1.0,1.0,clean_reaction,clean_reaction,clean_reaction,clean_reaction,0.8054824660308506,0.7280590014457349,0.9841036669024192,0.8331593272725976,0.01589633309758078
117,4539,2017-06-02 09:00:00+00:00,eql,1,814,4521.0,4523.0,4539.0,1258.8645000000001,1258.839,1258.89,0.05100000000015825,0.010255162818781097,2.0,0.6477440221646709,0.23757902328569108,0.23757902328569108,16,16,16,2.0,0.0,1.0,0.0,0.0,unknown,0.0,1.8686770272644508,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.8306681883187085,0.9221603271918491,1.4321033253947661,1.4321033253947661,2.482352647009021,4.2546860800375885,0.15624042176796674,0.15624042176796674,0.15624042176796674,0.15624042176796674,0.15624042176796674,0.15624042176796674,5.316602316603683,5.902187902189313,9.166023166025425,9.166023166025425,15.888030888034677,27.231660231666805,1,0,1,1,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,4581.0,42.0,0,0.0,0.0,1.437532529239995,1.6683742334737843,3.799839446782439,0.019907080765793884,0.019907080765793884,0.9483009382984412,1.0,1.0,1.0,clean_reaction,clean_reaction,clean_reaction,clean_reaction,0.9930325217319722,0.7516516803949056,0.8461831779191613,0.8330138727958084,0.026040070294661124
274,10269,2021-02-18 22:00:00+00:00,eql,1,1806,10261.0,10263.0,10269.0,1768.7930000000001,1768.227,1769.359,1.1319999999998345,0.10320121441860684,2.0,0.5640389883125044,0.2545643700132468,0.2545643700132468,6,6,6,2.0,-1.0,-1.0,-1.0,0.0,unknown,2.0,0.9549718700958597,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,1,1,1,1.0,1.0,0.5941363201114528,0.9464973569736213,1.5530324095593933,2.2326835168834385,4.1472848455101845,4.455338647206772,0.2800654864787943,0.2800654864787943,0.2800654864787943,0.2800654864787943,0.2800654864787943,0.2800654864787943,2.1214192708334267,3.379557291666808,5.5452473958335595,7.972005208333624,14.808268229167195,15.908203125000611,1,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,10270.0,1.0,3,3.0,3.0,1.7419307454917017,1.7419307454917017,3.656532074118448,0.4200982297182018,0.4200982297182018,0.4200982297182018,1.0,1.0,1.0,swept,swept,swept,swept,0.8529656195986294,0.7275074940578491,0.953322418920201,0.8316343428678283,0.19667758107979905
143,5709,2018-03-07 06:00:00+00:00,eqh,-1,1014,5667.0,5669.0,5709.0,1340.62,1340.325,1340.915,0.5899999999999181,0.11227430880588078,2.0,0.5009226093845593,0.49942319651800254,0.49942319651800254,40,40,40,2.0,1.0,1.0,0.0,0.0,unknown,1.0,0.9256117142504711,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.7594690956683572,2.019795785874216,2.138159548717013,2.138159548717013,3.1442515328810434,3.9339776032954163,0.07840172072547996,0.07840172072547996,0.07840172072547996,0.07840172072547996,0.07840172072547996,0.07840172072547996,9.686893203882647,25.762135922328014,27.27184466019159,27.27184466019159,40.10436893203526,50.17718446601521,1,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,5799.0,90.0,0,0.0,0.0,3.1275055342794924,3.1275055342794924,3.604385903546587,0.181732143914615,0.181732143914615,0.181732143914615,1.0,1.0,1.0,clean_reaction,clean_reaction,clean_reaction,clean_reaction,0.9363937496298848,0.6587826113421084,0.9869330465457534,0.8291574913209394,0.01306695345424666
35,1256,2015-04-17 17:00:00+00:00,eqh,-1,221,1245.0,1247.0,1256.0,1207.6305,1207.605,1207.656,0.05099999999993088,0.008835405148712661,2.0,0.6255963387319425,0.19047659635661443,0.19047659635661443,9,9,9,2.0,0.0,1.0,0.0,0.0,unknown,0.0,0.3779692577387895,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,1,1.0,1.0,0.0,0.05717026860942149,0.05717026860942149,2.0479083188838265,2.0479083188838265,3.2599180134029715,0.6080837661181057,0.6080837661181057,1.0124334841008866,1.0124334841008866,1.0124334841008866,1.0124334841008866,0.0,0.09401709401713831,0.056468172484627745,2.0227583846681205,2.0227583846681205,3.2198836413416454,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1259.0,3.0,1,1.0,1.0,2.2436731780614303,2.2436731780614303,2.2436731780614303,0.08679486234334968,0.08679486234334968,0.08679486234334968,1.0,1.0,1.0,swept,swept,swept,swept,0.9696217981798276,0.7586604164592103,0.8312610859831856,0.8262629271367252,0.3187389140168144
186,7144,2019-02-11 02:00:00+00:00,eqh,-1,1278,7097.0,7099.0,7144.0,1315.526,1315.242,1315.925,0.6829999999999927,0.1969918549824419,3.0,0.4941741477064582,0.4729876669909655,0.4729876669909655,45,45,45,2.0,-1.0,-1.0,0.0,0.0,unknown,0.0,0.49922213329462195,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.1805090226107076,1.7824446029157712,2.0826913394263964,2.0826913394263964,2.0826913394263964,2.6491510805472,0.4066742540633414,0.4066742540633414,0.4066742540633414,0.4066742540633414,1.0948478499463647,2.0786534390314717,2.902836879432347,4.382978723403885,5.121276595744385,5.121276595744385,1.9022655426764776,1.274455390592453,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,7159.0,15.0,0,0.0,0.0,1.9347311320969998,2.8795998245164722,2.8795998245164722,0.19381921895777832,0.24140875932694505,1.251172279522453,1.0,1.0,1.0,clean_reaction,clean_reaction,clean_reaction,swept,0.9155069342355693,0.7033368657956811,0.9322209576561098,0.8258803116348088,0.06777904234389023
76,3089,2016-06-23 17:00:00+00:00,eql,1,555,3084.0,3086.0,3089.0,1257.3165,1256.873,1257.76,0.8869999999999436,0.11281849946663651,2.0,0.5430178113641143,0.32240861730656784,0.32240861730656784,3,3,3,2.0,-1.0,-1.0,-1.0,0.0,unknown,2.0,0.7883150621678103,,,1,1,1,1.0,1.0,0,0,0,0.0,0.0,1,1,1,1.0,1.0,3.8975166619575714,13.13604170001807,13.13604170001807,13.13604170001807,13.13604170001807,13.13604170001807,0.7693789213908965,0.7693789213908965,0.7693789213908965,0.7693789213908965,0.7693789213908965,0.7693789213908965,5.065795999338757,17.073565878657696,17.073565878657696,17.073565878657696,17.073565878657696,17.073565878657696,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,3090.0,1.0,1,1.0,1.0,11.07859858009426,11.07859858009426,11.07859858009426,0.08585398775645925,0.08585398775645925,0.08585398775645925,1.0,1.0,1.0,swept,swept,swept,swept,0.9699511042852393,0.7256489374061638,0.8717701797681839,0.8256518056086859,0.2782298202318161
