count,top_quartile_avg_r,top_decile_avg_r,bottom_decile_avg_r,top_quartile_win_rate,top_decile_win_rate,bottom_decile_win_rate,eqh_top_quartile_avg_r,eql_top_quartile_avg_r,eqh_top_quartile_win_rate,eql_top_quartile_win_rate,rank_corr,eqh_rank_corr,eql_rank_corr,win_rate_gap,touch_component,width_component,formation_delay_component,structural_component,active_age_component,accepted
466,0.33604990513401073,0.7494206152839864,0.18305990649690437,0.5641025641025641,0.723404255319149,0.425531914893617,0.28934532850867356,0.38041925292808093,0.5964912280701754,0.5333333333333333,0.10711787499201467,0.11175376496924813,0.11211127216587644,0.13857064920894707,0.1,0.0,0.1,0.2,0.6000000000000001,True
466,0.3127890833321919,0.7379250072332478,0.12620993506847264,0.5470085470085471,0.723404255319149,0.40425531914893614,0.24817182343336838,0.38080725164674284,0.5833333333333334,0.5087719298245614,0.1131117940723556,0.12343508692179661,0.11452294785385454,0.14275322785961092,0.1,0.0,0.30000000000000004,0.4,0.2,True
466,0.28963000665468397,0.7353273319849337,0.21842878620874445,0.5384615384615384,0.7446808510638298,0.44680851063829785,0.266616997060739,0.31075670398683025,0.5714285714285714,0.5081967213114754,0.10059352004432832,0.09946318152117409,0.10918925221162645,0.09165302782324058,0.0,0.0,0.1,0.30000000000000004,0.6000000000000001,True
466,0.28963000665468397,0.7353273319849337,0.21842878620874445,0.5384615384615384,0.7446808510638298,0.44680851063829785,0.266616997060739,0.31075670398683025,0.5714285714285714,0.5081967213114754,0.10059352004432832,0.09946318152117409,0.10918925221162645,0.09165302782324058,0.0,0.0,0.2,0.6000000000000001,0.2,True
466,0.3360378731574296,0.7218580282122338,0.12620993506847264,0.5641025641025641,0.7021276595744681,0.40425531914893614,0.2620383676658525,0.4166444773536118,0.5901639344262295,0.5357142857142857,0.11416551204549549,0.12564751121060566,0.11450351091402584,0.15984724495362795,0.0,0.0,0.30000000000000004,0.4,0.30000000000000004,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.28731514361344773,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11316678472636443,0.1253890968731886,0.11264653558577487,0.16839425350063647,0.0,0.0,0.1,0.1,0.8,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.28731514361344773,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11316678472636443,0.1253890968731886,0.11264653558577487,0.16839425350063647,0.0,0.0,0.2,0.2,0.6000000000000001,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.28731514361344773,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11316678472636443,0.1253890968731886,0.11264653558577487,0.16839425350063647,0.0,0.0,0.30000000000000004,0.30000000000000004,0.4,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.28731514361344773,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11316678472636443,0.1253890968731886,0.11264653558577487,0.16839425350063647,0.0,0.0,0.4,0.4,0.2,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.28731514361344773,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11316678472636443,0.1253890968731886,0.11264653558577487,0.16839425350063647,0.0,0.0,0.5,0.5,0.0,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.2873151436134478,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11290962255026428,0.12471125618811774,0.11284539043171479,0.16839425350063647,0.05,0.0,0.5,0.5,0.0,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.2873151436134478,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11275441702792034,0.12432114992874778,0.11274870411564374,0.16839425350063647,0.05,0.0,0.4,0.4,0.2,True
466,0.3618244310360074,0.7103479565435118,0.10606694239182769,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.2873151436134478,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11271311183079154,0.12437283279623117,0.11278458769686599,0.16839425350063647,0.05,0.0,0.30000000000000004,0.30000000000000004,0.4,True
466,0.32286693959420965,0.7079549108550822,0.12620993506847264,0.5555555555555556,0.7021276595744681,0.40425531914893614,0.2620383676658525,0.3891266340161702,0.5901639344262295,0.5178571428571429,0.11371034619099023,0.12536524324204243,0.11448058529268941,0.15130023640661944,0.05,0.0,0.30000000000000004,0.4,0.30000000000000004,True
466,0.3515540154931731,0.7004698933627437,0.12620993506847264,0.5726495726495726,0.6808510638297872,0.40425531914893614,0.29179883739178675,0.4166444773536118,0.6065573770491803,0.5357142857142857,0.11362425222589041,0.12703499742227567,0.11417707000151794,0.16839425350063647,0.0,0.0,0.4,0.5,0.1,True
466,0.3360378731574296,0.7004698933627437,0.12620993506847264,0.5641025641025641,0.6808510638297872,0.40425531914893614,0.2620383676658525,0.4166444773536118,0.5901639344262295,0.5357142857142857,0.11322712514988091,0.12680490927184473,0.11408187883466452,0.15984724495362795,0.05,0.0,0.4,0.5,0.1,True
466,0.33068678437163546,0.7004698933627437,0.12620993506847264,0.5555555555555556,0.6808510638297872,0.40425531914893614,0.2620383676658525,0.40546452399757743,0.5901639344262295,0.5178571428571429,0.11292281035416686,0.12599239496092765,0.11401758741830799,0.15130023640661944,0.1,0.0,0.4,0.5,0.0,True
466,0.3127890833321919,0.6967775436561037,0.12620993506847264,0.5470085470085471,0.7021276595744681,0.40425531914893614,0.24817182343336838,0.38080725164674284,0.5833333333333334,0.5087719298245614,0.11115234768024664,0.11865193692633677,0.11265799839644308,0.14275322785961092,0.1,0.0,0.2,0.30000000000000004,0.4,True
466,0.37734057337175086,0.6790270639632799,0.13465161850864105,0.5811965811965812,0.6595744680851063,0.425531914893617,0.31707561333938206,0.4429863334070099,0.6229508196721312,0.5357142857142857,0.11157205576010819,0.12636759270083125,0.10846460322416619,0.15566466630296422,0.0,0.0,0.5,0.4,0.1,True
466,0.36775582282749364,0.6790270639632799,0.13465161850864105,0.5726495726495726,0.6595744680851063,0.425531914893617,0.29869174754138045,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.1111489885226488,0.12537915786021103,0.10834000745603342,0.1471176577559556,0.05,0.0,0.5,0.4,0.1,True
466,0.36042258191980514,0.6790270639632799,0.13465161850864105,0.5641025641025641,0.6595744680851063,0.425531914893617,0.29869174754138045,0.4276650979391606,0.6065573770491803,0.5178571428571429,0.11114562936505099,0.12528821589146616,0.10852939302359524,0.13857064920894707,0.1,0.0,0.5,0.4,0.0,True
466,0.2974498514321097,0.6788431727678633,0.21842878620874445,0.5384615384615384,0.7021276595744681,0.44680851063829785,0.28964639700729783,0.3043722706799268,0.5818181818181818,0.5,0.09821797355644438,0.09569977425721383,0.10849998842231591,0.09165302782324058,0.1,0.0,0.1,0.30000000000000004,0.5,True
466,0.2974498514321097,0.6593767506623566,0.21842878620874445,0.5384615384615384,0.7021276595744681,0.44680851063829785,0.28964639700729783,0.3043722706799268,0.5818181818181818,0.5,0.09918093206782083,0.09614603593990713,0.10917180880408786,0.09165302782324058,0.05,0.0,0.1,0.30000000000000004,0.6000000000000001,True
466,0.2974498514321097,0.6593767506623566,0.21842878620874445,0.5384615384615384,0.7021276595744681,0.44680851063829785,0.28964639700729783,0.3043722706799268,0.5818181818181818,0.5,0.09918093206782083,0.09614603593990713,0.10917180880408786,0.09165302782324058,0.1,0.0,0.2,0.6000000000000001,0.1,True
466,0.3698644537769651,0.6430707160607183,-0.18009072624805086,0.5811965811965812,0.6595744680851063,0.3617021276595745,0.22092722718379096,0.5377573273910885,0.5967741935483871,0.5636363636363636,0.11389740150389133,0.10880038726296058,0.11531986238683181,0.21949445353700675,0.0,0.1,0.30000000000000004,0.6000000000000001,0.0,True
466,0.346888591705956,0.6426652299734882,0.10606694239182769,0.5555555555555556,0.6595744680851063,0.40425531914893614,0.29008013244570363,0.4066869698746427,0.6,0.5087719298245614,0.11238030640211814,0.12372928170593293,0.11253390101138283,0.15130023640661944,0.05,0.0,0.2,0.2,0.6000000000000001,True
466,0.346888591705956,0.6426652299734882,0.10606694239182769,0.5555555555555556,0.6595744680851063,0.40425531914893614,0.29008013244570363,0.4066869698746427,0.6,0.5087719298245614,0.11238030640211814,0.12372928170593293,0.11253390101138283,0.15130023640661944,0.1,0.0,0.4,0.4,0.1,True
466,0.346888591705956,0.6426652299734882,0.10606694239182769,0.5555555555555556,0.6595744680851063,0.40425531914893614,0.29008013244570363,0.4066869698746427,0.6,0.5087719298245614,0.11217738840056066,0.12291080398722933,0.11269786904224556,0.15130023640661944,0.1,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,True
466,0.28963000665468397,0.6348348171586708,0.21842878620874445,0.5384615384615384,0.6808510638297872,0.44680851063829785,0.266616997060739,0.31075670398683025,0.5714285714285714,0.5081967213114754,0.09983148892259958,0.09762694887356638,0.10929939487065582,0.09165302782324058,0.05,0.0,0.2,0.6000000000000001,0.2,True
466,0.346888591705956,0.6204738279493937,0.10606694239182769,0.5555555555555556,0.6595744680851063,0.40425531914893614,0.29008013244570363,0.4066869698746427,0.6,0.5087719298245614,0.11144235495285883,0.12138466854452208,0.11260267787539212,0.15130023640661944,0.05,0.0,0.1,0.1,0.8,True
466,0.346888591705956,0.6204738279493937,0.10606694239182769,0.5555555555555556,0.6595744680851063,0.40425531914893614,0.29008013244570363,0.4066869698746427,0.6,0.5087719298245614,0.11144235495285883,0.12138466854452208,0.11260267787539212,0.15130023640661944,0.1,0.0,0.2,0.2,0.5,True
466,0.3891765016571223,0.6122695737765269,0.09019432400650529,0.5811965811965812,0.6382978723404256,0.40425531914893614,0.34206228837963715,0.4404973411200971,0.6229508196721312,0.5357142857142857,0.11001527283338293,0.12835688614829366,0.10395124611932434,0.1769412620476451,0.05,0.0,0.5,0.30000000000000004,0.2,True
466,0.37999708439107477,0.6122695737765269,0.09019432400650529,0.5726495726495726,0.6382978723404256,0.40425531914893614,0.3294408907761543,0.43698770264789416,0.6129032258064516,0.5272727272727272,0.11073531448513889,0.1282023344964923,0.10504519696353015,0.16839425350063647,0.0,0.0,0.30000000000000004,0.2,0.5,True
466,0.37999708439107477,0.6122695737765269,0.09019432400650529,0.5726495726495726,0.6382978723404256,0.40425531914893614,0.3294408907761543,0.43698770264789416,0.6129032258064516,0.5272727272727272,0.11073531448513889,0.1282023344964923,0.10504519696353015,0.16839425350063647,0.0,0.0,0.6000000000000001,0.4,0.0,True
