event_idx,timestamp,event_type,event_side,event_direction,quality_score,tradeable_score,nearest_displacement_distance,displacement_same_bar,displacement_pm1,displacement_pm2
11769,2018-11-09 10:00:00+00:00,bos,bear,-1.0,0.6590259208534915,0.8590259208534915,11.0,0,0,0
11775,2018-11-12 10:00:00+00:00,bos,bear,-1.0,0.2118076520411573,0.31180765204115723,17.0,0,0,0
11780,2018-11-13 06:00:00+00:00,bos,bear,-1.0,0.3655106655388524,0.5655106655388524,22.0,0,0,0
11799,2018-11-16 10:00:00+00:00,bos,bull,1.0,0.6976076868717938,0.8476076868717938,41.0,0,0,0
11842,2018-11-27 18:00:00+00:00,bos,bear,-1.0,0.35635864714184823,0.5063586471418482,8.0,0,0,0
11889,2018-12-07 14:00:00+00:00,bos,bull,1.0,0.34612630190095905,0.5461263019009591,21.0,0,0,0
11917,2018-12-14 06:00:00+00:00,bos,bear,-1.0,0.2363843028019551,0.4863843028019551,0.0,1,1,1
11955,2018-12-24 14:00:00+00:00,bos,bull,1.0,0.3831781966451111,0.4331781966451112,10.0,0,0,0
11959,2018-12-26 02:00:00+00:00,bos,bull,1.0,0.285912851039734,0.33591285103973395,6.0,0,0,0
11983,2019-01-02 02:00:00+00:00,bos,bull,1.0,0.511865243339414,0.711865243339414,12.0,0,0,0
11989,2019-01-03 02:00:00+00:00,bos,bull,1.0,0.24605501603678287,0.34605501603678285,6.0,0,0,0
11993,2019-01-03 18:00:00+00:00,bos,bull,1.0,0.33872119495754044,0.43872119495754053,2.0,0,0,1
10098,2019-01-29 06:00:00+00:00,bos,bull,1.0,0.47627246529904627,0.5762724652990463,4.0,0,0,0
10107,2019-01-30 18:00:00+00:00,bos,bull,1.0,0.5417557661330998,0.7917557661331,13.0,0,0,0
10111,2019-01-31 10:00:00+00:00,bos,bull,1.0,0.536686691925481,0.6366866919254811,17.0,0,0,0
10189,2019-02-19 14:00:00+00:00,bos,bull,1.0,0.7837479334135098,1.0,6.0,0,0,0
10202,2019-02-21 18:00:00+00:00,bos,bear,-1.0,0.5429095216318077,0.7429095216318078,5.0,0,0,0
10225,2019-02-27 14:00:00+00:00,bos,bear,-1.0,0.5325803035976462,0.7325803035976463,7.0,0,0,0
10231,2019-02-28 14:00:00+00:00,bos,bear,-1.0,0.5142204907346601,0.5642204907346602,6.0,0,0,0
10241,2019-03-04 06:00:00+00:00,bos,bear,-1.0,0.4902251177892885,0.5402251177892885,4.0,0,0,0
10281,2019-03-12 21:00:00+00:00,bos,bull,1.0,0.36997258922830545,0.5699725892283055,22.0,0,0,0
10308,2019-03-19 09:00:00+00:00,bos,bull,1.0,0.448746022252907,0.5987460222529071,5.0,0,0,0
10389,2019-04-07 21:00:00+00:00,bos,bull,1.0,0.46473611969243456,0.5147361196924346,28.0,0,0,0
10398,2019-04-09 09:00:00+00:00,bos,bull,1.0,0.29395246244569906,0.49395246244569907,37.0,0,0,0
10405,2019-04-10 13:00:00+00:00,bos,bull,1.0,0.3665643016909875,0.46656430169098767,44.0,0,0,0
10418,2019-04-12 17:00:00+00:00,bos,bear,-1.0,0.38261481488692195,0.43261481488692205,57.0,0,0,0
10428,2019-04-16 09:00:00+00:00,bos,bear,-1.0,0.6249613080058886,0.7249613080058886,67.0,0,0,0
10437,2019-04-17 21:00:00+00:00,bos,bear,-1.0,0.10299435081364477,0.1529943508136447,60.0,0,0,0
10472,2019-04-26 17:00:00+00:00,bos,bull,1.0,0.3013812769972249,0.35138127699722493,25.0,0,0,0
10490,2019-05-01 17:00:00+00:00,bos,bear,-1.0,0.3854256678042959,0.585425667804296,7.0,0,0,0
10536,2019-05-13 09:00:00+00:00,bos,bull,1.0,0.7224398642838853,0.8724398642838852,24.0,0,0,0
10554,2019-05-16 09:00:00+00:00,bos,bear,-1.0,0.4340044480526678,0.5340044480526679,37.0,0,0,0
10560,2019-05-17 09:00:00+00:00,bos,bear,-1.0,0.47878564901887305,0.5787856490188731,31.0,0,0,0
10572,2019-05-21 09:00:00+00:00,bos,bear,-1.0,0.5186749348350945,0.7186749348350946,19.0,0,0,0
10636,2019-06-05 05:00:00+00:00,bos,bull,1.0,0.7231548532609225,0.8731548532609225,2.0,0,0,1
10706,2019-06-20 21:00:00+00:00,bos,bull,1.0,0.8752436864117107,1.0,6.0,0,0,0
10768,2019-07-05 09:00:00+00:00,bos,bear,-1.0,0.7633294619762024,1.0,9.0,0,0,0
10824,2019-07-18 17:00:00+00:00,bos,bull,1.0,0.7585701365616543,1.0,14.0,0,0,0
10871,2019-07-30 13:00:00+00:00,bos,bull,1.0,0.3137023063517105,0.5137023063517105,9.0,0,0,0
10883,2019-08-01 13:00:00+00:00,bos,bull,1.0,0.5750470171449046,0.8750470171449046,9.0,0,0,0
10930,2019-08-13 09:00:00+00:00,bos,bear,-1.0,0.5466438020947686,0.7966438020947686,3.0,0,0,0
9010,2019-08-30 13:00:00+00:00,bos,bear,-1.0,0.32919860465090794,0.529198604650908,44.0,0,0,0
9027,2019-09-04 13:00:00+00:00,bos,bull,1.0,0.38195172459428156,0.5319517245942815,27.0,0,0,0
9046,2019-09-09 17:00:00+00:00,bos,bear,-1.0,0.3021775557547099,0.55217755575471,8.0,0,0,0
9052,2019-09-10 17:00:00+00:00,bos,bear,-1.0,0.4081985051777768,0.5581985051777768,2.0,0,0,1
9127,2019-09-27 05:00:00+00:00,bos,bear,-1.0,0.5503918919618233,0.7003918919618233,2.0,0,0,1
9134,2019-09-30 09:00:00+00:00,bos,bear,-1.0,0.16790847513336912,0.2179084751333691,5.0,0,0,0
9138,2019-10-01 01:00:00+00:00,bos,bear,-1.0,0.4866194928028593,0.6366194928028593,9.0,0,0,0
9153,2019-10-03 13:00:00+00:00,bos,bull,1.0,0.23332104441293705,0.283321044412937,24.0,0,0,0
9165,2019-10-07 13:00:00+00:00,bos,bear,-1.0,0.4491411054014691,0.6991411054014692,13.0,0,0,0
9213,2019-10-17 13:00:00+00:00,bos,bull,1.0,0.17449643255502795,0.22449643255502788,15.0,0,0,0
9242,2019-10-24 09:00:00+00:00,bos,bull,1.0,0.5630870338453886,0.8630870338453887,26.0,0,0,0
9260,2019-10-29 09:00:00+00:00,bos,bear,-1.0,0.49586769374156586,0.6958676937415659,8.0,0,0,0
9303,2019-11-07 14:00:00+00:00,bos,bear,-1.0,0.7328110424056226,0.9828110424056226,7.0,0,0,0
9308,2019-11-08 10:00:00+00:00,bos,bear,-1.0,0.49587355419475443,0.6458735541947545,2.0,0,0,1
9315,2019-11-11 14:00:00+00:00,bos,bear,-1.0,0.2890024081865002,0.48900240818650015,5.0,0,0,0
9355,2019-11-20 06:00:00+00:00,bos,bull,1.0,0.1369882240171229,0.33698822401712286,14.0,0,0,0
9370,2019-11-22 18:00:00+00:00,bos,bear,-1.0,0.1253681703340305,0.37536817033403047,1.0,0,1,1
9377,2019-11-25 22:00:00+00:00,bos,bear,-1.0,0.16767106020414868,0.3176710602041487,5.0,0,0,0
9398,2019-11-29 14:00:00+00:00,bos,bull,1.0,0.646948238743841,0.946948238743841,8.0,0,0,0
9427,2019-12-06 10:00:00+00:00,bos,bear,-1.0,0.36528931665444553,0.5652893166544456,3.0,0,0,0
9446,2019-12-11 14:00:00+00:00,bos,bull,1.0,0.26391651765081836,0.46391651765081837,13.0,0,0,0
9451,2019-12-12 10:00:00+00:00,bos,bull,1.0,0.6990148506142255,0.8990148506142256,8.0,0,0,0
9520,2019-12-30 22:00:00+00:00,bos,bull,1.0,0.6403351893351548,0.9903351893351549,23.0,0,0,0
9529,2020-01-02 10:00:00+00:00,bos,bull,1.0,0.5427930073129077,0.8427930073129077,26.0,0,0,0
9533,2020-01-03 02:00:00+00:00,bos,bull,1.0,0.5858197057868965,0.7858197057868965,22.0,0,0,0
9538,2020-01-05 22:00:00+00:00,bos,bull,1.0,0.6963752311964239,0.8463752311964239,17.0,0,0,0
9550,2020-01-07 22:00:00+00:00,bos,bull,1.0,0.6438968693953053,0.7938968693953053,5.0,0,0,0
9603,2020-01-20 22:00:00+00:00,bos,bull,1.0,0.4475221955769987,0.6475221955769987,1.0,0,1,1
9625,2020-01-24 14:00:00+00:00,bos,bull,1.0,0.4500279033600801,0.6500279033600801,6.0,0,0,0
9656,2020-01-31 18:00:00+00:00,bos,bull,1.0,0.3326164516316082,0.48261645163160816,24.0,0,0,0
9722,2020-02-17 22:00:00+00:00,bos,bull,1.0,0.14005267761558393,0.29005267761558395,6.0,0,0,0
9730,2020-02-19 06:00:00+00:00,bos,bull,1.0,0.7058874070743582,0.7558874070743582,2.0,0,0,1
9737,2020-02-20 10:00:00+00:00,bos,bull,1.0,0.3863660243375147,0.5363660243375147,9.0,0,0,0
9741,2020-02-21 02:00:00+00:00,bos,bull,1.0,0.553657656426032,0.7036576564260321,13.0,0,0,0
9797,2020-03-05 10:00:00+00:00,bos,bull,1.0,0.3517037207515896,0.5517037207515897,3.0,0,0,0
9806,2020-03-08 21:00:00+00:00,bos,bull,1.0,0.24099651398992894,0.39099651398992896,12.0,0,0,0
9823,2020-03-11 17:00:00+00:00,bos,bear,-1.0,0.30217479578472495,0.45217479578472497,19.0,0,0,0
9829,2020-03-12 17:00:00+00:00,bos,bear,-1.0,0.5129922177320545,0.8629922177320546,13.0,0,0,0
9834,2020-03-13 13:00:00+00:00,bos,bear,-1.0,0.5913836590742935,0.7913836590742935,8.0,0,0,0
9839,2020-03-16 09:00:00+00:00,bos,bear,-1.0,0.7108355947976295,0.7608355947976295,3.0,0,0,0
9904,2020-03-31 05:00:00+00:00,bos,bear,-1.0,0.1722364506514502,0.3722364506514502,4.0,0,0,0
9928,2020-04-06 05:00:00+00:00,bos,bull,1.0,0.4847503469191156,0.5847503469191156,3.0,0,0,0
9954,2020-04-13 13:00:00+00:00,bos,bull,1.0,0.7340300625908112,0.9840300625908112,8.0,0,0,0
8092,2020-05-14 09:00:00+00:00,bos,bull,1.0,0.4841166528903302,0.6341166528903301,17.0,0,0,0
8098,2020-05-15 09:00:00+00:00,bos,bull,1.0,0.18943391023120637,0.2394339102312064,11.0,0,0,0
8102,2020-05-18 01:00:00+00:00,bos,bull,1.0,0.43258512826152273,0.4825851282615228,7.0,0,0,0
8140,2020-05-26 13:00:00+00:00,bos,bear,-1.0,0.2898163732342358,0.5898163732342359,7.0,0,0,0
8144,2020-05-27 05:00:00+00:00,bos,bear,-1.0,0.18624326159558652,0.3862432615955865,11.0,0,0,0
8187,2020-06-05 09:00:00+00:00,bos,bear,-1.0,0.651465807187422,0.951465807187422,13.0,0,0,0
8200,2020-06-09 13:00:00+00:00,bos,bull,1.0,0.28038496884189196,0.4803849688418919,26.0,0,0,0
8205,2020-06-10 09:00:00+00:00,bos,bull,1.0,0.23311170915383783,0.43311170915383784,29.0,0,0,0
8248,2020-06-19 13:00:00+00:00,bos,bull,1.0,0.3287429849799437,0.4787429849799437,2.0,0,0,1
8253,2020-06-22 09:00:00+00:00,bos,bull,1.0,0.43025551039773213,0.5802555103977322,7.0,0,0,0
8259,2020-06-23 09:00:00+00:00,bos,bull,1.0,0.29338024228158616,0.4433802422815861,13.0,0,0,0
8290,2020-06-30 13:00:00+00:00,bos,bull,1.0,0.34518730075001613,0.49518730075001616,5.0,0,0,0
8319,2020-07-07 13:00:00+00:00,bos,bull,1.0,0.6041143428320541,0.9041143428320542,24.0,0,0,0
8323,2020-07-08 05:00:00+00:00,bos,bull,1.0,0.4791990577504367,0.5291990577504367,28.0,0,0,0
8439,2020-08-04 13:00:00+00:00,bos,bull,1.0,0.7099484754826413,1.0,4.0,0,0,0
8450,2020-08-06 09:00:00+00:00,bos,bull,1.0,0.49690455061590894,0.6469045506159089,6.0,0,0,0
8466,2020-08-11 01:00:00+00:00,bos,bear,-1.0,0.42524308248425513,0.5752430824842552,22.0,0,0,0
8587,2020-09-08 09:00:00+00:00,bos,bear,-1.0,0.2423881792124565,0.29238817921245647,24.0,0,0,0
8597,2020-09-10 01:00:00+00:00,bos,bull,1.0,0.20019852405732927,0.2501985240573293,14.0,0,0,0
8690,2020-10-01 13:00:00+00:00,bos,bull,1.0,0.1859111915525773,0.3859111915525773,27.0,0,0,0
8810,2020-10-29 13:00:00+00:00,bos,bear,-1.0,0.1958670189625408,0.3958670189625408,9.0,0,0,0
8828,2020-11-03 14:00:00+00:00,bos,bull,1.0,0.43489613236222857,0.48489613236222867,9.0,0,0,0
8912,2020-11-23 14:00:00+00:00,bos,bear,-1.0,0.6325744396860533,0.7825744396860533,34.0,0,0,0
8915,2020-11-24 02:00:00+00:00,bos,bear,-1.0,0.37056947690381264,0.42056947690381263,31.0,0,0,0
7068,2020-12-30 14:00:00+00:00,bos,bull,1.0,0.2546095348460031,0.3046095348460031,12.0,0,0,0
7076,2021-01-03 22:00:00+00:00,bos,bull,1.0,0.6390167655710923,0.8390167655710924,4.0,0,0,0
7085,2021-01-05 10:00:00+00:00,bos,bull,1.0,0.20464664974917168,0.4046466497491717,5.0,0,0,0
7136,2021-01-17 22:00:00+00:00,bos,bear,-1.0,0.15760046931593857,0.2076004693159385,4.0,0,0,0
7213,2021-02-03 22:00:00+00:00,bos,bear,-1.0,0.23344112185269597,0.283441121852696,9.0,0,0,0
7229,2021-02-08 14:00:00+00:00,bos,bull,1.0,0.28821106507326705,0.6382110650732671,7.0,0,0,0
7232,2021-02-09 02:00:00+00:00,bos,bull,1.0,0.2066051956280449,0.4066051956280449,10.0,0,0,0
7240,2021-02-10 10:00:00+00:00,bos,bull,1.0,0.3926374038683471,0.5926374038683472,18.0,0,0,0
7248,2021-02-11 18:00:00+00:00,bos,bear,-1.0,0.18889618386689344,0.3388961838668934,26.0,0,0,0
7306,2021-02-25 10:00:00+00:00,bos,bear,-1.0,0.4113671263442986,0.6113671263442987,12.0,0,0,0
7321,2021-03-01 22:00:00+00:00,bos,bear,-1.0,0.5703528400030186,0.7703528400030186,22.0,0,0,0
7349,2021-03-08 14:00:00+00:00,bos,bear,-1.0,0.34981520849963765,0.39981520849963775,0.0,1,1,1
7362,2021-03-10 18:00:00+00:00,bos,bull,1.0,0.350993842056077,0.550993842056077,11.0,0,0,0
7438,2021-03-29 09:00:00+00:00,bos,bear,-1.0,0.5332989357037019,0.733298935703702,34.0,0,0,0
7442,2021-03-30 01:00:00+00:00,bos,bear,-1.0,0.27814020409591245,0.47814020409591246,38.0,0,0,0
7501,2021-04-12 21:00:00+00:00,bos,bear,-1.0,0.3335061584711592,0.5335061584711592,28.0,0,0,0
7535,2021-05-20 09:00:00+00:00,bos,bull,1.0,0.41985547034576587,0.46985547034576597,6.0,0,0,0
7554,2021-05-25 13:00:00+00:00,bos,bull,1.0,0.41930056357944834,0.6193005635794484,11.0,0,0,0
7582,2021-06-01 05:00:00+00:00,bos,bull,1.0,0.12154588985733153,0.2215458898573315,5.0,0,0,0
7663,2021-06-18 17:00:00+00:00,bos,bear,-1.0,0.2770697961292945,0.4770697961292945,10.0,0,0,0
7702,2021-06-29 05:00:00+00:00,bos,bear,-1.0,0.27211560076361546,0.32211560076361545,3.0,0,0,0
7721,2021-07-02 09:00:00+00:00,bos,bull,1.0,0.34052421288392437,0.3905242128839244,22.0,0,0,0
7769,2021-07-14 09:00:00+00:00,bos,bull,1.0,0.6438182299170462,0.9438182299170462,8.0,0,0,0
7774,2021-07-15 05:00:00+00:00,bos,bull,1.0,0.2881634115303644,0.3881634115303644,13.0,0,0,0
7832,2021-07-28 21:00:00+00:00,bos,bull,1.0,0.23613992272974355,0.2861399227297435,10.0,0,0,0
7867,2021-08-05 17:00:00+00:00,bos,bear,-1.0,0.2584897203470209,0.35848972034702087,4.0,0,0,0
7871,2021-08-06 09:00:00+00:00,bos,bear,-1.0,0.8561033785039006,1.0,0.0,1,1,1
7908,2021-08-16 13:00:00+00:00,bos,bull,1.0,0.3856973959022924,0.5856973959022924,9.0,0,0,0
7943,2021-08-24 09:00:00+00:00,bos,bull,1.0,0.3649562579194054,0.5649562579194054,20.0,0,0,0
7964,2021-08-29 21:00:00+00:00,bos,bull,1.0,0.4597820854654573,0.6597820854654574,8.0,0,0,0
6011,2021-09-08 13:00:00+00:00,bos,bear,-1.0,0.39003090971919036,0.5900309097191904,13.0,0,0,0
6102,2021-09-29 17:00:00+00:00,bos,bear,-1.0,0.19315838457159368,0.4931583845715936,14.0,0,0,0
6119,2021-10-04 13:00:00+00:00,bos,bull,1.0,0.42401430844027727,0.7740143084402773,9.0,0,0,0
6142,2021-10-08 09:00:00+00:00,bos,bull,1.0,0.6411032737401621,0.9911032737401622,7.0,0,0,0
6166,2021-10-14 09:00:00+00:00,bos,bull,1.0,0.3342502437914299,0.5342502437914299,10.0,0,0,0
6201,2021-10-22 05:00:00+00:00,bos,bull,1.0,0.2411090039784968,0.49110900397849677,5.0,0,0,0
6264,2021-11-05 17:00:00+00:00,bos,bull,1.0,0.5003665051080163,0.6503665051080163,2.0,0,0,1
6274,2021-11-09 10:00:00+00:00,bos,bull,1.0,0.26888581830584585,0.4688858183058458,8.0,0,0,0
6280,2021-11-10 10:00:00+00:00,bos,bull,1.0,0.739825666311706,1.0,14.0,0,0,0
6303,2021-11-16 06:00:00+00:00,bos,bull,1.0,0.2951630029512072,0.39516300295120715,11.0,0,0,0
6324,2021-11-19 18:00:00+00:00,bos,bear,-1.0,0.21166580918698324,0.4116658091869832,10.0,0,0,0
6328,2021-11-22 10:00:00+00:00,bos,bear,-1.0,0.31358499169292353,0.5135849916929236,14.0,0,0,0
6333,2021-11-23 06:00:00+00:00,bos,bear,-1.0,0.38408017105154324,0.48408017105154333,11.0,0,0,0
6411,2021-12-10 06:00:00+00:00,bos,bear,-1.0,0.38138211321317694,0.43138211321317704,24.0,0,0,0
6469,2021-12-26 22:00:00+00:00,bos,bull,1.0,0.3086795306710684,0.40867953067106844,17.0,0,0,0
6477,2021-12-28 06:00:00+00:00,bos,bull,1.0,0.26492239948493196,0.4149223994849319,9.0,0,0,0
6496,2021-12-31 10:00:00+00:00,bos,bull,1.0,0.40572024192676137,0.6057202419267614,10.0,0,0,0
6541,2022-01-11 22:00:00+00:00,bos,bull,1.0,0.2790557825830499,0.47905578258304987,23.0,0,0,0
6545,2022-01-12 14:00:00+00:00,bos,bull,1.0,0.33791298752301824,0.5879129875230183,27.0,0,0,0
6580,2022-01-20 10:00:00+00:00,bos,bull,1.0,0.40138639985828367,0.4513863998582837,3.0,0,0,0
6599,2022-01-25 14:00:00+00:00,bos,bull,1.0,0.3927307049151674,0.5927307049151674,20.0,0,0,0
6653,2022-02-07 14:00:00+00:00,bos,bull,1.0,0.3810736932480648,0.5810736932480648,5.0,0,0,0
6658,2022-02-08 10:00:00+00:00,bos,bull,1.0,0.2685824123119509,0.4685824123119509,10.0,0,0,0
6699,2022-02-17 06:00:00+00:00,bos,bull,1.0,0.47645453690733985,0.5264545369073399,15.0,0,0,0
6715,2022-02-21 22:00:00+00:00,bos,bull,1.0,0.19046046592987434,0.29046046592987435,31.0,0,0,0
6767,2022-03-04 14:00:00+00:00,bos,bull,1.0,0.4580272537377538,0.7080272537377539,4.0,0,0,0
6777,2022-03-08 06:00:00+00:00,bos,bull,1.0,0.2093327276416591,0.4093327276416591,5.0,0,0,0
6796,2022-03-11 10:00:00+00:00,bos,bear,-1.0,0.4579463048400977,0.6579463048400978,3.0,0,0,0
6804,2022-03-14 17:00:00+00:00,bos,bear,-1.0,0.415892808867193,0.615892808867193,11.0,0,0,0
6917,2022-04-08 13:00:00+00:00,bos,bull,1.0,0.34318689349009723,0.5431868934900973,2.0,0,0,1
6922,2022-04-11 09:00:00+00:00,bos,bull,1.0,0.34485958334399114,0.6448595833439912,3.0,0,0,0
6928,2022-04-12 09:00:00+00:00,bos,bull,1.0,0.5398416886118145,0.8398416886118145,4.0,0,0,0
6943,2022-04-17 21:00:00+00:00,bos,bull,1.0,0.49975458866366934,0.8497545886636694,8.0,0,0,0
6972,2022-04-22 17:00:00+00:00,bos,bear,-1.0,0.36607659435243345,0.4660765943524336,5.0,0,0,0
6974,2022-04-25 01:00:00+00:00,bos,bear,-1.0,0.5439344244894095,0.6439344244894096,3.0,0,0,0
6991,2022-04-27 21:00:00+00:00,bos,bear,-1.0,0.20650658755830348,0.2565065875583034,14.0,0,0,0
5044,2022-05-10 13:00:00+00:00,bos,bear,-1.0,0.51372620118037,0.8637262011803701,20.0,0,0,0
5056,2022-05-12 13:00:00+00:00,bos,bear,-1.0,0.5185226719587082,0.6685226719587082,21.0,0,0,0
5094,2022-05-22 21:00:00+00:00,bos,bull,1.0,0.2871183559243502,0.4871183559243502,16.0,0,0,0
5104,2022-05-24 13:00:00+00:00,bos,bull,1.0,0.2841016598364519,0.3841016598364519,26.0,0,0,0
5135,2022-05-31 17:00:00+00:00,bos,bear,-1.0,0.4450075425812028,0.6450075425812029,5.0,0,0,0
5195,2022-06-14 17:00:00+00:00,bos,bear,-1.0,0.23872799092929592,0.28872799092929585,9.0,0,0,0
5207,2022-06-16 17:00:00+00:00,bos,bull,1.0,0.37299921362262145,0.5229992136226215,3.0,0,0,0
5270,2022-07-01 05:00:00+00:00,bos,bear,-1.0,0.4927672746208092,0.5427672746208092,6.0,0,0,0
5290,2022-07-06 13:00:00+00:00,bos,bear,-1.0,0.7418852960232293,0.8918852960232292,2.0,0,0,1
5319,2022-07-13 09:00:00+00:00,bos,bear,-1.0,0.6003397044901677,0.8003397044901678,27.0,0,0,0
5397,2022-08-01 09:00:00+00:00,bos,bull,1.0,0.19343380450271122,0.4434338045027112,10.0,0,0,0
5400,2022-08-01 21:00:00+00:00,bos,bull,1.0,0.4952710024743493,0.7452710024743494,7.0,0,0,0
5403,2022-08-02 09:00:00+00:00,bos,bull,1.0,0.4769014178128525,0.5769014178128525,4.0,0,0,0
5470,2022-08-17 13:00:00+00:00,bos,bear,-1.0,0.4899667717213962,0.6899667717213962,29.0,0,0,0
5482,2022-08-19 13:00:00+00:00,bos,bear,-1.0,0.3060060340445426,0.40600603404454266,17.0,0,0,0
5503,2022-08-25 01:00:00+00:00,bos,bull,1.0,0.2994657228574609,0.4994657228574609,4.0,0,0,0
5528,2022-08-31 05:00:00+00:00,bos,bear,-1.0,0.5211495845521781,0.6711495845521781,2.0,0,0,1
5532,2022-08-31 21:00:00+00:00,bos,bear,-1.0,0.3721394779188496,0.4221394779188497,2.0,0,0,1
5578,2022-09-12 13:00:00+00:00,bos,bull,1.0,0.19711539062040406,0.547115390620404,5.0,0,0,0
5592,2022-09-14 21:00:00+00:00,bos,bear,-1.0,0.22993492497317689,0.42993492497317687,7.0,0,0,0
5600,2022-09-16 05:00:00+00:00,bos,bear,-1.0,0.3780157437735737,0.6280157437735738,15.0,0,0,0
5631,2022-09-23 09:00:00+00:00,bos,bear,-1.0,0.5008871117883669,0.7008871117883669,9.0,0,0,0
5639,2022-09-26 17:00:00+00:00,bos,bear,-1.0,0.37966779981110627,0.6296677998111063,17.0,0,0,0
5648,2022-09-28 05:00:00+00:00,bos,bear,-1.0,0.1678400022543359,0.4178400022543359,26.0,0,0,0
5658,2022-09-29 21:00:00+00:00,bos,bull,1.0,0.23958001965727457,0.43958001965727456,17.0,0,0,0
5668,2022-10-03 13:00:00+00:00,bos,bull,1.0,0.6723376590000558,1.0,7.0,0,0,0
5695,2022-10-10 01:00:00+00:00,bos,bear,-1.0,0.46874245839747336,0.6687424583974734,3.0,0,0,0
5701,2022-10-11 01:00:00+00:00,bos,bear,-1.0,0.40549427921900677,0.5054942792190068,3.0,0,0,0
5738,2022-10-19 05:00:00+00:00,bos,bear,-1.0,0.2799938835186915,0.32999388351869147,14.0,0,0,0
5749,2022-10-21 01:00:00+00:00,bos,bear,-1.0,0.24708261040533,0.44708261040533,3.0,0,0,0
5763,2022-10-25 09:00:00+00:00,bos,bear,-1.0,0.11540394730945755,0.1654039473094575,11.0,0,0,0
5786,2022-10-31 05:00:00+00:00,bos,bear,-1.0,0.3141733639052435,0.4141733639052435,7.0,0,0,0
5852,2022-11-15 06:00:00+00:00,bos,bull,1.0,0.22661760156644678,0.3266176015664467,29.0,0,0,0
5872,2022-11-18 14:00:00+00:00,bos,bear,-1.0,0.3989492300919083,0.4489492300919084,49.0,0,0,0
5923,2022-12-01 02:00:00+00:00,bos,bull,1.0,0.3784566631830737,0.5784566631830738,9.0,0,0,0
5934,2022-12-04 22:00:00+00:00,bos,bull,1.0,0.3609111481764796,0.5609111481764797,2.0,0,0,1
4055,2023-01-04 06:00:00+00:00,bos,bull,1.0,0.5906240574089117,0.7906240574089117,25.0,0,0,0
4097,2023-01-13 06:00:00+00:00,bos,bull,1.0,0.4471328051412886,0.6471328051412887,11.0,0,0,0
4100,2023-01-13 18:00:00+00:00,bos,bull,1.0,0.3590926263524827,0.6590926263524827,9.0,0,0,0
4124,2023-01-19 18:00:00+00:00,bos,bull,1.0,0.4342685730543966,0.6342685730543967,4.0,0,0,0
4212,2023-02-09 10:00:00+00:00,bos,bull,1.0,0.3022227333205607,0.3522227333205608,6.0,0,0,0
4225,2023-02-13 14:00:00+00:00,bos,bear,-1.0,0.2646945988608964,0.4646945988608964,3.0,0,0,0
4231,2023-02-14 14:00:00+00:00,bos,bear,-1.0,0.31173700357286144,0.5117370035728614,2.0,0,0,1
4307,2023-03-03 06:00:00+00:00,bos,bull,1.0,0.370473232298286,0.4704732322982861,0.0,1,1,1
4338,2023-03-10 10:00:00+00:00,bos,bull,1.0,0.6628468363793938,0.8128468363793938,5.0,0,0,0
4344,2023-03-13 09:00:00+00:00,bos,bull,1.0,0.5832438868586617,0.6332438868586617,1.0,0,1,1
4356,2023-03-15 09:00:00+00:00,bos,bull,1.0,0.6181383135720345,0.9181383135720346,13.0,0,0,0
4373,2023-03-20 05:00:00+00:00,bos,bull,1.0,0.5247678748125416,0.7247678748125417,30.0,0,0,0
4441,2023-04-04 13:00:00+00:00,bos,bull,1.0,0.8111138750643022,1.0,27.0,0,0,0
4476,2023-04-13 09:00:00+00:00,bos,bull,1.0,0.6812042408747099,0.9812042408747099,1.0,0,1,1
4489,2023-04-17 13:00:00+00:00,bos,bear,-1.0,0.33977934977895186,0.5397793497789519,14.0,0,0,0
4548,2023-05-01 09:00:00+00:00,bos,bull,1.0,0.6231652415534056,0.9731652415534057,9.0,0,0,0
4555,2023-05-02 13:00:00+00:00,bos,bull,1.0,0.5818163068232862,0.8818163068232863,8.0,0,0,0
4561,2023-05-03 13:00:00+00:00,bos,bull,1.0,0.3578242132571904,0.5578242132571904,2.0,0,0,1
4687,2023-06-01 13:00:00+00:00,bos,bull,1.0,0.4139983059962171,0.5639983059962171,31.0,0,0,0
4735,2023-06-13 13:00:00+00:00,bos,bear,-1.0,0.5425809664098741,0.9425809664098741,17.0,0,0,0
4743,2023-06-14 21:00:00+00:00,bos,bear,-1.0,0.16511235988631368,0.31511235988631364,25.0,0,0,0
4765,2023-06-20 13:00:00+00:00,bos,bear,-1.0,0.38175519137351066,0.43175519137351076,3.0,0,0,0
4777,2023-06-22 13:00:00+00:00,bos,bear,-1.0,0.4051724432983867,0.45517244329838674,9.0,0,0,0
4799,2023-06-28 05:00:00+00:00,bos,bear,-1.0,0.2577850534192564,0.35778505341925637,9.0,0,0,0
4806,2023-06-29 09:00:00+00:00,bos,bear,-1.0,0.47803111883883065,0.5280311188388307,2.0,0,0,1
4853,2023-07-11 05:00:00+00:00,bos,bull,1.0,0.39526879930875997,0.44526879930876,21.0,0,0,0
4858,2023-07-12 01:00:00+00:00,bos,bull,1.0,0.1890603980270128,0.3890603980270128,26.0,0,0,0
4861,2023-07-12 13:00:00+00:00,bos,bull,1.0,0.7915993535500796,1.0,29.0,0,0,0
4952,2023-08-02 17:00:00+00:00,bos,bear,-1.0,0.1958900125650219,0.3958900125650219,47.0,0,0,0
