candidate_lineage_id,candidate_lookback_bars,birth_idx,birth_timestamp,last_idx,last_timestamp,raw_candidate_flag,maturity_pass_flag,maturity_pass_idx,maturity_pass_timestamp,viability_pass_flag,viability_pass_idx,viability_pass_timestamp,confirmed_flag,duplicate_suppressed_flag,range_confirm_idx,range_confirm_timestamp,failed_dwell,failed_boundary_stability,failed_same_lineage_continuation,failed_candidate_eligibility_before_maturity,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_pressure_imbalance,range_recent_equilibrium_score,range_recent_two_sided_freshness_score,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_strength_viability,viability_fail_due_to_pressure,viability_fail_due_to_equilibrium,viability_fail_due_to_freshness,viability_fail_due_to_score_threshold,viability_fail_multiple_reasons,expansion_veto_seen_flag,low_viability_reject_seen_flag
1,5,14,2014-01-06 07:00:00+00:00,14,2014-01-06 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
5,5,22,2014-01-07 15:00:00+00:00,22,2014-01-07 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
7,5,28,2014-01-08 15:00:00+00:00,28,2014-01-08 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
11,5,34,2014-01-09 15:00:00+00:00,35,2014-01-09 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
16,5,51,2014-01-14 11:00:00+00:00,51,2014-01-14 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
18,5,53,2014-01-14 19:00:00+00:00,53,2014-01-14 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
23,5,68,2014-01-17 07:00:00+00:00,68,2014-01-17 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
24,5,78,2014-01-21 03:00:00+00:00,78,2014-01-21 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
25,5,85,2014-01-22 07:00:00+00:00,87,2014-01-22 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
26,5,97,2014-01-24 07:00:00+00:00,97,2014-01-24 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
27,5,113,2014-01-28 23:00:00+00:00,113,2014-01-28 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
32,5,120,2014-01-30 03:00:00+00:00,120,2014-01-30 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
34,5,176,2014-02-12 11:00:00+00:00,176,2014-02-12 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
35,5,201,2014-02-18 19:00:00+00:00,202,2014-02-18 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
37,5,208,2014-02-19 23:00:00+00:00,209,2014-02-20 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
40,5,217,2014-02-21 11:00:00+00:00,217,2014-02-21 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
41,5,221,2014-02-24 03:00:00+00:00,221,2014-02-24 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
42,5,229,2014-02-25 11:00:00+00:00,229,2014-02-25 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
43,5,231,2014-02-25 19:00:00+00:00,232,2014-02-25 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
45,5,247,2014-02-28 11:00:00+00:00,247,2014-02-28 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
46,5,265,2014-03-05 11:00:00+00:00,265,2014-03-05 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
49,5,303,2014-03-13 10:00:00+00:00,304,2014-03-13 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
50,5,341,2014-03-21 14:00:00+00:00,342,2014-03-21 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
53,5,350,2014-03-24 22:00:00+00:00,350,2014-03-24 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
54,5,352,2014-03-25 06:00:00+00:00,352,2014-03-25 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
55,5,358,2014-03-26 06:00:00+00:00,358,2014-03-26 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
57,5,370,2014-03-28 06:00:00+00:00,370,2014-03-28 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
58,5,376,2014-03-31 02:00:00+00:00,377,2014-03-31 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
59,5,380,2014-03-31 18:00:00+00:00,380,2014-03-31 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
61,5,385,2014-04-01 14:00:00+00:00,385,2014-04-01 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
62,5,391,2014-04-02 14:00:00+00:00,391,2014-04-02 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
64,5,393,2014-04-02 22:00:00+00:00,393,2014-04-02 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
67,5,409,2014-04-07 10:00:00+00:00,412,2014-04-07 22:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
69,5,418,2014-04-08 22:00:00+00:00,420,2014-04-09 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
70,5,430,2014-04-10 22:00:00+00:00,430,2014-04-10 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
74,5,457,2014-04-17 06:00:00+00:00,458,2014-04-17 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
77,5,470,2014-04-22 06:00:00+00:00,470,2014-04-22 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
79,5,498,2014-04-28 18:00:00+00:00,499,2014-04-28 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
80,5,512,2014-05-01 02:00:00+00:00,512,2014-05-01 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
82,5,527,2014-05-05 10:00:00+00:00,527,2014-05-05 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
83,5,530,2014-05-05 22:00:00+00:00,530,2014-05-05 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
88,5,538,2014-05-07 06:00:00+00:00,538,2014-05-07 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
90,5,564,2014-05-13 10:00:00+00:00,567,2014-05-13 22:00:00+00:00,1,1,567.0,2014-05-13 22:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.5038568180863817,0.9588731235862703,0.4,1.0,0.0,1,0.5163505250527114,0,0,0,1,0,0,1
92,5,575,2014-05-15 06:00:00+00:00,575,2014-05-15 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
94,5,619,2014-05-26 06:00:00+00:00,623,2014-05-26 22:00:00+00:00,1,1,623.0,2014-05-26 22:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.4401550262052593,0.8786752281176611,1.0,2.0,3.0,-1,0.4405759163679104,0,0,0,1,0,0,1
96,5,633,2014-05-28 14:00:00+00:00,634,2014-05-28 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
98,5,641,2014-05-29 22:00:00+00:00,641,2014-05-29 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
100,5,656,2014-06-03 06:00:00+00:00,656,2014-06-03 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
101,5,662,2014-06-04 06:00:00+00:00,662,2014-06-04 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
102,5,668,2014-06-05 06:00:00+00:00,668,2014-06-05 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
103,5,687,2014-06-10 06:00:00+00:00,687,2014-06-10 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
104,5,695,2014-06-11 14:00:00+00:00,697,2014-06-11 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
106,5,707,2014-06-13 14:00:00+00:00,709,2014-06-15 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
108,5,724,2014-06-18 06:00:00+00:00,724,2014-06-18 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
109,5,743,2014-06-23 06:00:00+00:00,747,2014-06-23 22:00:00+00:00,1,1,747.0,2014-06-23 22:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.5913983069227187,0.6648903305529705,0.4,3.0,0.0,1,0.5406488556707716,1,0,0,1,0,0,1
111,5,750,2014-06-24 10:00:00+00:00,752,2014-06-24 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
116,5,762,2014-06-26 10:00:00+00:00,765,2014-06-26 22:00:00+00:00,1,0,,,0,,,0,0,,,0,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
118,5,767,2014-06-27 06:00:00+00:00,767,2014-06-27 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
119,5,772,2014-06-29 22:00:00+00:00,772,2014-06-29 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
121,5,785,2014-07-02 02:00:00+00:00,785,2014-07-02 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
123,5,828,2014-07-11 06:00:00+00:00,833,2014-07-13 22:00:00+00:00,1,1,833.0,2014-07-13 22:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.2758650340068359,0.935993349958425,1.0,2.0,1.0,1,0.5164558877121399,0,0,0,1,0,0,1
125,5,847,2014-07-16 06:00:00+00:00,847,2014-07-16 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
126,5,850,2014-07-16 18:00:00+00:00,851,2014-07-16 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
128,5,853,2014-07-17 06:00:00+00:00,854,2014-07-17 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
131,5,878,2014-07-23 06:00:00+00:00,878,2014-07-23 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
133,5,887,2014-07-24 18:00:00+00:00,888,2014-07-24 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
135,5,891,2014-07-25 10:00:00+00:00,891,2014-07-25 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
136,5,897,2014-07-28 06:00:00+00:00,897,2014-07-28 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
138,5,901,2014-07-28 22:00:00+00:00,902,2014-07-29 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
139,5,927,2014-08-04 02:00:00+00:00,928,2014-08-04 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
140,5,931,2014-08-04 18:00:00+00:00,932,2014-08-04 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
143,5,936,2014-08-05 14:00:00+00:00,938,2014-08-05 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
147,5,947,2014-08-07 10:00:00+00:00,947,2014-08-07 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
148,5,949,2014-08-07 18:00:00+00:00,949,2014-08-07 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
150,5,958,2014-08-11 02:00:00+00:00,961,2014-08-11 14:00:00+00:00,1,1,961.0,2014-08-11 14:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.41168665720583675,0.889134904317541,0.8,1.0,1.0,0,0.45378779249165346,0,0,0,1,0,0,1
154,5,983,2014-08-15 06:00:00+00:00,983,2014-08-15 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
155,5,993,2014-08-18 18:00:00+00:00,994,2014-08-18 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
160,5,1035,2014-08-27 14:00:00+00:00,1037,2014-08-27 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
162,5,1051,2014-09-01 02:00:00+00:00,1051,2014-09-01 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
164,5,1090,2014-09-09 10:00:00+00:00,1090,2014-09-09 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
165,5,1107,2014-09-12 06:00:00+00:00,1107,2014-09-12 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
166,5,1114,2014-09-15 06:00:00+00:00,1114,2014-09-15 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
167,5,1118,2014-09-15 22:00:00+00:00,1119,2014-09-16 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
168,5,1122,2014-09-16 14:00:00+00:00,1124,2014-09-16 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
175,5,1150,2014-09-23 02:00:00+00:00,1150,2014-09-23 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
176,5,1152,2014-09-23 10:00:00+00:00,1154,2014-09-23 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
177,5,1157,2014-09-24 06:00:00+00:00,1157,2014-09-24 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
179,5,1159,2014-09-24 14:00:00+00:00,1159,2014-09-24 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
180,5,1175,2014-09-29 02:00:00+00:00,1175,2014-09-29 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
181,5,1184,2014-09-30 14:00:00+00:00,1185,2014-09-30 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
185,5,1211,2014-10-06 22:00:00+00:00,1211,2014-10-06 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
186,5,1214,2014-10-07 10:00:00+00:00,1216,2014-10-07 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
190,5,1241,2014-10-13 18:00:00+00:00,1241,2014-10-13 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
192,5,1245,2014-10-14 10:00:00+00:00,1246,2014-10-14 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
197,5,1264,2014-10-17 14:00:00+00:00,1267,2014-10-19 22:00:00+00:00,1,1,1267.0,2014-10-19 22:00:00+00:00,1,1267.0,2014-10-19 22:00:00+00:00,1,0,1267.0,2014-10-19 22:00:00+00:00,0,0,0,0,0,1,0.48626401307525535,0.7851362133819662,0.4,2.0,0.0,1,0.5937994348093044,0,0,0,0,0,0,0
203,5,1294,2014-10-24 10:00:00+00:00,1296,2014-10-24 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
205,5,1299,2014-10-27 02:00:00+00:00,1302,2014-10-27 14:00:00+00:00,1,1,1302.0,2014-10-27 14:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.3909251579767612,0.9550158394931287,0.8,2.0,1.0,1,0.47041333438893573,0,0,0,1,0,0,1
208,5,1312,2014-10-29 06:00:00+00:00,1312,2014-10-29 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
209,5,1330,2014-11-03 03:00:00+00:00,1330,2014-11-03 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
210,5,1333,2014-11-03 15:00:00+00:00,1333,2014-11-03 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
212,5,1335,2014-11-03 23:00:00+00:00,1335,2014-11-03 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
217,5,1347,2014-11-05 23:00:00+00:00,1347,2014-11-05 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
219,5,1368,2014-11-11 11:00:00+00:00,1368,2014-11-11 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
220,5,1376,2014-11-12 19:00:00+00:00,1377,2014-11-12 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
223,5,1392,2014-11-17 11:00:00+00:00,1394,2014-11-17 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
225,5,1398,2014-11-18 11:00:00+00:00,1398,2014-11-18 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
229,5,1404,2014-11-19 11:00:00+00:00,1404,2014-11-19 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
230,5,1407,2014-11-19 23:00:00+00:00,1411,2014-11-20 15:00:00+00:00,1,1,1411.0,2014-11-20 15:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.6437243778079182,0.3568268273171027,0.4,3.0,0.0,1,0.29245498059872665,1,1,0,1,1,0,1
234,5,1416,2014-11-21 11:00:00+00:00,1416,2014-11-21 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
237,5,1420,2014-11-24 03:00:00+00:00,1420,2014-11-24 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
239,5,1422,2014-11-24 11:00:00+00:00,1423,2014-11-24 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
241,5,1425,2014-11-24 23:00:00+00:00,1426,2014-11-25 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
246,5,1433,2014-11-26 07:00:00+00:00,1437,2014-11-26 23:00:00+00:00,1,1,1437.0,2014-11-26 23:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.5132012138509237,0.7961722488038361,0.4,0.0,1.0,-1,0.49639169432932717,0,0,0,1,0,0,1
248,5,1455,2014-12-02 07:00:00+00:00,1455,2014-12-02 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
249,5,1457,2014-12-02 15:00:00+00:00,1458,2014-12-02 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
250,5,1460,2014-12-03 03:00:00+00:00,1460,2014-12-03 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
257,5,1491,2014-12-10 07:00:00+00:00,1493,2014-12-10 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
259,5,1498,2014-12-11 11:00:00+00:00,1499,2014-12-11 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
264,5,1507,2014-12-14 23:00:00+00:00,1508,2014-12-15 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
267,5,1522,2014-12-17 11:00:00+00:00,1522,2014-12-17 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
268,5,1533,2014-12-19 07:00:00+00:00,1538,2014-12-22 03:00:00+00:00,1,1,1538.0,2014-12-22 03:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.34110902841597907,0.917696656127226,0.8,1.0,2.0,-1,0.527386694411947,0,0,0,1,0,0,1
271,5,1552,2014-12-24 11:00:00+00:00,1553,2014-12-24 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
274,5,1562,2014-12-29 07:00:00+00:00,1562,2014-12-29 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
275,5,1592,2015-01-06 11:00:00+00:00,1592,2015-01-06 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
276,5,1600,2015-01-07 19:00:00+00:00,1600,2015-01-07 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
278,5,1603,2015-01-08 07:00:00+00:00,1607,2015-01-08 23:00:00+00:00,1,1,1607.0,2015-01-08 23:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.42103998173674523,0.852832015491343,0.4,1.0,0.0,1,0.44550304952952813,0,0,0,1,0,0,1
281,5,1618,2015-01-12 19:00:00+00:00,1618,2015-01-12 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
282,5,1622,2015-01-13 11:00:00+00:00,1623,2015-01-13 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
285,5,1646,2015-01-19 11:00:00+00:00,1646,2015-01-19 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
287,5,1662,2015-01-22 07:00:00+00:00,1662,2015-01-22 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
288,5,1668,2015-01-23 07:00:00+00:00,1668,2015-01-23 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
290,5,1683,2015-01-27 19:00:00+00:00,1683,2015-01-27 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
292,5,1688,2015-01-28 15:00:00+00:00,1688,2015-01-28 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
296,5,1719,2015-02-04 19:00:00+00:00,1719,2015-02-04 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
298,5,1722,2015-02-05 07:00:00+00:00,1722,2015-02-05 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
302,5,1737,2015-02-09 19:00:00+00:00,1740,2015-02-10 07:00:00+00:00,1,1,1740.0,2015-02-10 07:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.28799664026954747,0.8630260919914616,1.0,3.0,2.0,1,0.5026045421257654,0,0,0,1,0,0,1
306,5,1745,2015-02-11 03:00:00+00:00,1746,2015-02-11 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
308,5,1758,2015-02-13 07:00:00+00:00,1758,2015-02-13 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
