report_group,range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,strength_repair_v1,strength_repair_v2,strength_repair_v3,strength_repair_v4,contract_bucket
longest_lived,104,16,8198,8201,8234,4,3,1476.973,1498.09,1487.5315,21.116999999999962,2.9511460409354644,0.6155927733712896,0.6155927733712896,0.5807126320308661,0.5807126320308661,2,2,1.0,1.0,0.0,0.0,0.5332670360373153,1.3773971387725517,1.5737489021629127,0.0,0.5310549329893688,0,0,0,0.858770974412395,0,1,0.4375,0.8125,0.4375,0.7182582262011857,0.6426208061234328,0.5764627534067058,0.7182582262011857,0.6238004878043524,0.7182582262011857,0.680835319961485,0.25,1.0,1.0,0,0,0,,8234.0,1,8234.0,,33.0,1,1,33.0,0.4,0.3410161507149628,33,0.2666666666666667,0.3611111111111111,0.6055488382816415,0.5,0.6008316540148548,0.5498758458749712,0.8208183088099956,0.6347988890409924,0.4775779459373333,fragile_but_plausible
longest_lived,227,8,17412,17417,17450,7,5,3915.525,4030.24,3972.8824999999997,114.71499999999969,2.2450680617072334,0.7380335832353031,0.7380335832353031,0.5824194270488636,0.5824194270488636,2,2,0.875,1.0,0.0,0.0,0.7495096543608094,0.5623678747605526,1.6827001869466809,0.0,0.48799961717481327,1,0,1,0.8786703279141042,0,1,0.25,0.625,0.25,0.7435822157589568,0.7552237105244559,0.72270609510863,0.7435822157589568,0.7189258028174712,0.7435822157589568,0.6387694028211838,0.25,0.875,1.0,3,3,6,2.0,17419.0,1,17419.0,,2.0,1,0,,0.2,0.41603127090114167,33,0.3,0.21052631578947367,0.7413330650563013,0.8333333333333333,0.7748946697728473,0.6898523880696177,0.9948237128306797,0.746,0.6605255035864109,durable_plausible
longest_lived,71,5,6094,6097,6128,4,3,1293.565,1301.752,1297.6585,8.186999999999898,1.901944781082094,0.6772683645717827,0.6772683645717827,0.6186418832905621,0.6186418832905621,2,2,1.0,1.0,0.0,0.0,0.45938683278368314,1.0282163919713352,0.8737283891107588,0.0,0.5221456853683234,0,0,0,0.8236635316151547,0,1,0.4,0.4,0.4,0.7335459144078964,0.7025462256964569,0.6470305532532783,0.7335459144078964,0.683245613522083,0.7335459144078964,0.7389301545173613,0.25,1.0,1.0,6,6,12,2.0,6099.0,1,6099.0,6103.0,2.0,1,1,31.0,0.0,0.18984557693485768,31,0.3666666666666667,0.19607843137254902,0.6926816886696334,0.8333333333333333,0.7522880692262318,0.6492044259295267,0.9719343342535663,0.7206666666666667,0.6158546788679651,unclassified
longest_lived,72,12,6093,6097,6128,4,4,1290.231,1301.752,1295.9915,11.520999999999958,2.676475610461341,0.6638590132355715,0.6638590132355715,0.549673443727634,0.549673443727634,2,3,1.0,0.7653640858808806,0.7070000000001073,0.16424513988338357,0.6158319590313387,1.0282163919713352,1.6482592184900058,0.0,0.5667086563362721,0,0,0,0.8359228076266507,0,1,0.75,0.25,0.25,0.6502118989279263,0.678273076776254,0.6539347381506213,0.6502118989279263,0.681341746221543,0.6502118989279263,0.7422931012539637,0.25,1.0,0.7653640858808806,2,2,4,2.0,6099.0,1,6099.0,,2.0,1,1,31.0,0.4,0.3304998700365226,31,0.3,0.20476190476190478,0.6083700749112806,0.8333333333333333,0.7428068044421059,0.6515805295912892,0.9479458579844752,0.7160127000921286,0.6239276681017522,durable_plausible
longest_lived,123,12,9597,9600,9631,4,3,1935.76,1966.23,1950.995,30.470000000000027,2.6388771415240067,0.6324634345308227,0.6324634345308227,0.5661160771533591,0.5661160771533591,2,3,1.0,0.8658848130989648,1.08400000000006,0.09388063083072462,0.38437807679684866,1.6245506209618434,1.014326520562163,0.0,0.4851397464232015,0,2,-1,0.6097801115851678,0,1,0.25,0.9166666666666666,0.25,0.7130979564908254,0.6506305888023899,0.6043015014291058,0.7130979564908254,0.6332670442259997,0.7130979564908254,0.656471040667007,0.25,1.0,0.8658848130989648,5,5,10,2.0,9606.0,1,9606.0,9620.0,6.0,1,-1,31.0,0.6,0.41660330158444275,31,0.2666666666666667,0.029411764705882356,0.6156005497069219,1.0,0.8446844511522207,0.7405745928056096,1.0,0.7586666666666666,0.7275912587152753,durable_plausible
longest_lived,229,16,17420,17423,17450,7,3,3915.525,4046.58,3981.0525,131.05499999999984,2.7376989422538065,0.635404073913733,0.635404073913733,0.5587482209417926,0.5587482209417926,2,2,1.0,0.9610556405474036,1.305000000000291,0.02726105161681751,0.49769180878257213,1.375168603781375,1.3625303384724317,0.0,0.46126528205183187,2,0,1,0.6378746836569871,0,1,0.8125,0.4375,0.4375,0.7255845758455661,0.6584534316181179,0.6016137331329564,0.7255845758455661,0.6273822952293266,0.7255845758455661,0.6167771466444842,0.25,1.0,0.9610556405474036,0,0,0,,,0,,,,0,0,,1.0,0.47310287957398334,27,0.4666666666666667,0.7000000000000001,0.3965963572588834,0.25,0.35331575598138754,0.3374600041366902,0.4027284863016023,0.45485905733616483,0.23841917799951018,unclassified
longest_lived,233,12,17567,17570,17597,4,3,4175.19,4241.555,4208.3724999999995,66.36500000000069,2.4952148412150534,0.6774979822393776,0.6774979822393776,0.6147197950777151,0.6147197950777151,2,2,0.9166666666666666,1.0,0.0,0.0,0.6847736005424568,0.7865575902692467,1.7086572509458067,0.0,0.5039970845851899,0,0,0,0.9250860142143207,0,1,0.25,0.5833333333333333,0.25,0.7376504671059244,0.702199116621392,0.6471246317798383,0.7376504671059244,0.6841789472991111,0.7376504671059244,0.7222472396930945,0.25,0.9166666666666666,1.0,3,3,6,2.0,17573.0,1,17573.0,17583.0,3.0,1,1,27.0,0.0,0.4553979184802406,27,0.3166666666666667,0.11666666666666665,0.6932279151509513,0.875,0.7928903121210711,0.6896582528962377,1.0,0.7396666666666667,0.6626988622930017,durable_plausible
longest_lived,144,8,10664,10667,10692,4,3,1772.225,1789.995,1781.11,17.769999999999982,1.6755812770290024,0.6444705771436439,0.6444705771436439,0.5785107705779362,0.5785107705779362,2,2,0.875,1.0,0.0,0.0,0.5464265616207117,0.7599991611060035,0.915582115922999,1.0,0.46485718058769343,0,0,0,0.8373663477771595,0,1,0.375,0.625,0.375,0.7238742042055871,0.6704077195688654,0.609978797176547,0.7238742042055871,0.6452169017842846,0.7238742042055871,0.6653114754305978,0.25,0.875,1.0,3,3,6,2.0,10670.0,1,10670.0,10685.0,3.0,1,-1,25.0,0.4,0.385348251860748,25,0.3166666666666667,0.11904761904761905,0.6491502455825005,0.875,0.781394704252768,0.6787050635384363,0.9876503243134503,0.7396666666666667,0.6504658195623727,durable_plausible
longest_lived,9,8,636,639,662,7,3,1174.932,1202.208,1188.5700000000002,27.276000000000067,2.817695549263534,0.6544029860277789,0.6544029860277789,0.6088516589160171,0.6088516589160171,2,2,1.0,1.0,0.0,0.0,0.5905557999706668,1.1536891000944203,1.6640064491691136,1.0,0.3765128817088257,0,1,-1,0.9303905753531727,0,1,0.25,0.625,0.25,0.7205157780845763,0.682064477555813,0.6205892864151427,0.7205157780845763,0.6577857990942385,0.7205157780845763,0.7417032757066339,0.25,1.0,1.0,4,4,8,2.0,645.0,1,645.0,,6.0,1,0,,0.6,0.3802157986532189,23,0.2666666666666667,0.038461538461538464,0.6312123943723974,1.0,0.8467774575674583,0.7443803886584115,1.0,0.7586666666666666,0.7315111761837744,durable_plausible
longest_lived,145,8,10796,10799,10821,5,3,1792.625,1808.42,1800.5225,15.795000000000073,2.072477250430956,0.6342783532055889,0.6342783532055889,0.5215219673012602,0.5215219673012602,4,2,0.875,0.9090895431231155,0.48500000000012733,0.06363731981381912,0.6745805634694475,0.6744243790576304,1.3980528713733256,1.0,0.6299772498639894,3,0,1,0.3634061411839322,0,1,1.0,0.5,0.5,0.6945800875632446,0.6531549677135647,0.6087737195216645,0.6945800875632446,0.6217197993274846,0.6945800875632446,0.5847416221669645,0.25,0.875,0.9090895431231155,2,2,4,2.0,10800.0,1,10800.0,,1.0,1,0,,0.6,0.5746198548773239,22,0.4166666666666667,0.29,0.642143060980312,0.7916666666666667,0.696285765245078,0.5954448728796663,0.9246278972997852,0.6822948881227568,0.5571660939106309,unclassified
longest_lived,162,8,11880,11885,11906,4,5,1915.375,1936.775,1926.075,21.40000000000009,2.1532910172643405,0.7413890567411956,0.7413890567411956,0.629065761453734,0.629065761453734,2,2,1.0,1.0,0.0,0.0,0.6135514018691614,0.8321362949895319,1.3211547222748088,0.0,0.5955650420706348,2,0,1,0.549221183800624,0,1,0.625,0.375,0.375,0.769535610916595,0.7567067788300182,0.7240187215185208,0.769535610916595,0.7314440450166972,0.769535610916595,0.6957692243864082,0.25,1.0,1.0,4,3,8,2.0,11888.0,1,11888.0,11892.0,3.0,1,1,21.0,0.8,0.6045298497685399,21,0.25,0.14743589743589744,0.7410175033200654,0.875,0.8120171963428369,0.7329772226547784,1.0,0.7636051589028511,0.7078710436624691,durable_plausible
longest_lived,38,12,3596,3599,3618,4,3,1260.958,1274.036,1267.497,13.077999999999975,2.876085103588764,0.5743766328185729,0.5743766328185729,0.49484649115508955,0.49484649115508955,2,2,1.0,0.5896962024242405,1.30600000000004,0.28721265830303166,0.23902737421623968,2.1886220332555,0.687463070333264,1.0,0.6708987899745186,0,2,-1,0.5789366365907118,0,1,0.6666666666666667,1.0,0.6666666666666667,0.6180814628386404,0.5886298924490915,0.5554111219257266,0.6180814628386404,0.5911553866702448,0.6180814628386404,0.6676949046015875,0.25,1.0,0.5896962024242405,3,3,6,2.0,3608.0,-1,3614.0,3608.0,9.0,-1,1,19.0,0.2,0.3560476752692267,19,0.2666666666666667,0.04545454545454545,0.6199836339252377,1.0,0.842571666057067,0.7304969730243426,1.0,0.7586666666666666,0.727931356399054,durable_plausible
longest_lived,136,12,10407,10410,10428,4,3,1723.683,1742.442,1733.0625,18.759000000000015,2.296792705896561,0.6699703873948322,0.6699703873948322,0.5675475491999689,0.5675475491999689,3,2,1.0,1.0,0.0,0.0,0.3431952662721945,1.5085443216243568,0.7882483842722046,0.0,0.4985469696439169,0,0,0,0.887431810508741,0,1,0.5,0.75,0.5,0.7009758089860962,0.6963209061888954,0.6428750841532167,0.7009758089860962,0.6722295780389611,0.7009758089860962,0.6827559095105808,0.25,1.0,1.0,3,3,6,2.0,10416.0,1,10416.0,10420.0,6.0,1,-1,18.0,0.4,0.354084240747864,18,0.2666666666666667,0.047619047619047616,0.6813860180968152,1.0,0.8574893616670609,0.7527503766410746,1.0,0.7586666666666666,0.7452313547727648,durable_plausible
longest_lived,37,16,3562,3569,3585,4,7,1249.574,1262.142,1255.8580000000002,12.567999999999984,2.309205846660906,0.8044799539399283,0.8044799539399283,0.7006857375173934,0.7006857375173934,3,3,0.9375,0.9981626306121847,0.006999999999834472,0.0012861585714707292,0.4904519414385738,1.1766513559847591,1.1325544906761469,0.0,0.49552059330659076,0,0,0,0.82129217059199,0,1,0.8125,0.5,0.5,0.8126136395140915,0.8167251439223976,0.7928926046627879,0.8126136395140915,0.7979343816905284,0.8126136395140915,0.7704364112822707,0.5,0.9375,0.9981626306121847,4,3,6,1.5,3571.0,-1,3582.0,3571.0,2.0,-1,0,16.0,0.4,0.38585885779450735,16,0.2,0.26811594202898553,0.8123322089754669,0.8333333333333333,0.8011265305047363,0.7570954211448364,1.0,0.7603379591514209,0.7275347785062823,durable_plausible
longest_lived,83,16,7026,7032,7048,7,6,1285.598,1295.817,1290.7075,10.219000000000051,2.4254540515030603,0.7036307031522002,0.7036307031522002,0.5713593456874848,0.5713593456874848,2,4,0.9375,1.0,0.0,0.0,0.3032586358743436,1.6899141644683424,0.7355398870347181,0.0,0.4056767899547575,1,1,0,0.9483641582672921,0,1,0.6875,1.0,0.6875,0.7077984168694251,0.7234635967062826,0.6863042383720153,0.7077984168694251,0.6996519883428961,0.7077984168694251,0.6787242715578847,0.25,0.9375,1.0,0,0,0,,,0,,,,0,0,,0.0,0.4056767899547575,16,0.4,0.7575757575757575,0.3733101183006936,0.25,0.3493123780600219,0.34978629701714464,0.40137022328164923,0.4640400212581244,0.24460847918128492,unclassified
longest_lived,172,12,12218,12221,12237,4,3,1823.165,1847.76,1835.4625,24.595000000000027,2.7711706097170357,0.6498066349814828,0.6498066349814828,0.6411791329413475,0.6411791329413475,2,2,0.9166666666666666,1.0,0.0,0.0,0.4049603577963011,1.6489563680914312,1.1222142416256047,0.0,0.49366879037066264,0,0,0,0.9866504031984834,0,1,0.75,0.6666666666666667,0.6666666666666667,0.7330825436925567,0.6776149666067112,0.6131234910225194,0.7330825436925567,0.6443818866160671,0.7330825436925567,0.7910571564281397,0.25,0.9166666666666666,1.0,4,3,6,1.5,12225.0,-1,,12225.0,4.0,-1,0,16.0,0.2,0.31971737636600217,16,0.2666666666666667,0.05263157894736842,0.6401594981313393,0.9166666666666666,0.8170135587433612,0.7179479619497368,1.0,0.7586666666666666,0.6951717110768162,durable_plausible
longest_lived,99,8,7953,7957,7972,4,4,1492.828,1508.431,1500.6295,15.603000000000065,2.0396053712493116,0.7132648021032464,0.7132648021032464,0.585206860564431,0.585206860564431,3,2,1.0,1.0,0.0,0.0,0.6262898160610071,0.7622212984525382,1.2773840727967734,0.0,0.5595410390212432,2,0,1,0.4702087205452068,0,1,0.875,0.25,0.25,0.7129272966602682,0.732712176915076,0.696983008132186,0.7129272966602682,0.7121616360342053,0.7129272966602682,0.7014178100765026,0.25,1.0,1.0,1,1,2,2.0,7965.0,-1,7972.0,7965.0,8.0,-1,1,15.0,0.8,0.5649670430640384,15,0.2,0.23684210526315788,0.669154879086406,0.75,0.74242029871897,0.6855943416336837,0.9524046582606864,0.7425935394239276,0.6472858023304869,durable_plausible
longest_lived,142,12,10603,10607,10622,4,4,1881.415,1903.66,1892.5375,22.24500000000012,2.8011711901629424,0.6987260112192815,0.6987260112192815,0.6104755912216048,0.6104755912216048,2,2,1.0,1.0,0.0,0.0,0.5583277140930549,1.2371996827759446,1.5639715073869975,0.0,0.49307026043417046,0,0,0,0.8971304412976704,0,1,0.6666666666666667,0.16666666666666663,0.16666666666666663,0.703037763864627,0.722164529729888,0.6783477752471166,0.703037763864627,0.7163181507054757,0.703037763864627,0.7805661435733688,0.25,1.0,1.0,1,1,2,2.0,10614.0,-1,,10614.0,7.0,-1,-1,15.0,0.2,0.4925682800214103,15,0.2,0.23684210526315788,0.6343901557378957,0.75,0.7337291178818424,0.676750582237931,0.9422517754563053,0.7342580340824405,0.6369980515735789,durable_plausible
longest_lived,168,12,12152,12155,12170,4,3,1836.805,1857.645,1847.225,20.839999999999918,2.807462573773057,0.654236215499183,0.654236215499183,0.6163325997319492,0.6163325997319492,2,2,1.0,1.0,0.0,0.0,0.5052783109404997,1.3889126264683387,1.4185499473047183,1.0,0.4845147441494373,1,0,1,0.7549584133077414,0,1,0.16666666666666663,0.5,0.16666666666666663,0.7265259637213894,0.6803170712834886,0.6207619369248133,0.7265259637213894,0.6681397344150131,0.7265259637213894,0.7472139802019576,0.25,1.0,1.0,2,1,4,2.0,12158.0,1,12158.0,12169.0,3.0,1,1,15.0,0.2,0.38751515062205233,15,0.3166666666666667,0.3055555555555555,0.5081802742744121,0.75,0.6651006241241586,0.598246277238462,0.8934584337887232,0.6799790770688778,0.5463121000490077,durable_plausible
longest_lived,63,16,5185,5191,5205,4,6,1267.669,1281.345,1274.507,13.67599999999993,2.8661985352021637,0.6471001341106248,0.6471001341106248,0.5532818531111902,0.5532818531111902,3,2,1.0,1.0,0.0,0.0,0.6948669201520896,0.8745719865018058,1.9916265487003582,0.0,0.5891737223208509,1,0,1,0.5988105683923255,0,1,0.875,0.4375,0.4375,0.701046921673104,0.6679381715939149,0.6209646966146645,0.701046921673104,0.6453019088056131,0.701046921673104,0.6487038076109066,0.25,1.0,1.0,5,4,8,1.6,5192.0,1,5192.0,5198.0,1.0,1,0,14.0,0.4,0.4017654202326285,14,0.35,0.35000000000000003,0.571884897076507,0.7916666666666667,0.6800545576024601,0.6072702552781796,0.9150739594594195,0.687648459887487,0.5651605518344355,durable_plausible
strongest,37,16,3562,3569,3585,4,7,1249.574,1262.142,1255.8580000000002,12.567999999999984,2.309205846660906,0.8044799539399283,0.8044799539399283,0.7006857375173934,0.7006857375173934,3,3,0.9375,0.9981626306121847,0.006999999999834472,0.0012861585714707292,0.4904519414385738,1.1766513559847591,1.1325544906761469,0.0,0.49552059330659076,0,0,0,0.82129217059199,0,1,0.8125,0.5,0.5,0.8126136395140915,0.8167251439223976,0.7928926046627879,0.8126136395140915,0.7979343816905284,0.8126136395140915,0.7704364112822707,0.5,0.9375,0.9981626306121847,4,3,6,1.5,3571.0,-1,3582.0,3571.0,2.0,-1,0,16.0,0.4,0.38585885779450735,16,0.2,0.26811594202898553,0.8123322089754669,0.8333333333333333,0.8011265305047363,0.7570954211448364,1.0,0.7603379591514209,0.7275347785062823,durable_plausible
strongest,46,12,3865,3868,3875,4,3,1126.99,1137.058,1132.024,10.067999999999984,2.2598029644415476,0.7562820732058377,0.7562820732058377,0.6614712895378425,0.6614712895378425,3,4,1.0,1.0,0.0,0.0,0.46136273341279194,1.217214091792465,1.0425888726490828,0.0,0.4696828089978813,0,2,-1,0.5940934975499931,0,1,0.25,0.9166666666666666,0.25,0.7759970792476687,0.7753751476246455,0.7370894897273462,0.7759970792476687,0.753989654252472,0.7759970792476687,0.754024439926889,0.5,1.0,1.0,1,0,2,2.0,3874.0,1,3874.0,,6.0,1,1,7.0,0.8,0.5006130324125769,7,0.16666666666666669,0.43333333333333335,0.7861184775341347,0.5208333333333334,0.6588212860502003,0.6422074819934497,0.8942508780555585,0.6822916666666666,0.5746940014335906,unclassified
strongest,98,12,7941,7945,7946,4,4,1503.515,1527.822,1515.6685,24.30699999999979,2.332291090953595,0.7529660787358265,0.7529660787358265,0.5933953636706972,0.5933953636706972,3,4,1.0,1.0,0.0,0.0,0.14543135722219463,1.9931028321589808,0.33918825879461434,0.0,0.6615198742134841,0,2,-1,0.4939317891965198,0,1,0.41666666666666663,1.0,0.41666666666666663,0.7544432132639305,0.7671037384587902,0.7408541030440404,0.7544432132639305,0.7320278586593614,0.7544432132639305,0.6442236102911454,0.5,1.0,1.0,0,0,0,,7946.0,-1,,7946.0,1.0,-1,-1,1.0,0.6,0.595248351950919,1,0.55,0.85,0.5638451198715614,0.0625,0.2828362799678904,0.2827277198858057,0.3535769212575602,0.4066896314492979,0.18173170851921266,strong_false_positive
strongest,174,8,12596,12600,12609,5,4,1659.6,1679.37,1669.485,19.769999999999982,2.2347785380736727,0.7509235567377552,0.7509235567377552,0.6334883178669444,0.6334883178669444,2,2,1.0,0.9200653677038273,0.49500000000011823,0.055954242607320855,0.4676277187658132,1.1897341483674821,1.0450443897061905,0.0,0.42437670711070524,2,0,1,0.6703759905580735,0,1,0.875,0.375,0.375,0.7719173317812377,0.7630199181486526,0.7374036091456443,0.7719173317812377,0.7403922783954828,0.7719173317812377,0.7011143373888205,0.25,1.0,0.9200653677038273,0,0,0,,12609.0,0,,,9.0,0,0,,0.6,0.42882173830615955,9,0.2,0.4358974358974359,0.7433118196012168,0.4375,0.6117734677208171,0.5878377324433635,0.7043849992033161,0.653125,0.5086022473308748,fragile_but_plausible
strongest,148,12,10915,10919,10927,4,4,1774.36,1793.71,1784.0349999999999,19.350000000000136,2.4678283133216015,0.7450252487535836,0.7450252487535836,0.6685738632973804,0.6685738632973804,2,2,1.0,1.0,0.0,0.0,0.5932816537467668,1.0037110504310678,1.464117262890534,0.0,0.4076497806622223,0,1,-1,0.8062015503875943,0,1,0.75,0.5833333333333333,0.5833333333333333,0.7749517903376864,0.7621879414222551,0.7258203402584431,0.7749517903376864,0.7494465192103481,0.7749517903376864,0.771216032690344,0.25,1.0,1.0,0,0,0,,10927.0,1,10927.0,,8.0,1,1,8.0,0.2,0.31488385446921147,8,0.2,0.4444444444444444,0.6984945551304613,0.41666666666666663,0.5915680832270598,0.570350224545042,0.6848735982363118,0.6458333333333333,0.48490858456031516,fragile_but_plausible
strongest,162,8,11880,11885,11906,4,5,1915.375,1936.775,1926.075,21.40000000000009,2.1532910172643405,0.7413890567411956,0.7413890567411956,0.629065761453734,0.629065761453734,2,2,1.0,1.0,0.0,0.0,0.6135514018691614,0.8321362949895319,1.3211547222748088,0.0,0.5955650420706348,2,0,1,0.549221183800624,0,1,0.625,0.375,0.375,0.769535610916595,0.7567067788300182,0.7240187215185208,0.769535610916595,0.7314440450166972,0.769535610916595,0.6957692243864082,0.25,1.0,1.0,4,3,8,2.0,11888.0,1,11888.0,11892.0,3.0,1,1,21.0,0.8,0.6045298497685399,21,0.25,0.14743589743589744,0.7410175033200654,0.875,0.8120171963428369,0.7329772226547784,1.0,0.7636051589028511,0.7078710436624691,durable_plausible
strongest,227,8,17412,17417,17450,7,5,3915.525,4030.24,3972.8824999999997,114.71499999999969,2.2450680617072334,0.7380335832353031,0.7380335832353031,0.5824194270488636,0.5824194270488636,2,2,0.875,1.0,0.0,0.0,0.7495096543608094,0.5623678747605526,1.6827001869466809,0.0,0.48799961717481327,1,0,1,0.8786703279141042,0,1,0.25,0.625,0.25,0.7435822157589568,0.7552237105244559,0.72270609510863,0.7435822157589568,0.7189258028174712,0.7435822157589568,0.6387694028211838,0.25,0.875,1.0,3,3,6,2.0,17419.0,1,17419.0,,2.0,1,0,,0.2,0.41603127090114167,33,0.3,0.21052631578947367,0.7413330650563013,0.8333333333333333,0.7748946697728473,0.6898523880696177,0.9948237128306797,0.746,0.6605255035864109,durable_plausible
strongest,204,12,15347,15351,15357,7,4,2318.595,2339.785,2329.1899999999996,21.190000000000055,2.249938499847624,0.7364923159118113,0.7364923159118113,0.6136926590161113,0.6136926590161113,3,2,1.0,1.0,0.0,0.0,0.4134025483718828,1.3198081903306054,0.9301303095170188,1.0,0.42479178363537445,0,0,0,0.8475696083057898,0,1,0.6666666666666667,0.75,0.6666666666666667,0.7544907067063376,0.7528083132156429,0.7199071356494686,0.7544907067063376,0.7268817254073194,0.7544907067063376,0.688977729306374,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.0,0.42479178363537445,6,0.4,0.7999999999999999,0.44039644233699543,0.125,0.3138491105842489,0.325235482066204,0.37280059381373887,0.44729126573364564,0.2076120673200998,unclassified
strongest,26,12,2326,2330,2342,4,4,1068.129,1076.977,1072.5529999999999,8.848000000000184,2.328703927117604,0.7363451724935843,0.7363451724935843,0.6343160862075894,0.6343160862075894,3,2,0.9166666666666666,1.0,0.0,0.0,0.34290235081374804,1.5301858761597706,0.7985180509578333,0.0,0.49987842186626535,0,0,0,0.9524562989752895,0,1,0.75,0.16666666666666663,0.16666666666666663,0.728590200070161,0.7557275627785568,0.7213047602419553,0.728590200070161,0.7476820929468455,0.728590200070161,0.7843458186932032,0.25,0.9166666666666666,1.0,4,3,8,2.0,2332.0,-1,,2332.0,2.0,-1,-1,12.0,0.4,0.33352458662924234,12,0.3,0.25,0.6752492447850762,0.8333333333333333,0.7504789778629357,0.67240409642292,0.9741413104288025,0.7422767456541031,0.6400027621990165,durable_plausible
strongest,181,12,13189,13197,13199,4,8,1864.98,1886.43,1875.705,21.450000000000045,2.1625566387005017,0.7355712534628935,0.7355712534628935,0.6083630985393645,0.6083630985393645,2,3,0.9166666666666666,1.0,0.0,0.0,0.657575757575757,0.7405118187065366,1.422044819993965,0.0,0.5516585434767273,0,0,0,0.8585858585858568,0,1,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.7150481134132464,0.7551902335368359,0.7223750126087254,0.7150481134132464,0.74129284141224,0.7150481134132464,0.7513337147700773,0.25,0.9166666666666666,1.0,0,0,0,,13199.0,1,13199.0,,2.0,1,1,2.0,0.2,0.5516585434767273,2,0.5,0.7666666666666666,0.5261326869295837,0.125,0.3219498383990626,0.3092140745599388,0.3749646808150519,0.42766176280489687,0.21045054834296276,unclassified
strongest,149,8,11109,11112,11123,7,3,1747.6,1770.475,1759.0375,22.875,2.5404000925434356,0.7271450678427429,0.7271450678427429,0.6389583383244836,0.6389583383244836,3,3,0.75,1.0,0.0,0.0,0.35344262295082124,1.6425144204903748,0.897885672053061,0.0,0.35995227089491705,1,0,1,0.9001092896174796,0,1,0.75,0.5,0.5,0.746365272406155,0.756952026747303,0.7091428542339278,0.746365272406155,0.7098595746270171,0.746365272406155,0.7601555653498148,0.5,0.75,1.0,1,1,2,2.0,11118.0,-1,,11118.0,6.0,-1,0,,0.4,0.2872120827734507,11,0.16666666666666669,0.2380952380952381,0.7678717770749803,0.7291666666666666,0.7662238966496975,0.7191215321880635,0.9785919968166156,0.7498671689949092,0.682223579064857,durable_plausible
strongest,5,12,360,363,365,4,3,1230.606,1241.86,1236.233,11.253999999999905,2.132493646883549,0.7269413198779302,0.7269413198779302,0.6271899101171763,0.6271899101171763,3,5,0.9166666666666666,1.0,0.0,0.0,0.4892482672827556,1.0891748251542883,1.043318821729261,0.0,0.4626161946913152,0,0,0,0.899887447426083,0,1,0.5833333333333333,0.75,0.5833333333333333,0.7534940470648757,0.7486210006037655,0.7044819517183175,0.7534940470648757,0.7253663148345806,0.7534940470648757,0.7206256695287366,0.5,0.9166666666666666,1.0,0,0,0,,365.0,-1,,365.0,2.0,-1,-1,2.0,0.2,0.32531263729493376,2,0.4666666666666667,0.7000000000000001,0.5911846756827338,0.125,0.3582128355873501,0.3389146160507692,0.40523724389144644,0.45921066531178845,0.23675642746728498,unclassified
strongest,231,8,17446,17450,17455,4,4,3964.53,4019.575,3992.0525,55.04499999999962,1.8974910049820886,0.72514708238599,0.72514708238599,0.6062907013608072,0.6062907013608072,3,2,1.0,0.989412284336934,0.21500000000014552,0.007411400964146207,0.5528204196566454,0.8485192313131804,1.048971773668908,0.0,0.30566063170587865,0,1,-1,0.9743543161655607,0,1,0.625,0.625,0.625,0.7113482589176199,0.7463231473216548,0.7095669995949708,0.7113482589176199,0.7331267461012116,0.7113482589176199,0.753853436672807,0.25,1.0,0.989412284336934,1,1,2,2.0,17453.0,1,17453.0,,3.0,1,1,5.0,0.2,0.2008612661119581,5,0.25,0.39814814814814814,0.5168251932657862,0.4791666666666667,0.5672850020201503,0.5274954836333736,0.7899475005749651,0.6144828437242269,0.4464820509979205,fragile_but_plausible
