row_idx,timestamp,structural_selected_id,fill_rep_id,structural_selected_fill_pct,fill_rep_fill_pct,structural_selected_remaining_width,fill_rep_remaining_width,structural_selected_remaining_frac,fill_rep_remaining_frac
17799,2026-01-30 06:00:00+00:00,2895,2894,0.0,0.5579944289693585,85.14000000000033,19.83500000000004,1.0,0.44200557103064153
17940,2026-03-04 18:00:00+00:00,2921,2920,0.0,0.5955187530443374,9.695000000000618,20.75999999999931,1.0,0.40448124695566257
17954,2026-03-09 01:00:00+00:00,2924,2920,0.0,0.018119824646863993,36.659999999999854,50.39499999999953,1.0,0.981880175353136
