timestamp,ifvg_side,ifvg_detect_flag,ifvg_detect_idx,ifvg_detect_ts,ifvg_event_id,ifvg_direction,ifvg_source_fvg_event_id,ifvg_source_fvg_detect_idx,ifvg_source_fvg_direction,ifvg_low,ifvg_high,ifvg_mid,ifvg_width,ifvg_width_atr,ifvg_source_age_bars,ifvg_source_width_atr,ifvg_source_fill_pct_at_inversion,ifvg_inversion_body_atr,ifvg_inversion_range_atr,ifvg_inversion_body_frac,ifvg_inversion_close_location,ifvg_inversion_conviction_location,ifvg_cross_distance_atr,ifvg_inversion_score,ifvg_active,ifvg_active_id,ifvg_active_low,ifvg_active_high,ifvg_active_mid,ifvg_active_width,ifvg_active_width_atr,ifvg_active_age,ifvg_active_state,ifvg_active_since_idx,ifvg_active_test_count,ifvg_active_hold_count,ifvg_first_retest_flag,ifvg_retest_depth_frac,ifvg_distance_to_mid_atr,ifvg_distance_to_near_edge_atr,ifvg_distance_to_far_edge_atr,ifvg_active_count,ifvg_zone_fully_reclaimed,ifvg_first_retest_idx,ifvg_fully_reclaimed_idx,ifvg_expiry_idx,ifvg_terminal_state,ifvg_break,ifvg_candidate,ifvg_retest
2026-02-04 14:00:00+00:00,bear,1,17819.0,2026-02-04 14:00:00,767,-1,2899,17816.0,1,4964.27,5035.69,4999.98,71.41999999999916,0.524624295885771,3.0,0.4982845262873733,0.30677681321758765,1.1487083084656664,1.544416944973182,0.7437812128418555,0.232461355529132,0.7675386444708681,0.487859459692724,0.5230960914416516,1,767,4964.27,5035.69,4999.98,71.41999999999916,0.524624295885771,0.0,1,17819.0,0,0,0,0.0,0.7501716076356062,0.487859459692724,1.0124837555784951,1,0,17820.0,17834.0,,5,1,1,0
2026-02-16 02:00:00+00:00,bear,1,17864.0,2026-02-16 02:00:00,768,-1,2905,17862.0,1,4999.585,5015.485,5007.535,15.899999999999636,0.25143395833121834,2.0,0.24591565558035114,0.9518867924528085,0.604232172819865,1.03949756294987,0.5812732942876598,0.38601962424888,0.61398037575112,0.13939561903708425,0.2501078301862998,1,768,4999.585,5015.485,5007.535,15.899999999999636,0.25143395833121834,0.0,1,17864.0,0,0,0,0.0,0.2651125982026934,0.13939561903708425,0.3908295773683026,1,0,17865.0,17889.0,,5,1,1,0
2026-02-25 02:00:00+00:00,bull,1,17906.0,2026-02-25 02:00:00,769,1,2913,17900.0,-1,5191.95,5201.02,5196.485000000001,9.070000000000618,0.18165650039818934,6.0,0.1847341977386466,0.0,0.5012077092022578,0.8842485658852752,0.5668176670441847,0.796602491506237,0.796602491506237,0.013318806258520515,0.3263409874625351,1,769,5191.95,5201.02,5196.485000000001,9.070000000000618,0.18165650039818934,0.0,1,17906.0,0,0,0,0.0,0.10414705645760608,0.013318806258520515,0.19497530665670987,30,0,17907.0,17908.0,,5,1,1,0
2026-03-03 10:00:00+00:00,bear,1,17932.0,2026-03-03 10:00:00,770,-1,2914,17921.0,1,5199.465,5213.94,5206.702499999999,14.474999999999454,0.20097255474213904,11.0,0.32448380660645515,0.0,1.6417270974428397,2.965230294734383,0.553659221800815,0.3859156248536788,0.6140843751463212,0.5910467464851898,0.6624656778442316,1,770,5199.465,5213.94,5206.702499999999,14.474999999999454,0.20097255474213904,0.0,1,17932.0,0,0,0,0.0,0.691533023856253,0.5910467464851898,0.7920193012273289,1,0,17938.0,17963.0,,5,1,1,0
2026-03-10 13:00:00+00:00,bull,1,17963.0,2026-03-10 13:00:00,771,1,2920,17933.0,-1,5175.7,5227.025,5201.362499999999,51.32499999999982,0.8490913487911992,30.0,0.6440080754802457,0.5955187530443374,0.6702569117637766,0.8814337469770099,0.7604166666666764,0.7935435435435425,0.7935435435435425,0.009181601531015379,0.4712862893143618,1,771,5175.7,5227.025,5201.362499999999,51.32499999999982,0.8490913487911992,0.0,1,17963.0,0,0,0,0.0,0.43372727592662247,0.009181601531015379,0.8582729503222145,30,0,17964.0,17968.0,,5,1,1,0
