confirm_idx,breach_idx,side_label,source_cluster_id_raw,family,level,strength,age_bars,origin_idx,active_start_idx,sweep_class,tradeable,selectivity_class,micro_interaction,standard_liquidity,displacement_confirmed,quality,pre_breach_distance_atr,followed_by_displacement,followed_by_bos,followed_by_choch,followthrough_available,penetration_atr,active_source_count,nearest_source_distance_atr_signed,nearest_source_distance_atr_abs,session_source_type,session_source_scope,breach_session_phase,historical_max_distance_atr,source_level_key,source_instance_key,family_group
16,16,below,16202.0,support,1232.849,0.55,4.0,13,12,3,0,standard_liquidity_sweep,0,1,0,0.6875000000000001,1.1909269670661053,0,0,0,1,0.16923684581615098,6.0,0.26641931365998384,0.26641931365998384,,,Overlap,1.1909269670661053,support|below|1232.849,support|below|1232.849|12,s_r
17,16,above,16102.0,previous_week_high,1246.345,0.65,3.0,12,13,4,0,micro_interaction_sweep,1,0,0,0.5060280716597937,0.14291123604794703,0,0,0,1,0.16923684581615098,6.0,0.6161430265191529,0.6161430265191529,,,Overlap,0.7364134555644454,previous_week_high|above|1246.345,previous_week_high|above|1246.345|13,prior_period
26,26,below,26201.0,support,1225.8113442936278,0.7,17.0,6,9,3,0,micro_interaction_sweep,1,0,0,0.5541898387365514,0.061606154315533374,0,0,0,1,0.3262241760101054,8.0,0.045864293649868625,0.045864293649868625,,,Asia,1.8864733542565812,support|below|1225.8113,support|below|1225.8113|9,s_r
29,27,below,27203.0,previous_day_low,1224.974,0.6,5.0,22,22,4,0,micro_interaction_sweep,1,0,0,0.5608991147058745,0.13803680918642838,0,0,0,1,0.6239268455966307,10.0,0.02556463502445034,0.02556463502445034,,,London,0.6354648486628469,previous_day_low|below|1224.974,previous_day_low|below|1224.974|22,prior_period
44,42,above,42101.0,previous_day_high,1248.954,0.6,24.0,16,18,4,0,micro_interaction_sweep,1,0,0,0.5764737703076115,0.1880184453792857,0,0,0,1,0.6647377030761151,6.0,-0.30918954160564804,0.30918954160564804,,,Dead,2.945602172816809,previous_day_high|above|1248.954,previous_day_high|above|1248.954|18,prior_period
45,44,below,44201.0,previous_day_low,1247.068,0.5,1.0,43,43,4,0,standard_liquidity_sweep,0,1,0,0.46300185960563855,0.2920580906463855,0,0,0,1,0.27616826101356456,6.0,-0.11153218455951829,0.11153218455951829,,,Asia,0.2920580906463855,previous_day_low|below|1247.068,previous_day_low|below|1247.068|43,prior_period
53,53,below,53201.0,support,1243.648,0.55,5.0,49,48,3,0,micro_interaction_sweep,1,0,0,0.47166869294855923,0.13093610914789605,0,0,0,1,0.22083839903806463,7.0,0.022457466379285813,0.022457466379285813,,,NY,1.45752409619392,support|below|1243.648,support|below|1243.648|48,s_r
59,56,below,56201.0,previous_day_low,1239.226,0.5,1.0,55,55,4,0,standard_liquidity_sweep,0,1,0,0.5153602063281345,0.2943513221368036,0,0,0,1,0.5869353966146779,8.0,-0.1590234430072664,0.1590234430072664,,,Asia,0.2943513221368036,previous_day_low|below|1239.226,previous_day_low|below|1239.226|55,prior_period
64,63,above,63102.0,resistance,1242.3539090909094,0.6,7.0,60,56,4,0,standard_liquidity_sweep,0,1,0,0.5140915048933398,0.8029097836438872,0,0,0,1,0.3379938174260907,9.0,-0.012332572731397614,0.012332572731397614,,,London,0.8029097836438872,resistance|above|1242.3539,resistance|above|1242.3539|56,s_r
68,66,above,66102.0,previous_day_high,1242.563,0.55,5.0,61,61,4,0,micro_interaction_sweep,1,0,0,0.4210969189934055,0.19111397450056694,0,0,0,1,0.19440896415018044,9.0,0.015767902626691203,0.015767902626691203,,,Dead,0.838328424246491,previous_day_high|above|1242.563,previous_day_high|above|1242.563|61,prior_period
74,72,above,72101.0,equal_high,1255.085,0.55,18.0,7,54,4,0,standard_liquidity_sweep,0,1,0,0.5951246241735247,0.36988723908517307,0,0,0,1,1.138455355104925,7.0,-0.1454231293017259,0.1454231293017259,,,Dead,2.959473812893563,equal_high|above|1255.085,equal_high|above|1255.085|54,eqh_eql
89,89,below,89201.0,support,1234.125,0.6000000000000001,31.0,12,58,3,0,displacement_confirmed_sweep,0,1,1,0.5833553448465686,0.41935510131599946,1,0,0,1,0.46649360641942955,10.0,0.0893102286798265,0.0893102286798265,,,Dead,3.895185669199942,support|below|1234.125,support|below|1234.125|58,s_r
90,89,below,89202.0,previous_day_low,1235.422,0.55,7.0,80,82,4,0,displacement_confirmed_sweep,0,1,1,0.5946797576412312,0.1627968152750136,1,0,0,1,0.46649360641942955,10.0,0.0893102286798265,0.0893102286798265,,,Dead,1.187628244662548,previous_day_low|below|1235.422,previous_day_low|below|1235.422|82,prior_period
95,93,above,93101.0,previous_week_high,1261.134,0.6000000000000001,20.0,72,73,4,0,standard_liquidity_sweep,0,1,0,0.5783877912724333,0.33336222750888644,0,0,0,1,0.6838779127243331,7.0,-0.5131442545131492,0.5131442545131492,,,Overlap,5.143184275470648,previous_week_high|above|1261.134,previous_week_high|above|1261.134|73,prior_period
99,98,above,98101.0,previous_day_high,1265.484,0.6,3.0,93,95,4,1,tradeable_sweep_candidate,0,1,0,0.6909097992539234,0.987273475227625,0,0,0,1,1.138479808956345,8.0,-0.2794377399823728,0.2794377399823728,,,London,1.081219838378111,previous_day_high|above|1265.484,previous_day_high|above|1265.484|95,prior_period
102,101,above,101101.0,previous_day_high,1272.569,0.6,2.0,98,99,4,0,standard_liquidity_sweep,0,1,0,0.6168851625706359,0.5522694110976749,0,0,0,1,0.8688516257063577,7.0,-0.02171752023984047,0.02171752023984047,,,Dead,1.2185000683282954,previous_day_high|above|1272.569,previous_day_high|above|1272.569|99,prior_period
105,104,below,104201.0,session_low,1259.459,0.45,5.0,99,99,4,0,standard_liquidity_sweep,0,1,0,0.5152494854160676,1.1610914658249554,0,0,0,1,0.33365863221651565,8.0,-0.06510057119197313,0.06510057119197313,prev_london_low,completed_previous_session_only,London,1.9989167587418935,session_low|below|1259.459,session_low|below|1259.459|99,session
112,110,below,110201.0,previous_day_low,1251.994,0.65,3.0,106,107,4,0,standard_liquidity_sweep,0,1,0,0.56986720840726,0.3419474112991869,0,0,0,1,0.5986720840726002,9.0,-0.17160452131578788,0.17160452131578788,,,London,1.0637174707378172,previous_day_low|below|1251.994,previous_day_low|below|1251.994|107,prior_period
129,128,above,128101.0,session_high,1246.518,0.5,3.0,125,125,4,0,displacement_confirmed_sweep,0,1,1,0.6439328899182603,0.15034661746531883,1,0,0,1,1.1393795854218527,10.0,-0.6273781801072051,0.6273781801072051,prev_asia_high,completed_previous_session_only,London,0.5737776454093482,session_high|above|1246.518,session_high|above|1246.518|125,session
130,129,below,129203.0,session_low,1242.231,0.45,4.0,125,125,4,0,displacement_confirmed_sweep,0,1,1,0.5098076864926934,1.209284337207934,0,0,1,1,0.4495192162317334,9.0,0.1945159345683712,0.1945159345683712,prev_ny_low,completed_previous_session_only,Overlap,1.209284337207934,session_low|below|1242.231,session_low|below|1242.231|125,session
146,146,above,146102.0,resistance,1261.2062424242426,0.55,10.0,144,136,3,0,standard_liquidity_sweep,0,1,0,0.6977419255734856,0.6462042514224284,0,0,0,1,1.6858108635820572,10.0,0.04309834369934082,0.04309834369934082,,,London,1.404587167946627,resistance|above|1261.2062,resistance|above|1261.2062|136,s_r
152,152,above,152101.0,resistance,1260.7993584905662,0.55,16.0,149,136,3,0,standard_liquidity_sweep,0,1,0,0.67837768402926,0.2052562830977371,0,0,0,1,0.5337768402926005,9.0,0.733340644607247,0.733340644607247,,,London,1.3501387349754506,resistance|above|1260.7994,resistance|above|1260.7994|136,s_r
153,152,below,152201.0,session_low,1256.348,0.5,5.0,147,147,4,0,standard_liquidity_sweep,0,1,0,0.5299695467329963,0.48516079211092256,0,0,0,1,0.5337768402926005,9.0,-0.09193129784954833,0.09193129784954833,prev_ny_low,completed_previous_session_only,London,0.48516079211092256,session_low|below|1256.348,session_low|below|1256.348|147,session
159,158,above,158102.0,resistance,1266.459255464236,0.65,22.0,152,136,4,0,standard_liquidity_sweep,0,1,0,0.602337642103831,1.0757308481235495,0,0,0,1,0.521498828740437,9.0,0.8269199531503211,0.8269199531503211,,,London,2.1075353670078263,resistance|above|1266.4593,resistance|above|1266.4593|136,s_r
160,160,above,160101.0,previous_day_high,1266.691,0.5,4.0,156,156,3,0,standard_liquidity_sweep,0,1,0,0.4464482059094799,0.276007074225621,0,0,0,1,0.2098705147736997,9.0,0.029068359914275477,0.029068359914275477,,,NY,1.1779778933256895,previous_day_high|above|1266.691,previous_day_high|above|1266.691|156,prior_period
166,164,above,164102.0,previous_week_high,1274.293,0.55,2.0,162,162,4,0,micro_interaction_sweep,1,0,0,0.5503567120905423,0.20271250129948773,1,0,0,1,0.5702337875720885,8.0,0.10586886328465929,0.10586886328465929,,,London,0.23268949635074535,previous_week_high|above|1274.293,previous_week_high|above|1274.293|162,prior_period
173,171,above,171102.0,previous_day_high,1287.355,0.6,3.0,167,168,4,0,standard_liquidity_sweep,0,1,0,0.5960729780644175,0.8247099514190521,0,0,0,1,0.9023964473108415,7.0,-0.20095383070368256,0.20095383070368256,,,Overlap,0.8247099514190521,previous_day_high|above|1287.355,previous_day_high|above|1287.355|168,prior_period
178,177,above,177102.0,session_high,1292.27,0.5,4.0,173,173,4,0,standard_liquidity_sweep,0,1,0,0.572544487020189,0.3200610195963416,0,0,0,1,0.39597366776624116,7.0,-0.04784419515141821,0.04784419515141821,prev_london_high,completed_previous_session_only,Overlap,0.9671396755757674,session_high|above|1292.27,session_high|above|1292.27|173,session
196,196,above,196101.0,resistance,1328.7350000000001,0.628270748481798,3.0,194,193,3,0,micro_interaction_sweep,1,0,0,0.585935131950821,0.03999790184178066,0,0,0,1,0.2522209086837045,7.0,0.8967072767732013,0.8967072767732013,,,Dead,0.33265901705316464,resistance|above|1328.735,resistance|above|1328.735|193,s_r
197,196,above,196102.0,resistance,1329.761,0.7000000000000001,5.0,191,191,4,0,micro_interaction_sweep,1,0,0,0.501329006790365,0.2184233248402907,0,0,0,1,0.2522209086837045,7.0,0.8967072767732013,0.8967072767732013,,,Dead,0.498262195848152,resistance|above|1329.761,resistance|above|1329.761|191,s_r
199,198,below,198202.0,session_low,1317.615,0.45,7.0,191,191,4,0,standard_liquidity_sweep,0,1,0,0.5988513634385566,0.15501991152688413,0,0,0,1,0.8165013032795364,9.0,0.494070283727607,0.494070283727607,prev_ny_low,completed_previous_session_only,Asia,1.8938137002476565,session_low|below|1317.615,session_low|below|1317.615|191,session
200,197,below,197202.0,previous_day_low,1321.623,0.55,3.0,194,194,4,0,standard_liquidity_sweep,0,1,0,0.561374732277081,0.272810814628017,0,0,0,1,0.8860577930634665,8.0,0.13893201614426454,0.13893201614426454,,,Asia,1.196806784674414,previous_day_low|below|1321.623,previous_day_low|below|1321.623|194,prior_period
209,207,below,207201.0,previous_day_low,1312.406,0.55,7.0,198,200,4,0,standard_liquidity_sweep,0,1,0,0.5466397391511171,1.2145627296486907,0,0,0,1,0.5747307248445033,10.0,-0.39819281346583446,0.39819281346583446,,,NY,1.7257980759086378,previous_day_low|below|1312.406,previous_day_low|below|1312.406|200,prior_period
212,211,below,211202.0,support,1309.297894560637,0.7,23.0,208,188,4,0,standard_liquidity_sweep,0,1,0,0.48651588579137506,0.6553393529402578,0,0,0,1,0.22181311857047536,9.0,0.2843136790810547,0.2843136790810547,,,London,3.340190947949218,support|below|1309.2979,support|below|1309.2979|188,s_r
214,213,above,213102.0,session_high,1320.475,0.45,5.0,208,208,4,0,standard_liquidity_sweep,0,1,0,0.5503466818333717,0.48243224029575094,0,0,0,1,0.2771329864062968,10.0,0.017063918664398152,0.017063918664398152,prev_ny_high,completed_previous_session_only,NY,1.3207857182427611,session_high|above|1320.475,session_high|above|1320.475|208,session
219,218,above,218101.0,previous_day_high,1325.005,0.65,4.0,213,214,4,0,standard_liquidity_sweep,0,1,0,0.507314323172064,0.26840134560762674,0,0,0,1,0.2974524745968266,9.0,-0.0632353410931974,0.0632353410931974,,,Overlap,1.0598968505867412,previous_day_high|above|1325.005,previous_day_high|above|1325.005|214,prior_period
235,235,below,235201.0,session_low,1331.875,0.45,5.0,230,230,3,1,tradeable_sweep_candidate,0,1,0,0.6178190717018252,1.2464536917045408,0,0,0,1,0.3006038100811938,7.0,0.18262289187215536,0.18262289187215536,prev_london_low,completed_previous_session_only,London,1.9019672794810591,session_low|below|1331.875,session_low|below|1331.875|230,session
236,236,below,236201.0,support,1328.4904999999999,0.5521668163034317,13.0,236,223,3,0,standard_liquidity_sweep,0,1,0,0.684161545858866,0.71962304612176,0,0,0,1,0.9011863391405455,8.0,0.07288477765884036,0.07288477765884036,,,Overlap,2.483730339345843,support|below|1328.4905,support|below|1328.4905|223,s_r
241,240,above,240101.0,previous_week_high,1332.042,0.55,19.0,221,221,4,0,standard_liquidity_sweep,0,1,0,0.48147153757110867,0.6289116567834042,0,0,0,1,0.1799843875310563,9.0,-0.15502531225757735,0.15502531225757735,,,Asia,0.9899113306387545,previous_week_high|above|1332.042,previous_week_high|above|1332.042|221,prior_period
249,248,below,248203.0,previous_day_low,1323.738,0.5,3.0,245,245,4,0,displacement_confirmed_sweep,0,1,1,0.5894897818017633,0.5127838577165932,1,0,1,1,0.7198978180176319,7.0,-0.08279307196940226,0.08279307196940226,,,Overlap,1.0734097796218678,previous_day_low|below|1323.738,previous_day_low|below|1323.738|245,prior_period
250,247,below,247203.0,session_low,1329.201,0.45,5.0,242,242,4,0,micro_interaction_sweep,1,0,0,0.5554862743830691,0.1545696627189567,1,0,1,1,0.514948205168019,8.0,-0.01648233828373682,0.01648233828373682,prev_london_low,completed_previous_session_only,London,0.5130049351988634,session_low|below|1329.201,session_low|below|1329.201|242,session
252,252,above,252101.0,resistance,1345.2103957415206,0.65,18.0,47,234,3,0,micro_interaction_sweep,1,0,0,0.6376357885133983,0.2413401089215887,1,0,0,1,0.49845842273722435,6.0,0.3157601672912157,0.3157601672912157,,,Asia,3.8397330011143507,resistance|above|1345.2104,resistance|above|1345.2104|234,s_r
266,263,below,263202.0,session_low,1336.323,0.45,4.0,259,259,4,0,micro_interaction_sweep,1,0,0,0.42930875649990646,0.03321710034075098,0,0,0,1,0.34827189124976615,10.0,0.21270989715465619,0.21270989715465619,prev_asia_low,completed_previous_session_only,Asia,0.48093793926242034,session_low|below|1336.323,session_low|below|1336.323|259,session
278,277,below,277202.0,equal_low,1331.9700845298355,0.75,18.0,47,259,4,1,tradeable_sweep_candidate,0,1,0,0.6396629196178568,2.698740226634889,0,0,0,1,0.413075766363014,6.0,0.18990843521977085,0.18990843521977085,,,London,2.981532011864957,equal_low|below|1331.9701,equal_low|below|1331.9701|259,eqh_eql
286,285,above,285101.0,previous_day_high,1341.479,0.55,4.0,281,281,4,1,tradeable_sweep_candidate,0,1,0,0.5409441025360909,0.6751449734487991,0,0,0,1,0.4360775523127561,7.0,-0.3425391348728449,0.3425391348728449,,,London,1.3551886044061645,previous_day_high|above|1341.479,previous_day_high|above|1341.479|281,prior_period
313,312,above,312101.0,previous_day_high,1387.975,0.6,2.0,309,310,4,1,tradeable_sweep_candidate,0,1,0,0.5948480265527982,0.7494798034716976,0,0,0,1,0.5308444664033,7.0,-0.19591912179696722,0.19591912179696722,,,NY,1.094782341897609,previous_day_high|above|1387.975,previous_day_high|above|1387.975|310,prior_period
316,316,below,316201.0,support,1379.327,0.55,3.0,314,313,3,0,standard_liquidity_sweep,0,1,0,0.6334342275795373,0.1441101700799558,0,0,0,1,0.5348053806859432,8.0,0.26637117786863956,0.26637117786863956,,,London,0.6313742389739135,support|below|1379.327,support|below|1379.327|313,s_r
323,322,below,322201.0,previous_day_low,1357.566,0.6,2.0,319,320,4,0,standard_liquidity_sweep,0,1,0,0.6061031134484104,0.6003265154889528,0,0,0,1,0.844364467817436,10.0,-0.12806461229839675,0.12806461229839675,,,London,0.6003265154889528,previous_day_low|below|1357.566,previous_day_low|below|1357.566|320,prior_period
331,330,below,330202.0,previous_week_low,1329.205,0.55,16.0,314,314,4,0,micro_interaction_sweep,1,0,0,0.5657060701979316,0.1716675316603684,0,0,0,1,0.48461920424921295,8.0,0.03580751361120088,0.03580751361120088,,,NY,7.179220215768863,previous_week_low|below|1329.205,previous_week_low|below|1329.205|314,prior_period
334,334,below,334201.0,previous_day_low,1325.301,0.65,3.0,330,331,3,1,tradeable_sweep_candidate,0,1,0,0.6769907454682983,0.010462788130956977,0,0,0,1,0.5862064133579284,6.0,0.28682464382114714,0.28682464382114714,,,London,0.8183229947414228,previous_day_low|below|1325.301,previous_day_low|below|1325.301|331,prior_period
342,339,above,339101.0,previous_day_high,1334.565,0.55,5.0,334,334,4,0,displacement_confirmed_sweep,0,1,1,0.5541826360541469,0.5189636441057315,1,1,0,1,0.8918263605414694,9.0,-0.8150648875044642,0.8150648875044642,,,Asia,0.8649497386492143,previous_day_high|above|1334.565,previous_day_high|above|1334.565|334,prior_period
353,353,below,353202.0,session_low,1310.794,0.45,5.0,348,348,3,1,tradeable_sweep_candidate,0,1,0,0.6518221132966195,0.5652493182614186,0,0,0,1,0.2829040125382403,8.0,0.5109336307707167,0.5109336307707167,prev_london_low,completed_previous_session_only,London,0.5652493182614186,session_low|below|1310.794,session_low|below|1310.794|348,session
354,353,below,353203.0,support,1307.128,0.65,4.0,349,349,4,0,displacement_confirmed_sweep,0,1,1,0.4973282716819628,1.1331320260571212,1,0,0,1,0.2829040125382403,8.0,0.5109336307707167,0.5109336307707167,,,London,1.1331320260571212,support|below|1307.128,support|below|1307.128|349,s_r
361,359,below,359201.0,previous_day_low,1304.401,0.6,5.0,353,354,4,1,tradeable_sweep_candidate,0,1,1,0.6725954896481764,1.659197268620715,1,0,0,1,0.6259548964817634,8.0,-0.3061881877426967,0.3061881877426967,,,London,1.659197268620715,previous_day_low|below|1304.401,previous_day_low|below|1304.401|354,prior_period
372,371,below,371203.0,equal_low,1289.05,0.8544970760910462,10.0,69,361,4,0,standard_liquidity_sweep,0,1,0,0.5623771669401041,1.061956937987955,0,0,0,1,0.32813224479335634,8.0,0.1928061555657955,0.1928061555657955,,,London,2.2369962070698257,equal_low|below|1289.05,equal_low|below|1289.05|361,eqh_eql
377,376,below,376203.0,session_low,1293.315,0.45,5.0,371,371,4,0,standard_liquidity_sweep,0,1,0,0.5257354785712058,0.47400105277919224,0,0,0,1,0.20889176728876652,8.0,0.02875817068574552,0.02875817068574552,prev_asia_low,completed_previous_session_only,Asia,0.47400105277919224,session_low|below|1293.315,session_low|below|1293.315|371,session
396,395,below,395201.0,previous_week_low,1285.564,0.55,19.0,376,376,4,0,standard_liquidity_sweep,0,1,0,0.47405208454253633,1.370937103120651,0,0,0,1,0.1547812232207957,8.0,-0.05733338708547581,0.05733338708547581,,,Asia,1.370937103120651,previous_week_low|below|1285.564,previous_week_low|below|1285.564|376,prior_period
422,421,below,421202.0,session_low,1307.361,0.45,5.0,416,416,4,0,displacement_confirmed_sweep,0,1,1,0.6338522550628427,0.27378330654148886,0,1,0,1,1.1192821775935295,9.0,-0.0978941706402587,0.0978941706402587,prev_london_low,completed_previous_session_only,London,1.0644357739219117,session_low|below|1307.361,session_low|below|1307.361|416,session
439,436,above,436102.0,previous_day_high,1323.841,0.65,3.0,433,433,4,0,displacement_confirmed_sweep,0,1,1,0.6007253378514376,1.0392705285743375,1,0,1,1,0.7245399980288088,7.0,0.2420729094433596,0.2420729094433596,,,NY,1.1983698062328045,previous_day_high|above|1323.841,previous_day_high|above|1323.841|433,prior_period
441,440,above,440103.0,session_high,1328.157,0.45,3.0,437,437,4,0,displacement_confirmed_sweep,0,1,1,0.5313062641806279,0.9143553281103716,1,0,1,1,0.33099919335132855,9.0,-0.024006185492795633,0.024006185492795633,prev_ny_high,completed_previous_session_only,London,0.9143553281103716,session_high|above|1328.157,session_high|above|1328.157|437,session
446,446,below,446203.0,support,1295.2600000000002,0.6000000000000001,35.0,438,411,3,1,tradeable_sweep_candidate,0,1,0,0.75,1.1955021183634298,0,0,0,1,1.6645234078212474,6.0,-0.00444117508183442,0.00444117508183442,,,London,5.758252266215376,support|below|1295.26,support|below|1295.26|411,s_r
453,452,below,452201.0,session_low,1300.659,0.45,3.0,449,449,4,0,standard_liquidity_sweep,0,1,0,0.488387889886602,0.4254836543780786,0,0,0,1,0.39596972471650493,9.0,-0.11365080161466538,0.11365080161466538,prev_ny_low,completed_previous_session_only,London,0.4254836543780786,session_low|below|1300.659,session_low|below|1300.659|449,session
459,459,below,459201.0,previous_week_low,1295.26,0.55,21.0,438,438,3,0,standard_liquidity_sweep,0,1,0,0.522495341846931,0.5623724835234525,0,0,0,1,0.3687383546173276,9.0,0.025722412919563047,0.025722412919563047,,,Overlap,5.758252266215415,previous_week_low|below|1295.26,previous_week_low|below|1295.26|438,prior_period
472,472,below,472203.0,support,1280.9024076203243,0.6174390230497488,83.0,472,389,3,0,standard_liquidity_sweep,0,1,0,0.5975141969848812,0.1338140818475496,0,0,0,1,0.5377473605131246,9.0,0.16674940580683506,0.16674940580683506,,,Overlap,8.248227234069667,support|below|1280.9024,support|below|1280.9024|389,s_r
483,482,below,482203.0,session_low,1282.237,0.5,5.0,477,477,4,1,tradeable_sweep_candidate,0,1,1,0.6945739989385473,0.6268884040747489,0,0,1,1,0.9374066560521398,7.0,0.32625111864252554,0.32625111864252554,prev_ny_low,completed_previous_session_only,Asia,0.696072473040688,session_low|below|1282.237,session_low|below|1282.237|477,session
484,483,above,483104.0,resistance,1293.9510929210664,0.5670361550441927,23.0,4550,460,4,0,standard_liquidity_sweep,0,1,0,0.4942331310242207,2.742511503349192,0,0,0,1,1.2290370412079419,7.0,-0.08411155916729736,0.08411155916729736,,,London,2.742511503349192,resistance|above|1293.9511,resistance|above|1293.9511|460,s_r
497,496,below,496201.0,session_low,1297.029,0.45,6.0,490,490,4,1,tradeable_sweep_candidate,0,1,1,0.5876098472956909,0.691502661756277,1,0,0,1,0.8428175410530756,7.0,-0.5203294586847967,0.5203294586847967,prev_london_low,completed_previous_session_only,London,1.3089124462636137,session_low|below|1297.029,session_low|below|1297.029|490,session
502,501,below,501201.0,previous_day_low,1291.951,0.6,4.0,496,497,4,1,tradeable_sweep_candidate,0,1,1,0.7167871273275036,0.12129104813399508,1,0,0,1,0.9893969305327995,7.0,-0.3522839637572535,0.3522839637572535,,,Asia,1.0105000526272292,previous_day_low|below|1291.951,previous_day_low|below|1291.951|497,prior_period
503,502,above,502101.0,session_high,1298.663,0.45,3.0,499,499,4,0,standard_liquidity_sweep,0,1,0,0.49825996572627657,1.510232036597008,0,0,0,1,0.4206499143156915,7.0,-0.031223825591614417,0.031223825591614417,prev_ny_high,completed_previous_session_only,London,1.510232036597008,session_high|above|1298.663,session_high|above|1298.663|499,session
513,513,below,513201.0,support,1284.3430000000003,0.65,5.0,508,508,3,1,tradeable_sweep_candidate,0,1,0,0.6645301867697953,0.32096786720861353,0,0,0,1,0.7575139550860421,7.0,0.12439174871679032,0.12439174871679032,,,Asia,1.4279089115423975,support|below|1284.343,support|below|1284.343|508,s_r
520,520,below,520201.0,session_low,1283.247,0.45,3.0,517,517,3,0,displacement_confirmed_sweep,0,1,1,0.6958333333333333,0.5104211053465691,0,0,1,1,0.58579360702583,10.0,1.7262475589971966,1.7262475589971966,prev_ny_low,completed_previous_session_only,London,0.5104211053465691,session_low|below|1283.247,session_low|below|1283.247|517,session
521,520,below,520204.0,support,1277.197,0.65,6.0,514,514,4,0,displacement_confirmed_sweep,0,1,1,0.6470202285319305,1.6132952793990285,0,0,1,1,0.58579360702583,10.0,1.7262475589971966,1.7262475589971966,,,London,1.6132952793990285,support|below|1277.197,support|below|1277.197|514,s_r
533,533,below,533201.0,session_low,1308.367,0.45,3.0,530,530,3,0,standard_liquidity_sweep,0,1,0,0.6261768402043402,0.08465782426161174,0,0,0,1,0.6823671789440052,9.0,0.041191477132018574,0.041191477132018574,prev_ny_low,completed_previous_session_only,London,0.4892371066225935,session_low|below|1308.367,session_low|below|1308.367|530,session
538,538,above,538101.0,session_high,1312.124,0.45,4.0,534,534,3,0,displacement_confirmed_sweep,0,1,1,0.5308437767939773,0.35589944985321814,1,0,1,1,0.42295655125372467,7.0,0.18012802568387118,0.18012802568387118,prev_london_high,completed_previous_session_only,Asia,0.8097790254275677,session_high|above|1312.124,session_high|above|1312.124|534,session
545,545,below,545201.0,support,1288.2975000000001,0.55,4.0,542,541,3,0,standard_liquidity_sweep,0,1,0,0.6858084046397531,0.6193082846819769,0,0,0,1,0.29069886463894806,8.0,0.07132334070651018,0.07132334070651018,,,London,0.6193082846819769,support|below|1288.2975,support|below|1288.2975|541,s_r
546,545,below,545202.0,equal_low,1286.43091350234,0.65,4.0,92,541,4,0,standard_liquidity_sweep,0,1,0,0.5028363373627853,0.9310225848239347,0,0,0,1,0.29069886463894806,8.0,0.07132334070651018,0.07132334070651018,,,London,0.9310225848239347,equal_low|below|1286.4309,equal_low|below|1286.4309|541,eqh_eql
553,552,below,552202.0,session_low,1287.636,0.5,4.0,548,548,4,0,displacement_confirmed_sweep,0,1,1,0.5050281289071769,0.3189874461420627,0,0,1,1,0.4063203222679423,10.0,0.03768547801272029,0.03768547801272029,prev_asia_low,completed_previous_session_only,Overlap,0.5342013251786369,session_low|below|1287.636,session_low|below|1287.636|548,session
556,556,above,556101.0,resistance,1289.659,0.6,3.0,555,553,3,0,standard_liquidity_sweep,0,1,0,0.5340102610084548,0.5718642743433641,0,0,0,1,0.3454423191878036,7.0,0.2000630479880212,0.2000630479880212,,,Asia,1.4408898627472184,resistance|above|1289.659,resistance|above|1289.659|553,s_r
564,562,below,562201.0,session_low,1293.925,0.45,3.0,559,559,4,0,micro_interaction_sweep,1,0,0,0.594371157250191,0.1624191110295225,1,0,0,1,0.6172020470163755,9.0,-0.48572805340801783,0.48572805340801783,prev_london_low,completed_previous_session_only,Asia,0.3580282966163372,session_low|below|1293.925,session_low|below|1293.925|559,session
568,565,below,565201.0,session_low,1294.692,0.45,4.0,561,561,4,0,displacement_confirmed_sweep,0,1,1,0.43547949841179273,0.5765939173543168,1,0,0,1,0.3532820793628151,9.0,-0.21331790360037206,0.21331790360037206,prev_ny_low,completed_previous_session_only,Overlap,0.5765939173543168,session_low|below|1294.692,session_low|below|1294.692|561,session
577,576,below,576204.0,support,1292.7827272727272,0.55,10.0,574,566,4,0,standard_liquidity_sweep,0,1,0,0.4715739574848575,2.204267298805743,0,0,0,1,0.24916346044550983,8.0,-0.07013702982154506,0.07013702982154506,,,London,2.2661757663954947,support|below|1292.7827,support|below|1292.7827|566,s_r
583,582,below,582202.0,support,1289.915265535082,0.7,19.0,122,563,4,0,standard_liquidity_sweep,0,1,0,0.5273857862219458,0.7744203661558687,0,0,0,1,0.3476311322215311,7.0,0.5190336982420269,0.5190336982420269,,,London,2.781320193776445,support|below|1289.9153,support|below|1289.9153|563,s_r
586,585,below,585201.0,session_low,1292.136,0.5,3.0,582,582,4,0,standard_liquidity_sweep,0,1,0,0.5479029646259209,0.1235212395596791,0,0,0,1,0.512362979592541,9.0,-0.1935211403158836,0.1935211403158836,prev_ny_low,completed_previous_session_only,NY,0.4546066809361786,session_low|below|1292.136,session_low|below|1292.136|582,session
590,588,above,588101.0,session_high,1298.264,0.45,6.0,582,582,4,1,tradeable_sweep_candidate,0,1,0,0.542618880834781,0.4063299957767772,0,0,0,1,0.6998247554905624,9.0,-0.5970179530316639,0.5970179530316639,prev_asia_high,completed_previous_session_only,Asia,1.3641998647540028,session_high|above|1298.264,session_high|above|1298.264|582,session
595,595,below,595202.0,previous_day_low,1290.899,0.5,2.0,593,593,3,0,standard_liquidity_sweep,0,1,0,0.6883729526140819,0.33760394485469924,0,0,0,1,0.33536026196837393,9.0,0.4274598044106248,0.4274598044106248,,,London,0.33760394485469924,previous_day_low|below|1290.899,previous_day_low|below|1290.899|593,prior_period
