timestamp,open,high,low,close,atr_14,sweep_flag,sweep_side,sweep_class,sweep_breach_idx,sweep_confirm_idx,sweep_latency_bars,sweep_event_id,sweep_source_id,sweep_source_cluster_id,sweep_primary_family,sweep_attribution_families,sweep_source_side,sweep_source_level,sweep_source_strength,sweep_quality_score,sweep_is_tradeable_candidate,sweep_invalidated_flag,sweep_research_followthrough_available,sweep_breach_flag,sweep_breach_side,sweep_breach_event_id,sweep_breach_source_id,sweep_breach_source_cluster_id,sweep_breach_source_family,sweep_breach_source_level,sweep_breach_source_strength,sweep_breach_timestamp,penetration_abs,penetration_atr,penetration_source_width_frac,breach_by_wick,breach_by_close,breach_gap_flag,sweep_q_source_strength,sweep_q_penetration,sweep_q_rejection,sweep_q_displacement_followthrough,sweep_q_regime_context,sweep_q_volume_confirmation,sweep_q_crowding,sweep_followed_by_displacement,sweep_displacement_within_bars,sweep_displacement_strength,sweep_followed_by_bos,sweep_bos_within_bars,sweep_bos_strength,sweep_followed_by_choch,sweep_choch_within_bars,sweep_choch_strength,sweep_interaction_phase_above_l1,sweep_interaction_phase_above_l2,sweep_interaction_phase_above_l3,sweep_interaction_phase_above_l4,sweep_interaction_phase_above_l5,sweep_interaction_phase_below_l1,sweep_interaction_phase_below_l2,sweep_interaction_phase_below_l3,sweep_interaction_phase_below_l4,sweep_interaction_phase_below_l5
2023-06-07 14:00:00+00:00,1969.74,1969.77,1940.875,1944.535,9.609977496935524,1.0,1.0,4.0,14688.0,14689.0,1.0,4404.0,14688101.0,14688101.0,previous_day_high,previous_day_high|session_high|swing_high,1.0,1966.75,0.6,0.641481172784847,1.0,0.0,1.0,1.0,-1.0,,14689203.0,14689203.0,previous_day_low,1954.34,0.55,2023-06-07 14:00:00+00:00,13.464999999999918,1.401147921968985,23.215517241372982,1.0,1.0,0.0,0.6,0.8490725305909013,0.6122681326477253,0.5,0.5,1.0,0.33333333333333337,1.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,3.0,0.0,0.0
2023-06-09 10:00:00+00:00,1961.9,1973.105,1956.6,1961.605,8.66496527893116,1.0,1.0,3.0,14700.0,14700.0,0.0,4406.0,14700101.0,14700101.0,session_high,session_high,1.0,1966.06,0.5,0.6785586602393152,0.0,0.0,1.0,1.0,1.0,,14700103.0,14700103.0,previous_day_high,1970.495,0.55,2023-06-09 10:00:00+00:00,2.6100000000001273,0.30121297846932354,117.41666666677467,1.0,0.0,0.0,0.5,1.0,0.9065221136621269,0.5,0.5,0.8475423750688977,0.25,0.0,,,0.0,,,1.0,3.0,1.0,3.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
2023-06-12 06:00:00+00:00,1959.11,1965.605,1957.93,1965.2,7.92244009808075,,,,,,,,,,,,,,,,,,,1.0,1.0,,14705103.0,14705103.0,previous_day_high,1960.585,0.5,2023-06-12 06:00:00+00:00,5.019999999999982,0.6336431626937895,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-12 10:00:00+00:00,1965.2,1966.98,1949.22,1952.125,8.62512294821784,1.0,1.0,4.0,14705.0,14706.0,1.0,4408.0,14705103.0,14705103.0,previous_day_high,previous_day_high,1.0,1960.585,0.5,0.6158160961671785,0.0,0.0,1.0,1.0,-1.0,,14706202.0,14706202.0,previous_day_low,1955.53,0.5,2023-06-12 10:00:00+00:00,6.309999999999945,0.731583774269994,,1.0,1.0,0.0,0.5,1.0,0.7168215813468948,0.5,0.5,0.599517798977995,0.25,1.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,3.0,0.0
2023-06-13 10:00:00+00:00,1963.19,1971.05,1948.45,1954.16,8.883890684308355,,,,,,,,,,,,,,,,,,,1.0,1.0,,14712101.0,14712101.0,resistance,1966.98,0.6,2023-06-13 10:00:00+00:00,3.43887215426048,0.3870907777303666,2.724386332717858,1.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0
2023-06-13 14:00:00+00:00,1954.12,1955.81,1941.25,1942.61,9.289327064000611,1.0,1.0,4.0,14712.0,14713.0,1.0,4412.0,14712101.0,14712101.0,resistance,previous_day_high|resistance|session_high,1.0,1966.98,0.6,0.6225146347113529,0.0,0.0,1.0,1.0,-1.0,,14713202.0,14713202.0,previous_day_low,1949.22,0.6,2023-06-13 14:00:00+00:00,7.2000000000000455,0.7750830550366303,9.35064935064963,1.0,1.0,0.0,0.6,0.7741815554607332,0.5935453888651834,0.5,0.5,0.9601165695253955,0.33333333333333337,0.0,,,1.0,1.0,1.0,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,,
2023-06-14 22:00:00+00:00,1942.71,1945.335,1932.895,1933.36,9.166683750551591,,,,,,,,,,,,,,,,,,,1.0,-1.0,,14721203.0,14721203.0,previous_day_low,1940.04,0.6,2023-06-14 22:00:00+00:00,6.805000000000064,0.7423622528256834,20.014705882357948,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,
2023-06-15 10:00:00+00:00,1935.78,1953.555,1924.64,1952.815,10.551645116604158,1.0,-1.0,4.0,14721.0,14724.0,3.0,4416.0,14721203.0,14721203.0,previous_day_low,previous_day_low|session_low|swing_low,-1.0,1940.04,0.6,0.6600695586159017,0.0,0.0,1.0,1.0,-1.0,,14724201.0,14724201.0,support,1932.2496917896128,0.55,2023-06-15 10:00:00+00:00,5.824739627307736,0.5520219418810699,1.6316234547669854,1.0,0.0,0.0,0.6,1.0,0.5711811264128417,0.5,0.5,1.0,0.41666666666666663,0.0,,,0.0,,,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,
2023-06-15 14:00:00+00:00,1952.83,1960.26,1951.38,1958.75,10.432241893989568,1.0,-1.0,4.0,14724.0,14725.0,1.0,4417.0,14724201.0,14724201.0,support,previous_day_low|support,-1.0,1932.2496917896128,0.55,0.6352014660313732,0.0,0.0,1.0,1.0,1.0,,14725103.0,14725103.0,session_high,1953.555,0.5,2023-06-15 14:00:00+00:00,6.6099999999999,0.6336126086002842,69.57894736840002,1.0,1.0,0.0,0.55,1.0,0.676010970940535,0.5,0.5,0.791659385099329,0.16666666666666663,0.0,,,0.0,,,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
2023-06-16 06:00:00+00:00,1958.05,1964.725,1957.38,1964.305,9.095496036397208,,,5.0,14725.0,,,4418.0,14725103.0,14725103.0,session_high,session_high,1.0,1953.555,0.5,,0.0,1.0,,1.0,1.0,,14729102.0,14729102.0,previous_day_high,1962.04,0.5,2023-06-16 06:00:00+00:00,2.6849999999999454,0.29520105217521414,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
