row_idx,timestamp,side,active_id,detect_idx,age_anchor_idx,active_since_idx,low,high,width,width_atr,base_quality,age_bars,age_decay,effective_significance,source_count,source_event_id,touch_count,fill_pct,state,historical_touch_count,historical_fill_pct,historical_state,first_touch_idx,last_touch_idx,first_partial_fill_idx,historical_first_touch_idx,historical_last_touch_idx,historical_first_partial_fill_idx,max_single_bar_fill_jump,historical_max_single_bar_fill_jump,all_touch_bars_closed_outside,historical_all_touch_bars_closed_outside,last_touch_rejection_flag,historical_last_touch_rejection_flag,bounce_raw_max,historical_bounce_raw_max,component_id,component_low,component_high,component_member_count,component_entered_this_row,component_owned_this_row,touch_delta,fill_delta,entered_this_row,ownership_blocked_by_higher_component,ownership_blocked_by_lower_component,selected,in_window
17828,2026-02-06 02:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,29,0.1872883846095852,0.0236239872787345,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17829,2026-02-06 06:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,30,0.1767766952966369,0.0204016074055463,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17830,2026-02-06 10:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,31,0.1668549817712542,0.0219299678632118,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17831,2026-02-06 14:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,32,0.1574901312368591,0.0220641579155129,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17832,2026-02-06 18:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,33,0.1486508893753401,0.0203789460497571,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17833,2026-02-08 22:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,34,0.1403077560386716,0.0200000342660447,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17834,2026-02-09 02:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,35,0.1324328867949119,0.0221871415316508,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17835,2026-02-09 06:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,36,0.125,0.0184793823071459,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17836,2026-02-09 10:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,37,0.1179842890852116,0.0169159140392105,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17837,2026-02-09 14:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,38,0.1113623397675424,0.018218914727919,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17838,2026-02-09 18:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,39,0.1051120519067143,0.0175894742557215,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17839,2026-02-09 22:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,40,0.0992125657480124,0.01490571322913,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17840,2026-02-10 02:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,41,0.0936441923047926,0.0140636966729326,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17841,2026-02-10 06:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,42,0.0883883476483184,0.0133741338200597,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17842,2026-02-10 10:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,43,0.0834274908856271,0.0125216355067889,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17843,2026-02-10 14:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,44,0.0787450656184295,0.0106908696416317,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17844,2026-02-10 18:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,45,0.07432544468767,0.0097970446493741,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17845,2026-02-10 22:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,46,0.0701538780193358,0.0100179506633499,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
17846,2026-02-11 02:00:00+00:00,bear,2895,17799,17799,17799,5205.615,5290.755,85.14000000000033,0.6788566708487064,0.4332618013349484,47,0.0662164433974559,0.0092090056937899,1,2895,0,0.0,1,0,0.0,1,,,,,,,0.0,0.0,1,1,,,0.0,0.0,1,5205.615,5290.755,1,0,0,0,0.0,0,0,0,1,1
