row_idx,timestamp,side,active_id,detect_idx,age_anchor_idx,active_since_idx,low,high,width,width_atr,base_quality,age_bars,age_decay,effective_significance,source_count,source_event_id,touch_count,fill_pct,state,historical_touch_count,historical_fill_pct,historical_state,first_touch_idx,last_touch_idx,first_partial_fill_idx,historical_first_touch_idx,historical_last_touch_idx,historical_first_partial_fill_idx,max_single_bar_fill_jump,historical_max_single_bar_fill_jump,all_touch_bars_closed_outside,historical_all_touch_bars_closed_outside,last_touch_rejection_flag,historical_last_touch_rejection_flag,bounce_raw_max,historical_bounce_raw_max,component_id,component_low,component_high,component_member_count,component_entered_this_row,component_owned_this_row,touch_delta,fill_delta,entered_this_row,ownership_blocked_by_higher_component,ownership_blocked_by_lower_component,selected,in_window
17807,2026-02-02 14:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,11,0.5297315471796477,0.0394962932698695,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17808,2026-02-02 18:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,12,0.5,0.0357972305640125,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17809,2026-02-02 22:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,13,0.4719371563408467,0.0420181262121183,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17810,2026-02-03 02:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,14,0.4454493590701696,0.0378626862327024,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17811,2026-02-03 06:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,15,0.4204482076268572,0.0400467776716511,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17812,2026-02-03 10:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,16,0.3968502629920499,0.0375168417547739,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17813,2026-02-03 14:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,17,0.3745767692191704,0.03447926780088,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17814,2026-02-03 18:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,18,0.3535533905932738,0.0326375728067898,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17815,2026-02-03 22:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,19,0.3337099635425086,0.036503488481571,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17816,2026-02-04 02:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,20,0.3149802624737183,0.0355358374473892,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
